"Plot Title: QHI_HOBO_1"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 21419291, SEN S/N: 21404543, LBL: soil_moisture)","Temp, °C (LGR S/N: 21419291, SEN S/N: 21414491, LBL: air_temperature)","Temp, °C (LGR S/N: 21419291, SEN S/N: 21414493, LBL: 10cm_soil_temperature)"
1929,08/13/23 10:00:01 PM,0.4360,4.558,8.245
1930,08/13/23 10:30:01 PM,0.4360,4.558,7.945
1931,08/13/23 11:00:01 PM,0.4353,4.532,7.670
1932,08/13/23 11:30:01 PM,0.4360,4.532,7.393
1933,08/14/23 12:00:01 AM,0.4360,4.532,7.318
1934,08/14/23 12:30:01 AM,0.4360,4.506,7.116
1935,08/14/23 01:00:01 AM,0.4360,4.506,6.965
1936,08/14/23 01:30:01 AM,0.4360,4.506,6.889
1937,08/14/23 02:00:01 AM,0.4360,4.480,7.015
1938,08/14/23 02:30:01 AM,0.4353,4.480,6.839
1939,08/14/23 03:00:01 AM,0.4360,4.480,6.535
1940,08/14/23 03:30:01 AM,0.4360,4.454,6.636
1941,08/14/23 04:00:01 AM,0.4360,4.454,6.661
1942,08/14/23 04:30:01 AM,0.4353,4.454,6.763
1943,08/14/23 05:00:01 AM,0.4353,4.428,7.041
1944,08/14/23 05:30:01 AM,0.4353,4.428,6.839
1945,08/14/23 06:00:01 AM,0.4353,4.428,6.965
1946,08/14/23 06:30:01 AM,0.4353,4.428,6.661
1947,08/14/23 07:00:01 AM,0.4353,4.402,6.687
1948,08/14/23 07:30:01 AM,0.4353,4.402,6.585
1949,08/14/23 08:00:01 AM,0.4360,4.402,6.535
1950,08/14/23 08:30:01 AM,0.4353,4.376,6.611
1951,08/14/23 09:00:01 AM,0.4353,4.376,6.484
1952,08/14/23 09:30:01 AM,0.4353,4.376,6.585
1953,08/14/23 10:00:01 AM,0.4360,4.350,6.687
1954,08/14/23 10:30:01 AM,0.4360,4.350,7.041
1955,08/14/23 11:00:01 AM,0.4353,4.350,7.343
1956,08/14/23 11:30:01 AM,0.4360,4.350,7.795
1957,08/14/23 12:00:01 PM,0.4360,4.324,8.270
1958,08/14/23 12:30:01 PM,0.4353,4.324,8.767
1959,08/14/23 01:00:01 PM,0.4353,4.298,8.817
1960,08/14/23 01:30:01 PM,0.4360,4.298,10.001
1961,08/14/23 02:00:01 PM,0.4360,4.298,10.663
1962,08/14/23 02:30:01 PM,0.4360,4.298,10.492
1963,08/14/23 03:00:01 PM,0.4353,4.298,10.590
1964,08/14/23 03:30:01 PM,0.4360,4.272,10.345
1965,08/14/23 04:00:01 PM,0.4360,4.272,10.394
1966,08/14/23 04:30:01 PM,0.4353,4.246,10.149
1967,08/14/23 05:00:01 PM,0.4360,4.246,9.682
1968,08/14/23 05:30:01 PM,0.4360,4.246,10.075
1969,08/14/23 06:00:01 PM,0.4360,4.246,11.759
1970,08/14/23 06:30:01 PM,0.4360,4.246,11.224
1971,08/14/23 07:00:01 PM,0.4360,4.220,10.516
1972,08/14/23 07:30:01 PM,0.4360,4.220,10.394
1973,08/14/23 08:00:01 PM,0.4360,4.220,10.296
1974,08/14/23 08:30:01 PM,0.4353,4.194,10.467
1975,08/14/23 09:00:01 PM,0.4353,4.194,10.124
1976,08/14/23 09:30:01 PM,0.4353,4.194,10.026
1977,08/14/23 10:00:01 PM,0.4360,4.194,10.149
1978,08/14/23 10:30:01 PM,0.4360,4.194,9.854
1979,08/14/23 11:00:01 PM,0.4353,4.194,9.756
1980,08/14/23 11:30:01 PM,0.4353,4.168,9.632
1981,08/15/23 12:00:01 AM,0.4353,4.168,9.657
1982,08/15/23 12:30:01 AM,0.4353,4.168,9.632
1983,08/15/23 01:00:01 AM,0.4353,4.168,9.731
1984,08/15/23 01:30:01 AM,0.4360,4.141,9.682
1985,08/15/23 02:00:01 AM,0.4360,4.141,9.583
1986,08/15/23 02:30:01 AM,0.4360,4.141,9.682
1987,08/15/23 03:00:01 AM,0.4353,4.141,9.657
1988,08/15/23 03:30:01 AM,0.4360,4.141,9.657
1989,08/15/23 04:00:01 AM,0.4353,4.141,9.706
1990,08/15/23 04:30:01 AM,0.4360,4.115,9.632
1991,08/15/23 05:00:01 AM,0.4353,4.115,9.485
1992,08/15/23 05:30:01 AM,0.4360,4.115,9.410
1993,08/15/23 06:00:01 AM,0.4353,4.115,9.460
1994,08/15/23 06:30:01 AM,0.4360,4.115,9.534
1995,08/15/23 07:00:01 AM,0.4360,4.089,9.657
1996,08/15/23 07:30:01 AM,0.4353,4.089,9.682
1997,08/15/23 08:00:01 AM,0.4353,4.089,9.805
1998,08/15/23 08:30:01 AM,0.4360,4.089,9.854
1999,08/15/23 09:00:01 AM,0.4360,4.089,10.247
2000,08/15/23 09:30:01 AM,0.4360,4.089,10.541
2001,08/15/23 10:00:01 AM,0.4353,4.089,10.565
2002,08/15/23 10:30:01 AM,0.4360,4.089,11.078
2003,08/15/23 11:00:01 AM,0.4360,4.089,11.005
2004,08/15/23 11:30:01 AM,0.4360,4.089,10.980
2005,08/15/23 12:00:01 PM,0.4360,4.089,11.589
