"Date Time, GMT-06:00",Soil moisture,Ground temp,Air temp,Soil temp
09/20/15 07:00,0.0693,1.126,0.218,5.796
09/20/15 07:30,0.0693,1.344,0.273,5.77
09/20/15 08:00,0.0693,1.371,0.301,5.745
09/20/15 08:30,0.0693,0.989,0.246,5.745
09/20/15 09:00,0.0693,1.071,0.356,5.745
09/20/15 09:30,0.0693,1.778,0.797,5.719
09/20/15 10:00,0.0693,3.168,1.778,5.719
09/20/15 10:30,0.0693,5.847,4.194,5.745
09/20/15 11:00,0.0693,5.745,4.194,5.796
09/20/15 11:30,0.07,6.382,4.792,5.949
09/20/15 12:00,0.0693,4.506,3.485,6.102
09/20/15 12:30,0.0693,6.864,6,6.23
09/20/15 01:00,0.07,7.268,5.668,6.306
09/20/15 01:30,0.0693,7.469,6.687,6.458
09/20/15 02:00,0.0693,8.12,6.965,6.636
09/20/15 02:30,0.0693,9.188,7.469,6.788
09/20/15 03:00,0.0693,7.116,6.128,6.94
09/20/15 03:30,0.0693,7.995,6.839,6.965
09/20/15 04:00,0.0693,8.394,7.015,6.94
09/20/15 04:30,0.0693,7.72,6.281,6.94
09/20/15 05:00,0.0686,7.695,6.255,6.965
09/20/15 05:30,0.0693,7.393,6.204,6.94
09/20/15 06:00,0.0686,7.293,6,6.94
09/20/15 06:30,0.0686,8.841,6.94,6.889
09/20/15 07:00,0.0686,8.717,6.864,6.864
09/20/15 07:30,0.0686,6.204,5.591,6.864
09/20/15 08:00,0.0686,4.999,4.973,6.864
09/20/15 08:30,0.0686,3.301,3.433,6.788
09/20/15 09:00,0.0686,1.859,2.074,6.661
09/20/15 09:30,0.0686,1.778,2.128,6.509
09/20/15 10:00,0.0686,1.044,1.371,6.357
09/20/15 10:30,0.0693,-0.451,-0.535,6.23
09/20/15 11:00,0.0686,-0.817,-0.648,6.102
09/20/15 11:30,0.0686,-0.704,-0.563,5.975
09/21/15 12:00,0.0693,-0.535,-0.451,5.872
09/21/15 12:30,0.0693,-0.367,-0.535,5.77
09/21/15 01:00,0.0693,-0.479,-0.591,5.693
09/21/15 01:30,0.0693,-0.958,-1.213,5.642
09/21/15 02:00,0.0693,-1.556,-1.67,5.591
09/21/15 02:30,0.0693,-2.189,-2.479,5.539
09/21/15 03:00,0.0693,-1.814,-2.131,5.488
09/21/15 03:30,0.0693,-1.613,-1.727,5.411
09/21/15 04:00,0.0693,-2.45,-2.683,5.36
09/21/15 04:30,0.0693,-2.392,-2.683,5.308
09/21/15 05:00,0.0693,-1.641,-2.131,5.257
09/21/15 05:30,0.0693,-1.242,-1.727,5.205
09/21/15 06:00,0.0693,-0.845,-1.157,5.179
09/21/15 06:30,0.0693,-0.62,-0.902,5.154
09/21/15 07:00,0.0693,-0.367,-0.676,5.128
09/21/15 07:30,0.0693,-0.199,-0.507,5.128
09/21/15 08:00,0.0693,-0.143,-0.535,5.102
09/21/15 08:30,0.0686,0.107,-0.227,5.102
09/21/15 09:00,0.0693,0.605,0.384,5.102
09/21/15 09:30,0.0686,1.371,1.126,5.128
09/21/15 10:00,0.0686,2.209,1.913,5.128
09/21/15 10:30,0.0693,3.036,2.477,5.128
09/21/15 11:00,0.0686,3.38,2.664,5.179
09/21/15 11:30,0.0693,4.35,3.67,5.231
09/21/15 12:00,0.0686,5.719,4.921,5.308
09/21/15 12:30,0.0686,7.142,5.898,5.462
09/21/15 01:00,0.0686,6.763,5.36,5.668
09/21/15 01:30,0.0686,7.268,5.975,5.898
09/21/15 02:00,0.0686,7.444,5.975,6.102
09/21/15 02:30,0.0686,7.594,6.357,6.281
09/21/15 03:00,0.0686,7.619,6.408,6.408
09/21/15 03:30,0.0686,7.444,6.179,6.484
09/21/15 04:00,0.0686,7.645,6.433,6.535
09/21/15 04:30,0.0686,7.419,6.331,6.585
09/21/15 05:00,0.0686,8.792,7.393,6.611
09/21/15 05:30,0.0686,9.78,7.695,6.636
09/21/15 06:00,0.0686,7.066,6.357,6.737
09/21/15 06:30,0.0686,6.585,6.128,6.737
09/21/15 07:00,0.0686,5.411,5.334,6.712
09/21/15 07:30,0.0678,5.05,4.947,6.56
09/21/15 08:00,0.0678,4.246,4.115,6.408
09/21/15 08:30,0.0686,3.168,2.93,6.281
09/21/15 09:00,0.0686,2.262,1.886,6.179
09/21/15 09:30,0.0686,1.643,1.371,6.077
09/21/15 10:00,0.0686,0.412,0.135,5.949
09/21/15 10:30,0.0686,-0.732,-0.93,5.847
09/21/15 11:00,0.0686,0.329,0.051,5.745
09/21/15 11:30,0.0686,0.989,1.153,5.616
09/22/15 12:00,0.0686,1.208,1.208,5.539
09/22/15 12:30,0.0686,1.371,1.67,5.462
09/22/15 01:00,0.0686,2.983,3.932,5.437
09/22/15 01:30,0.0686,2.77,3.591,5.411
09/22/15 02:00,0.0686,3.036,3.801,5.411
09/22/15 02:30,0.0686,2.983,3.643,5.411
09/22/15 03:00,0.0686,2.823,3.433,5.411
09/22/15 03:30,0.0686,2.664,3.274,5.411
09/22/15 04:00,0.0686,2.557,3.168,5.411
09/22/15 04:30,0.0686,2.664,3.274,5.411
09/22/15 05:00,0.0686,2.956,3.591,5.411
09/22/15 05:30,0.0686,2.93,3.433,5.411
09/22/15 06:00,0.0686,2.584,3.089,5.411
09/22/15 06:30,0.0686,2.423,2.983,5.411
09/22/15 07:00,0.0686,2.316,2.877,5.385
09/22/15 07:30,0.0686,2.61,3.142,5.36
09/22/15 08:00,0.0686,2.396,2.903,5.36
09/22/15 08:30,0.0686,2.343,2.903,5.36
09/22/15 09:00,0.0686,2.823,3.301,5.334
09/22/15 09:30,0.0686,3.036,3.38,5.334
09/22/15 10:00,0.0686,3.643,3.801,5.334
09/22/15 10:30,0.0686,4.246,4.115,5.36
09/22/15 11:00,0.0686,4.973,4.506,5.411
09/22/15 11:30,0.0686,5.591,4.895,5.462
09/22/15 12:00,0.0686,6,5.205,5.565
09/22/15 12:30,0.0686,6.965,5.872,5.668
09/22/15 01:00,0.0686,8.095,6.535,5.77
09/22/15 01:30,0.0686,7.494,6.026,5.898
09/22/15 02:00,0.0686,6.813,5.616,6.051
09/22/15 02:30,0.0686,8.767,7.444,6.153
09/22/15 03:00,0.0678,9.114,8.17,6.255
09/22/15 03:30,0.0678,10.247,8.494,6.382
09/22/15 04:00,0.0686,10.026,7.72,6.56
09/22/15 04:30,0.0678,11.394,8.568,6.661
09/22/15 05:00,0.0678,11.224,8.27,6.712
09/22/15 05:30,0.0678,9.213,7.242,6.813
09/22/15 06:00,0.0678,6.661,5.514,6.839
09/22/15 06:30,0.0678,5.642,4.61,6.763
09/22/15 07:00,0.0678,4.844,3.906,6.661
09/22/15 07:30,0.0678,4.011,3.327,6.535
09/22/15 08:00,0.0678,3.538,3.274,6.408
09/22/15 08:30,0.0678,3.142,3.036,6.255
09/22/15 09:00,0.0678,2.983,2.983,6.153
09/22/15 09:30,0.0678,2.956,2.903,6.026
09/22/15 10:00,0.0678,2.877,2.903,5.949
09/22/15 10:30,0.0678,2.77,2.717,5.872
09/22/15 11:00,0.0686,2.637,2.557,5.796
09/22/15 11:30,0.0678,2.53,2.53,5.745
09/23/15 12:00,0.0678,2.423,2.396,5.693
09/23/15 12:30,0.0678,2.45,2.45,5.668
09/23/15 01:00,0.0678,2.316,2.316,5.616
09/23/15 01:30,0.0686,2.155,2.074,5.591
09/23/15 02:00,0.0686,2.074,2.101,5.565
09/23/15 02:30,0.0686,2.074,1.994,5.539
09/23/15 03:00,0.0686,1.994,1.913,5.514
09/23/15 03:30,0.0686,1.778,1.751,5.488
09/23/15 04:00,0.0686,1.643,1.697,5.488
09/23/15 04:30,0.0686,1.615,1.778,5.462
09/23/15 05:00,0.0686,1.588,1.886,5.437
09/23/15 05:30,0.0686,1.534,1.778,5.411
09/23/15 06:00,0.0686,1.507,1.697,5.385
09/23/15 06:30,0.0686,1.262,1.453,5.36
09/23/15 07:00,0.0686,0.962,1.18,5.334
09/23/15 07:30,0.0686,0.77,1.017,5.308
09/23/15 08:00,0.0686,0.605,0.797,5.282
09/23/15 08:30,0.0686,0.356,0.577,5.231
09/23/15 09:00,0.0686,0.329,0.55,5.205
09/23/15 09:30,0.0686,0.246,0.356,5.154
09/23/15 10:00,0.0686,0.329,0.356,5.128
09/23/15 10:30,0.0686,0.356,0.412,5.076
09/23/15 11:00,0.0686,0.467,0.577,5.05
09/23/15 11:30,0.0686,0.77,0.825,5.024
09/23/15 12:00,0.0686,0.742,0.797,4.999
09/23/15 12:30,0.0686,0.797,0.797,4.973
09/23/15 01:00,0.0686,1.044,0.852,4.999
09/23/15 01:30,0.0686,1.208,1.044,4.999
09/23/15 02:00,0.07,1.317,1.126,5.05
09/23/15 02:30,0.0693,1.832,1.507,5.076
09/23/15 03:00,0.0693,2.262,1.805,5.128
09/23/15 03:30,0.0693,1.967,1.67,5.179
09/23/15 04:00,0.0686,2.236,1.859,5.205
09/23/15 04:30,0.0686,1.805,1.643,5.257
09/23/15 05:00,0.0686,2.343,2.021,5.257
09/23/15 05:30,0.0686,2.316,1.994,5.231
09/23/15 06:00,0.0686,2.423,2.155,5.257
09/23/15 06:30,0.0686,1.805,1.805,5.257
09/23/15 07:00,0.0686,1.48,1.588,5.231
09/23/15 07:30,0.0686,1.126,1.317,5.205
09/23/15 08:00,0.0686,0.852,1.044,5.154
09/23/15 08:30,0.0686,0.412,0.55,5.076
09/23/15 09:00,0.0686,0.329,0.439,5.024
09/23/15 09:30,0.0686,0.301,0.55,4.973
09/23/15 10:00,0.0686,0.384,0.742,4.921
09/23/15 10:30,0.0686,0.356,0.77,4.895
09/23/15 11:00,0.0686,0.356,0.742,4.844
09/23/15 11:30,0.0686,0.439,0.825,4.818
09/24/15 12:00,0.0686,0.329,0.687,4.792
09/24/15 12:30,0.0686,0.329,0.605,4.766
09/24/15 01:00,0.0686,0.301,0.66,4.74
09/24/15 01:30,0.0686,0.384,0.742,4.74
09/24/15 02:00,0.0686,0.329,0.687,4.714
09/24/15 02:30,0.0686,0.218,0.605,4.714
09/24/15 03:00,0.0686,0.246,0.605,4.688
09/24/15 03:30,0.0686,0.218,0.55,4.688
09/24/15 04:00,0.0686,0.163,0.467,4.662
09/24/15 04:30,0.0686,0.273,0.632,4.636
09/24/15 05:00,0.0686,0.246,0.495,4.636
09/24/15 05:30,0.0686,0.135,0.412,4.61
09/24/15 06:00,0.0686,0.051,0.273,4.61
09/24/15 06:30,0.0686,0.079,0.412,4.584
09/24/15 07:00,0.0686,0.135,0.467,4.584
09/24/15 07:30,0.0686,0.107,0.412,4.558
09/24/15 08:00,0.0686,0.107,0.439,4.558
09/24/15 08:30,0.0686,0.163,0.467,4.532
09/24/15 09:00,0.0686,0.301,0.439,4.532
09/24/15 09:30,0.0686,0.495,0.605,4.506
09/24/15 10:00,0.0686,0.687,0.797,4.506
09/24/15 10:30,0.0686,0.934,0.907,4.506
09/24/15 11:00,0.0678,1.18,1.044,4.506
09/24/15 11:30,0.0686,1.832,1.561,4.532
09/24/15 12:00,0.0678,3.168,2.503,4.558
09/24/15 12:30,0.0678,3.854,2.93,4.636
09/24/15 01:00,0.0678,4.246,3.142,4.74
09/24/15 01:30,0.0678,5.488,4.141,4.895
09/24/15 02:00,0.0678,6.382,4.895,5.076
09/24/15 02:30,0.0678,6.128,4.298,5.282
09/24/15 03:00,0.0678,5.821,3.958,5.462
09/24/15 03:30,0.0678,5.719,4.063,5.616
09/24/15 04:00,0.0678,5.796,4.298,5.719
09/24/15 04:30,0.0678,5.898,4.324,5.745
09/24/15 05:00,0.0678,8.394,5.437,5.745
09/24/15 05:30,0.0678,9.238,5.616,5.796
09/24/15 06:00,0.0678,6.914,4.22,5.872
09/24/15 06:30,0.0678,4.063,3.142,5.898
09/24/15 07:00,0.0678,3.459,3.009,5.796
09/24/15 07:30,0.0678,2.93,2.77,5.668
09/24/15 08:00,0.0678,2.557,2.717,5.514
09/24/15 08:30,0.0678,2.423,2.637,5.36
09/24/15 09:00,0.0678,2.182,2.45,5.231
09/24/15 09:30,0.0678,2.155,2.477,5.128
09/24/15 10:00,0.0678,2.128,2.477,5.024
09/24/15 10:30,0.0678,2.101,2.45,4.947
09/24/15 11:00,0.0678,1.994,2.37,4.895
09/24/15 11:30,0.0678,1.67,2.128,4.844
09/25/15 12:00,0.0678,1.534,2.047,4.792
09/25/15 12:30,0.0678,0.852,1.534,4.74
09/25/15 01:00,0.0678,0.19,1.017,4.688
09/25/15 01:30,0.0678,0.55,1.371,4.636
09/25/15 02:00,0.0678,1.044,1.643,4.558
09/25/15 02:30,0.0678,1.126,1.615,4.532
09/25/15 03:00,0.0678,1.317,1.751,4.506
09/25/15 03:30,0.0678,1.153,1.588,4.48
09/25/15 04:00,0.0678,0.742,1.235,4.48
09/25/15 04:30,0.0678,-0.143,0.577,4.454
09/25/15 05:00,0.0678,-1.842,-0.704,4.428
09/25/15 05:30,0.0678,-3.124,-2.392,4.376
09/25/15 06:00,0.0678,-3.717,-3.777,4.298
09/25/15 06:30,0.0678,-3.747,-3.986,4.22
09/25/15 07:00,0.0678,-4.016,-4.348,4.168
09/25/15 07:30,0.0678,-4.197,-4.773,4.089
09/25/15 08:00,0.0678,-4.408,-5.48,4.037
09/25/15 08:30,0.0678,-4.408,-5.667,4.011
09/25/15 09:00,0.0678,-3.657,-4.56,3.958
09/25/15 09:30,0.0678,-2.392,-3.153,3.906
09/25/15 10:00,0.0678,-0.423,-1.128,3.854
09/25/15 10:30,0.0678,3.564,2.236,3.827
09/25/15 11:00,0.0678,5.076,3.958,3.801
09/25/15 11:30,0.0678,7.519,6,3.775
09/25/15 12:00,0.0678,6.813,5.437,3.801
09/25/15 12:30,0.0678,7.745,6.433,3.854
09/25/15 01:00,0.0678,7.92,6.788,4.037
09/25/15 01:30,0.0678,7.845,7.368,4.298
09/25/15 02:00,0.0678,8.965,8.22,4.636
09/25/15 02:30,0.0671,9.435,8.543,4.947
09/25/15 03:00,0.0671,10.1,8.693,5.205
09/25/15 03:30,0.0671,10.638,8.767,5.411
09/25/15 04:00,0.0671,12.074,9.287,5.565
09/25/15 04:30,0.0671,12.219,9.262,5.719
09/25/15 05:00,0.0671,13.064,9.78,5.847
09/25/15 05:30,0.0671,12.63,10.296,5.924
09/25/15 06:00,0.0671,10.124,9.829,5.975
09/25/15 06:30,0.0671,9.287,9.608,5.975
09/25/15 07:00,0.0671,7.368,8.02,5.898
09/25/15 07:30,0.0671,5.231,5.898,5.796
09/25/15 08:00,0.0671,4.168,5.231,5.642
09/25/15 08:30,0.0671,3.932,5.102,5.462
09/25/15 09:00,0.0671,3.696,4.844,5.282
09/25/15 09:30,0.0671,3.67,4.662,5.076
09/25/15 10:00,0.0671,3.564,4.402,4.921
09/25/15 10:30,0.0671,2.45,3.67,4.818
09/25/15 11:00,0.0671,2.396,3.617,4.74
09/25/15 11:30,0.0671,1.967,3.036,4.688
09/26/15 12:00,0.0671,1.778,2.717,4.636
09/26/15 12:30,0.0671,1.588,2.477,4.558
09/26/15 01:00,0.0671,0.384,1.534,4.506
09/26/15 01:30,0.0671,-0.116,1.044,4.454
09/26/15 02:00,0.0671,-1.47,-0.395,4.376
09/26/15 02:30,0.0671,-1.871,-0.704,4.324
09/26/15 03:00,0.0671,-0.76,0.412,4.246
09/26/15 03:30,0.0671,0.907,1.886,4.168
09/26/15 04:00,0.0671,1.071,2.021,4.141
09/26/15 04:30,0.0671,0.301,1.071,4.115
09/26/15 05:00,0.0671,-1.299,-0.311,4.115
09/26/15 05:30,0.0678,-1.785,-1.157,4.089
09/26/15 06:00,0.0671,-1.27,-0.93,4.063
09/26/15 06:30,0.0678,1.859,3.063,4.037
09/26/15 07:00,0.0678,2.877,3.854,4.037
09/26/15 07:30,0.0678,2.69,3.591,4.089
09/26/15 08:00,0.0671,1.697,2.877,4.115
09/26/15 08:30,0.0678,2.744,3.538,4.141
09/26/15 09:00,0.0671,2.956,3.643,4.168
09/26/15 09:30,0.0671,3.38,3.801,4.22
09/26/15 10:00,0.0678,3.67,3.906,4.272
09/26/15 10:30,0.0671,3.696,3.801,4.324
09/26/15 11:00,0.0671,4.011,4.011,4.35
09/26/15 11:30,0.0671,3.958,3.906,4.376
09/26/15 12:00,0.0671,4.115,3.958,4.428
09/26/15 12:30,0.0671,4.35,4.037,4.454
09/26/15 01:00,0.0671,4.766,4.168,4.506
09/26/15 01:30,0.0671,4.662,4.011,4.532
09/26/15 02:00,0.0671,4.532,3.985,4.584
09/26/15 02:30,0.0671,4.869,4.22,4.636
09/26/15 03:00,0.0671,5.616,4.792,4.662
09/26/15 03:30,0.0671,6.864,5.693,4.714
09/26/15 04:00,0.0671,6.99,5.898,4.844
09/26/15 04:30,0.0671,7.82,6.408,4.999
09/26/15 05:00,0.0671,8.195,6.56,5.154
09/26/15 05:30,0.0671,8.891,6.712,5.257
09/26/15 06:00,0.0671,7.92,6.255,5.334
09/26/15 06:30,0.0671,4.506,4.376,5.334
09/26/15 07:00,0.0671,3.643,3.749,5.257
09/26/15 07:30,0.0671,2.45,2.69,5.154
09/26/15 08:00,0.0671,0.55,0.742,4.999
09/26/15 08:30,0.0671,-0.535,-0.032,4.844
09/26/15 09:00,0.0671,-1.613,-1.242,4.714
09/26/15 09:30,0.0671,-2.683,-2.45,4.558
09/26/15 10:00,0.0671,-2.888,-2.742,4.402
09/26/15 10:30,0.0671,-3.006,-2.742,4.298
09/26/15 11:00,0.0671,-3.271,-3.153,4.194
09/26/15 11:30,0.0671,-3.301,-3.242,4.089
09/27/15 12:00,0.0671,-3.212,-3.183,4.037
09/27/15 12:30,0.0671,-3.449,-3.508,3.958
09/27/15 01:00,0.0671,-3.36,-3.36,3.906
09/27/15 01:30,0.0671,-3.39,-3.242,3.854
09/27/15 02:00,0.0671,-3.33,-3.094,3.827
09/27/15 02:30,0.0671,-2.771,-2.625,3.775
09/27/15 03:00,0.0671,-2.218,-2.16,3.722
09/27/15 03:30,0.0671,-2.566,-2.537,3.67
09/27/15 04:00,0.0671,-2.566,-2.566,3.643
09/27/15 04:30,0.0671,-2.625,-2.654,3.591
09/27/15 05:00,0.0671,-2.508,-2.596,3.564
09/27/15 05:30,0.0671,-2.247,-2.508,3.538
09/27/15 06:00,0.0671,-1.814,-1.814,3.512
09/27/15 06:30,0.0671,-1.327,-1.071,3.485
09/27/15 07:00,0.0671,-2.16,-1.842,3.459
09/27/15 07:30,0.0671,-1.242,-0.958,3.433
09/27/15 08:00,0.0664,-1.299,-1.071,3.433
09/27/15 08:30,0.0671,-1.641,-1.785,3.406
09/27/15 09:00,0.0671,-0.732,-0.367,3.406
09/27/15 09:30,0.0671,-0.339,0.079,3.38
09/27/15 10:00,0.0671,-0.032,0.934,3.354
09/27/15 10:30,0.0671,2.423,3.036,3.354
09/27/15 11:00,0.0671,3.433,3.696,3.327
09/27/15 11:30,0.0671,6.102,5.488,3.327
09/27/15 12:00,0.0671,5.154,5.257,3.38
09/27/15 12:30,0.0671,8.245,7.444,3.485
09/27/15 01:00,0.0671,9.064,8.817,3.696
09/27/15 01:30,0.0671,11.686,11.54,4.011
09/27/15 02:00,0.0671,10.124,9.509,4.428
09/27/15 02:30,0.0671,9.952,9.534,4.766
09/27/15 03:00,0.0671,11.053,10.247,4.947
09/27/15 03:30,0.0671,11.977,10.736,5.102
09/27/15 04:00,0.0671,12.558,10.956,5.231
09/27/15 04:30,0.0664,12.63,10.761,5.334
09/27/15 05:00,0.0664,13.257,10.907,5.411
09/27/15 05:30,0.0664,13.137,11.2,5.488
09/27/15 06:00,0.0664,12.389,10.932,5.488
09/27/15 06:30,0.0671,9.188,9.534,5.488
09/27/15 07:00,0.0671,7.519,8.643,5.411
09/27/15 07:30,0.0664,7.544,8.841,5.282
09/27/15 08:00,0.0671,6.839,8.045,5.154
09/27/15 08:30,0.0671,5.668,7.368,5.05
09/27/15 09:00,0.0671,4.246,6.23,4.973
09/27/15 09:30,0.0664,4.584,5.539,4.844
09/27/15 10:00,0.0671,4.662,6,4.766
09/27/15 10:30,0.0664,6.813,8.295,4.688
09/27/15 11:00,0.0671,5.128,6.382,4.662
09/27/15 11:30,0.0664,3.459,4.454,4.662
09/28/15 12:00,0.0664,3.089,3.88,4.636
09/28/15 12:30,0.0664,3.142,3.906,4.558
09/28/15 01:00,0.0664,2.983,3.722,4.506
09/28/15 01:30,0.0664,3.591,4.895,4.48
09/28/15 02:00,0.0664,3.985,5.128,4.454
09/28/15 02:30,0.0664,3.459,4.454,4.428
09/28/15 03:00,0.0664,4.973,7.419,4.428
09/28/15 03:30,0.0664,5.102,7.444,4.428
09/28/15 04:00,0.0664,6.661,8.817,4.428
09/28/15 04:30,0.0664,6.889,9.139,4.48
09/28/15 05:00,0.0664,6.382,8.941,4.506
09/28/15 05:30,0.0664,3.801,6.813,4.532
09/28/15 06:00,0.0664,2.584,5.745,4.532
09/28/15 06:30,0.0664,4.48,7.995,4.48
09/28/15 07:00,0.0664,4.141,7.72,4.428
09/28/15 07:30,0.0664,6.535,8.742,4.376
09/28/15 08:00,0.0664,5.668,7.845,4.376
09/28/15 08:30,0.0671,4.324,6.331,4.402
09/28/15 09:00,0.0664,6.153,7.995,4.402
09/28/15 09:30,0.0664,7.116,8.693,4.428
09/28/15 10:00,0.0664,7.67,8.891,4.48
09/28/15 10:30,0.0664,8.22,9.312,4.558
09/28/15 11:00,0.0664,8.693,9.682,4.636
09/28/15 11:30,0.0664,9.188,10.001,4.74
09/28/15 12:00,0.0664,9.731,10.369,4.844
09/28/15 12:30,0.0664,9.903,10.467,4.921
09/28/15 01:00,0.0664,10.345,10.883,4.999
09/28/15 01:30,0.0664,10.834,11.394,5.076
09/28/15 02:00,0.0664,10.956,11.662,5.154
09/28/15 02:30,0.0664,11.904,12.606,5.257
09/28/15 03:00,0.0664,14.385,14.816,5.385
09/28/15 03:30,0.0664,16.153,15.796,5.616
09/28/15 04:00,0.0664,16.201,16.606,5.975
09/28/15 04:30,0.0664,16.892,17.058,6.204
09/28/15 05:00,0.0664,17.32,16.058,6.281
09/28/15 05:30,0.0664,14.864,14.84,6.281
09/28/15 06:00,0.0664,13.642,14.385,6.23
09/28/15 06:30,0.0664,14.792,15.533,6.128
09/28/15 07:00,0.0664,14.266,15.366,6.051
09/28/15 07:30,0.0664,10.712,12.823,6.051
09/28/15 08:00,0.0664,9.657,12.509,5.975
09/28/15 08:30,0.0664,10.026,11.904,5.872
09/28/15 09:00,0.0664,9.238,11.394,5.77
09/28/15 09:30,0.0664,7.72,9.756,5.693
09/28/15 10:00,0.0664,8.643,10.883,5.642
09/28/15 10:30,0.0664,9.213,11.175,5.565
09/28/15 11:00,0.0664,8.99,10.687,5.539
09/28/15 11:30,0.0664,8.941,10.369,5.514
09/29/15 12:00,0.0664,7.293,8.841,5.514
09/29/15 12:30,0.0664,6.839,8.767,5.488
09/29/15 01:00,0.0664,6.408,8.12,5.437
09/29/15 01:30,0.0664,5.539,7.268,5.385
09/29/15 02:00,0.0664,5.847,7.72,5.334
09/29/15 02:30,0.0664,6,7.645,5.257
09/29/15 03:00,0.0664,7.091,8.494,5.231
09/29/15 03:30,0.0664,8.145,9.608,5.231
09/29/15 04:00,0.0664,8.444,9.78,5.257
09/29/15 04:30,0.0664,8.27,9.41,5.334
09/29/15 05:00,0.0664,8.394,9.682,5.385
09/29/15 05:30,0.0664,7.97,9.163,5.411
09/29/15 06:00,0.0664,8.12,9.682,5.437
09/29/15 06:30,0.0657,7.87,9.583,5.437
09/29/15 07:00,0.0657,8.817,10.956,5.437
09/29/15 07:30,0.0657,9.46,11.394,5.437
09/29/15 08:00,0.0657,9.435,11.346,5.437
09/29/15 08:30,0.0664,9.509,11.419,5.462
09/29/15 09:00,0.0657,9.977,11.71,5.462
09/29/15 09:30,0.0657,11.029,12.534,5.488
09/29/15 10:00,0.0664,11.637,12.847,5.565
09/29/15 10:30,0.0657,12.098,13.233,5.668
09/29/15 11:00,0.0657,12.582,13.305,5.77
09/29/15 11:30,0.0657,13.209,13.594,5.924
09/29/15 12:00,0.0664,13.233,13.401,6.077
09/29/15 12:30,0.0657,13.69,13.594,6.204
09/29/15 01:00,0.0657,14.409,14.314,6.357
09/29/15 01:30,0.0657,13.81,13.497,6.509
09/29/15 02:00,0.0657,12.654,12.292,6.56
09/29/15 02:30,0.0657,10.761,10.394,6.585
09/29/15 03:00,0.0664,9.262,9.015,6.585
09/29/15 03:30,0.0671,9.213,8.817,6.535
09/29/15 04:00,0.0686,9.558,9.114,6.509
09/29/15 04:30,0.0686,9.435,8.965,6.535
09/29/15 05:00,0.0693,9.064,9.435,6.585
09/29/15 05:30,0.07,9.089,9.731,6.585
09/29/15 06:00,0.07,8.965,9.829,6.56
09/29/15 06:30,0.0707,8.668,9.657,6.56
09/29/15 07:00,0.0715,8.394,9.312,6.509
09/29/15 07:30,0.0729,8.045,8.99,6.484
09/29/15 08:00,0.0744,7.77,8.643,6.433
09/29/15 08:30,0.0736,7.494,8.17,6.382
09/29/15 09:00,0.0736,7.268,7.795,6.331
09/29/15 09:30,0.0729,6.864,7.519,6.306
09/29/15 10:00,0.0729,6.636,7.594,6.255
09/29/15 10:30,0.0729,6.382,8.145,6.179
09/29/15 11:00,0.0722,5.231,6.636,6.128
09/29/15 11:30,0.0722,4.74,6.484,6.051
09/30/15 12:00,0.0715,4.921,8.543,5.949
09/30/15 12:30,0.0715,5.539,9.262,5.821
09/30/15 01:00,0.0715,5.796,8.742,5.693
09/30/15 01:30,0.0707,5.205,7.77,5.539
09/30/15 02:00,0.0707,4.454,6.661,5.411
09/30/15 02:30,0.0707,3.827,5.745,5.282
09/30/15 03:00,0.0707,3.221,4.921,5.154
09/30/15 03:30,0.0707,2.877,4.532,5.076
09/30/15 04:00,0.07,2.637,4.194,4.999
09/30/15 04:30,0.07,2.423,3.958,4.921
09/30/15 05:00,0.07,2.074,3.485,4.844
09/30/15 05:30,0.07,1.832,3.036,4.766
09/30/15 06:00,0.0693,1.235,2.289,4.688
09/30/15 06:30,0.0693,0.439,1.453,4.636
09/30/15 07:00,0.07,-0.367,0.522,4.584
09/30/15 07:30,0.0693,-1.185,0.329,4.558
09/30/15 08:00,0.0693,-1.67,-0.451,4.558
09/30/15 08:30,0.0693,-1.47,0.024,4.558
09/30/15 09:00,0.0693,-1.299,0.107,4.532
09/30/15 09:30,0.0693,1.071,2.101,4.454
09/30/15 10:00,0.0693,3.749,3.88,4.402
09/30/15 10:30,0.0693,5.539,4.636,4.376
09/30/15 11:00,0.0686,7.594,6.204,4.376
09/30/15 11:30,0.0693,6.128,5.257,4.376
09/30/15 12:00,0.0693,4.22,3.958,4.35
09/30/15 12:30,0.0693,6.357,5.591,4.35
09/30/15 01:00,0.0693,5.514,5.024,4.376
09/30/15 01:30,0.0693,6.636,6.204,4.428
09/30/15 02:00,0.0686,8.195,7.268,4.532
09/30/15 02:30,0.0686,7.393,6.433,4.766
09/30/15 03:00,0.0686,9.583,8.02,4.947
09/30/15 03:30,0.0686,6.99,6.281,5.154
09/30/15 04:00,0.0686,6.864,6.051,5.308
09/30/15 04:30,0.0686,5.745,5.437,5.334
09/30/15 05:00,0.0678,5.334,5.102,5.308
09/30/15 05:30,0.0678,4.895,4.558,5.257
09/30/15 06:00,0.0678,5.179,4.74,5.205
09/30/15 06:30,0.0678,4.376,4.141,5.179
09/30/15 07:00,0.0678,3.406,3.696,5.179
09/30/15 07:30,0.0678,2.423,2.61,5.154
09/30/15 08:00,0.0678,1.724,1.859,5.076
09/30/15 08:30,0.0678,1.371,1.48,4.973
09/30/15 09:00,0.0678,1.126,1.18,4.895
09/30/15 09:30,0.0678,0.88,0.88,4.818
09/30/15 10:00,0.0678,0.55,0.632,4.74
09/30/15 10:30,0.0678,0.273,0.273,4.688
