"","...1","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"1003",2411,2411,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP11",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004",2412,2412,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP13",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005",2413,2413,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP14",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006",2414,2414,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP16",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007",2415,2415,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP17",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008",2416,2416,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP18",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009",2417,2417,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP19",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",2418,2418,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP2",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",2419,2419,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP21",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",2420,2420,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",21.8,NA,NA,NA,28,31,33,81,52,88,"KP16SP22",NA,"4",73.6666666666667,30.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013",2421,2421,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP23",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",2422,2422,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",26.1,NA,NA,NA,42,31,33,46,56,45,"KP16SP24",NA,"4",49,35.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",2423,2423,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP25",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",2424,2424,"IMS",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP26",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",2425,2425,"IMS",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP27",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",2426,2426,"IMS",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP28",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",2427,2427,"IMS",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP29",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",2428,2428,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP3",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021",2429,2429,"IMS",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP30",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",2430,2430,"AB",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP32",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",2431,2431,"AB",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",33.2,NA,NA,NA,37.42,35.99,39.75,47.16,100.35,80.3,"KP16SP33",NA,"4",75.9366666666667,37.72,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",2432,2432,"AB",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",12.5,NA,NA,NA,15.18,16.2,10.83,19.04,NA,NA,"KP16SP34",NA,"4",NA,14.07,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",2433,2433,"AB",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP35",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",2434,2434,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP36",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027",2435,2435,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP37",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",2436,2436,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP38",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029",2437,2437,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP39",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030",2438,2438,"IMS",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",11.3,NA,NA,NA,28,30,30,18,17,14,"KP16SP41",NA,"4",16.3333333333333,29.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",2439,2439,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP42",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",2440,2440,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",19.2,NA,NA,NA,31,31,30,24,31,32,"KP16SP43",NA,"4",29,30.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033",2441,2441,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP44",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034",2442,2442,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP45",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035",2443,2443,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",27.2,NA,NA,NA,38,38,41,52,55,52,"KP16SP46",NA,"4",53,39,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036",2444,2444,"MG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP47",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",2445,2445,"MG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP48",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",2446,2446,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP5",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039",2447,2447,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",24.9,NA,NA,NA,28,32,27,52,21,40,"KP16SP51",NA,"4",37.6666666666667,29,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",2448,2448,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",11.2,NA,NA,NA,36,43,36,25,17,24,"KP16SP52",NA,"4",22,38.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041",2449,2449,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP53",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",2450,2450,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP54",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043",2451,2451,"CF",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",26.9,NA,NA,NA,26,24,24,15,14,15,"KP16SP55",NA,"4",14.6666666666667,24.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",2452,2452,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",20.2,NA,NA,NA,37,37,41,98,92,94,"KP16SP56",NA,"4",94.6666666666667,38.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",2453,2453,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP57",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",2454,2454,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP58",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",2455,2455,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",18.9,NA,NA,NA,32,35,45,30,45,42,"KP16SP59",NA,"4",39,37.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048",2456,2456,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",24.3,NA,NA,NA,22,31,31,15,22,42,"KP16SP60",NA,"4",26.3333333333333,28,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049",2511,2511,"IMS",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",19.1,NA,NA,NA,34,38,34,35,25,23,"KP17SP1",NA,"3",27.6666666666667,35.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050",2512,2512,"AB",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP10",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051",2513,2513,"AB",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP11",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",2514,2514,"AB",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",32.2,NA,NA,NA,39.74,46.61,39.25,45,143,152,"KP17SP12",NA,"3",113.333333333333,41.8666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053",2515,2515,"AB",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP13",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054",2516,2516,"AB",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",7.8,NA,NA,NA,NA,NA,NA,37.16,30.15,41.46,"KP17SP14",NA,"3",36.2566666666667,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055",2517,2517,"AB",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP15",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",2518,2518,"AB",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP16",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",2519,2519,"AB",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP17",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",2520,2520,"IMS",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",21.1,NA,NA,NA,35,35,36,34,25,18,"KP17SP2",NA,"3",25.6666666666667,35.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",2521,2521,"IMS",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP3",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060",2522,2522,"IMS",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP4",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061",2523,2523,"SL",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",35.3,NA,NA,NA,44,41,52,77,73,74,"KP17SP5",NA,"3",74.6666666666667,45.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",2524,2524,"MG",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP6",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063",2525,2525,"MG",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP7",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",2526,2526,"MG",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SP8",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",2527,2527,"AB",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",14.2,NA,NA,NA,34.8,33.25,26.11,31.97,52.94,48.96,"KP17SP9",NA,"3",44.6233333333333,31.3866666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",2543,2543,"JG",2018,"Salix pulchra","Common_garden",NA,8,19,"2020",24.6,NA,NA,NA,43,35,45,144,62,18,"KP18SP1",NA,"2",74.6666666666667,41,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067",2544,2544,"JG",2018,"Salix pulchra","Common_garden",NA,8,19,"2020",32,NA,NA,NA,54,52,41,65,51,160,"KP18SP2",NA,"2",92,49,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068",2545,2545,"JG",2018,"Salix pulchra","Common_garden",NA,8,19,"2020",24.1,NA,NA,NA,41,42,36,26,28,27,"KP18SP3",NA,"2",27,39.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",2546,2546,"JG",2018,"Salix pulchra","Common_garden",NA,8,19,"2020",25.4,NA,NA,NA,32,27,25,18,44,20,"KP18SP4",NA,"2",27.3333333333333,28,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070",2547,2547,"MG",2018,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP18SP5",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071",2548,2548,"MG",2018,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP18SP6",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",2549,2549,"AB",2013,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP14",NA,"7",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",2550,2550,"AB",2013,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP15",NA,"7",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074",2553,2553,"IMS",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESP1",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",2554,2554,"IMS",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESP2",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076",2555,2555,"IMS",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CESP5",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",2556,2556,"AB",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",18.2,NA,NA,NA,49.68,47.5,64.49,16.8,13.2,20,"PC16CESP7",NA,"4",16.6666666666667,53.89,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078",2562,2562,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP1",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079",2563,2563,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP10",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",2564,2564,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP2",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081",2565,2565,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP3",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",2566,2566,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",8.3,NA,NA,NA,24,22,25,8,14,17,"PC16CWSP6",NA,"4",13,23.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",2567,2567,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",19.2,NA,NA,NA,41,41,36,21,31,29,"PC16CWSP7",NA,"4",27,39.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",2568,2568,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSP8",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",2569,2569,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",11.1,NA,NA,NA,33,31,34,51,55,39,"PC16CWSP9",NA,"4",48.3333333333333,32.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",2578,2578,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP1",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",2579,2579,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP2",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",2580,2580,"JG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP5",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",2581,2581,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP6",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090",2582,2582,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP7",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",2583,2583,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP8",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",2584,2584,"SL",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSP9",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",2598,2598,"SL",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SP1",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",2599,2599,"JG",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",7.3,NA,NA,NA,34,32,37,15,18,11,"PC17SP10",NA,"3",14.6666666666667,34.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",2600,2600,"SL",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SP2",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",2601,2601,"SL",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",12.4,NA,NA,NA,26,30,30,60,82,61,"PC17SP3",NA,"3",67.6666666666667,28.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",2602,2602,"SL",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",34.7,NA,NA,NA,50,46,52,111,232,169,"PC17SP4",NA,"3",170.666666666667,49.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",2603,2603,"CF",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",9.3,NA,NA,NA,23,24,26,85,56,32,"PC17SP5",NA,"3",57.6666666666667,24.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",2604,2604,"CF",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",4,NA,NA,NA,25,22,21,22,15,21,"PC17SP6",NA,"3",19.3333333333333,22.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",2605,2605,"JG",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",26.4,NA,NA,NA,32,28,30,33,24,23,"PC17SP7",NA,"3",26.6666666666667,30,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",2606,2606,"JG",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",8.2,NA,NA,NA,32,34,29,32,28,14,"PC17SP8",NA,"3",24.6666666666667,31.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",2607,2607,"JG",2017,"Salix pulchra","Common_garden",NA,8,19,"2020",15.9,NA,NA,NA,32,33,30,14,12,11,"PC17SP9",NA,"3",12.3333333333333,31.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",2625,2625,"MG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSP10",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",2626,2626,"MG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSP6",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",2627,2627,"MG",2016,"Salix pulchra","Common_garden",NA,8,19,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PP16TSP7",NA,"4",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
