"","Lat","Lon","Elevation_m","Site","date","Canopy_Height_cm","...8","SampleID","Latitude","Longitude","Elevation","SampleDate","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","Match","SampleSite","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleYear","SampleID_standard","...1","Year_measured","Species"
"85",NA,NA,NA,"Kluane",NA,47,NA,"PP17SP15",NA,NA,NA,2017-08-15,225,205,43,77,80,50,51,50,NA,66.6666666666667,50.3333333333333,215,"#N/A","Printers Pass",NA,2017-08-16,2017,23,34.6,11.9,2017,"PP17SP15",55,NA,"Salix pulchra"
"86",NA,NA,NA,"Kluane",NA,48,NA,"KP17SR6",NA,NA,NA,2017-08-19,76,78,60,38,41,65,67,67,NA,46.3333333333333,66.3333333333333,77,"#N/A","Kluane Plateau",NA,2017-08-19,2017,16.9,36.7,14,2017,"KP17SR6",66,NA,"Salix richardsonii"
"87",NA,NA,NA,"Kluane",NA,54,NA,"KP17SR7",NA,NA,NA,2017-08-19,77,82,70,90,72,55,54,59,NA,77.3333333333333,56,79.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,15.2,32.7,11,2017,"KP17SR7",67,NA,"Salix richardsonii"
"88",NA,NA,NA,"Kluane",NA,93,NA,"KP17SR8",NA,NA,NA,2017-08-19,157,83,62,67,116,56,51,57,NA,81.6666666666667,54.6666666666667,120,"#N/A","Kluane Plateau",NA,2017-08-19,2017,22.9,30.3,11,2017,"KP17SR8",68,NA,"Salix richardsonii"
"89",NA,NA,NA,"Kluane",NA,57,NA,"KP17SR9",NA,NA,NA,2017-08-19,52,57,74,44,49,63,54,65,NA,55.6666666666667,60.6666666666667,54.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,16.1,30.6,8,2017,"KP17SR9",69,NA,"Salix richardsonii"
"90",NA,NA,NA,"Kluane",NA,86,NA,"KP17SR10",NA,NA,NA,2017-08-19,200,201,75,63,71,65,62,70,NA,69.6666666666667,65.6666666666667,200.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,31.3,29.1,15,2017,"KP17SR10",70,NA,"Salix richardsonii"
"91",NA,NA,NA,"Kluane",NA,65,NA,"KP17SR11",NA,NA,NA,2017-08-19,156,133,193,97,81,46,47,52,NA,123.666666666667,48.3333333333333,144.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,38,35.5,16,2017,"KP17SR11",71,NA,"Salix richardsonii"
"92",NA,NA,NA,"Kluane",NA,64,NA,"KP17SR12",NA,NA,NA,2017-08-19,209,199,61,84,92,62,64,61,NA,79,62.3333333333333,204,"#N/A","Kluane Plateau",NA,2017-08-19,2017,37.3,34.6,20,2017,"KP17SR12",72,NA,"Salix richardsonii"
"93",NA,NA,NA,"Kluane",NA,53,NA,"KP17SR13",NA,NA,NA,2017-08-19,83,80,49,52,59,55,51,50,NA,53.3333333333333,52,81.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,21.6,29.8,18,2017,"KP17SR13",73,NA,"Salix richardsonii"
"94",NA,NA,NA,"Kluane",NA,42,NA,"KP17SR14",NA,NA,NA,2017-08-19,65,32,36,48,49,55,43,52,NA,44.3333333333333,50,48.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,15.5,24.9,12,2017,"KP17SR14",74,NA,"Salix richardsonii"
"95",NA,NA,NA,"Kluane",NA,77,NA,"KP17SR15",NA,NA,NA,2017-08-19,182,155,73,62,77,67,64,75,NA,70.6666666666667,68.6666666666667,168.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,25.9,42.5,19,2017,"KP17SR15",75,NA,"Salix richardsonii"
"96",NA,NA,NA,"Kluane",NA,36,NA,"KP17SP6",NA,NA,NA,2017-08-19,103,67,42,18,28,41,43,42,NA,29.3333333333333,42,85,"#N/A","Kluane Plateau",NA,2017-08-19,2017,18.9,32.6,18,2017,"KP17SP6",76,NA,"Salix pulchra"
"97",NA,NA,NA,"Kluane",NA,58,NA,"KP17SP7",NA,NA,NA,2017-08-19,47,30,86,45,35,41,46,50,NA,55.3333333333333,45.6666666666667,38.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,9.3,33,10,2017,"KP17SP7",77,NA,"Salix pulchra"
"98",NA,NA,NA,"Kluane",NA,67,NA,"KP17SP8",NA,NA,NA,2017-08-19,173,134,55,39,61,45,44,53,NA,51.6666666666667,47.3333333333333,153.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,28.5,28.1,13,2017,"KP17SP8",78,NA,"Salix pulchra"
"99",NA,NA,NA,"Kluane",NA,30,NA,"KP17SP9",NA,NA,NA,2017-08-19,77,84,53,63,69,52,50,56,NA,61.6666666666667,52.6666666666667,80.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,8,26,11,2017,"KP17SP9",79,NA,"Salix pulchra"
"100",NA,NA,NA,"Kluane",NA,25,NA,"KP17SP10",NA,NA,NA,2017-08-19,165,122,36,38,30,54,52,51,NA,34.6666666666667,52.3333333333333,143.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,8.1,30.7,9,2017,"KP17SP10",80,NA,"Salix pulchra"
"101",NA,NA,NA,"Kluane",NA,65,NA,"KP17SP11",NA,NA,NA,2017-08-19,156,148,56,41,63,54,59,60,NA,53.3333333333333,57.6666666666667,152,"#N/A","Kluane Plateau",NA,2017-08-19,2017,26.7,33.2,15,2017,"KP17SP11",81,NA,"Salix pulchra"
"102",NA,NA,NA,"Kluane",NA,85,NA,"KP17SP12",NA,NA,NA,2017-08-19,185,151,138,155,123,59,57,60,NA,138.666666666667,58.6666666666667,168,"#N/A","Kluane Plateau",NA,2017-08-19,2017,37.1,33.6,11,2017,"KP17SP12",82,NA,"Salix pulchra"
"103",NA,NA,NA,"Kluane",NA,65,NA,"KP17SP13",NA,NA,NA,2017-08-19,77,77,46,40,43,50,60,57,NA,43,55.6666666666667,77,"#N/A","Kluane Plateau",NA,2017-08-19,2017,25.5,30.4,11,2017,"KP17SP13",83,NA,"Salix pulchra"
"104",NA,NA,NA,"Kluane",NA,48,NA,"KP17SP14",NA,NA,NA,2017-08-19,85,78,48,54,55,63,57,57,NA,52.3333333333333,59,81.5,"#N/A","Kluane Plateau",NA,2017-08-19,2017,15.2,33.2,10,2017,"KP17SP14",84,NA,"Salix pulchra"
"105",NA,NA,NA,"Kluane",NA,74,NA,"KP17SP15",NA,NA,NA,2017-08-19,182,142,74,50,43,49,48,51,NA,55.6666666666667,49.3333333333333,162,"#N/A","Kluane Plateau",NA,2017-08-19,2017,29.8,34.8,15,2017,"KP17SP15",85,NA,"Salix pulchra"
"106",NA,NA,NA,"Qikiqtaruk",NA,29.5,NA,"H17SP1",NA,NA,NA,2017-08-13,152,79,31,27,26,46,47,41,NA,28,44.6666666666667,115.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,5,23.2,6.1,2017,"H17SP1",86,NA,"Salix pulchra"
"107",NA,NA,NA,"Qikiqtaruk",NA,26.5,NA,"H17SP2",NA,NA,NA,2017-08-13,131,164,38,19,16,38,44,38,NA,24.3333333333333,40,147.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,5,26.7,6.3,2017,"H17SP2",87,NA,"Salix pulchra"
"108",NA,NA,NA,"Qikiqtaruk",NA,28,NA,"H17SP3",NA,NA,NA,2017-08-13,213,126,49,40,29,43,46,41,NA,39.3333333333333,43.3333333333333,169.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,11,25.9,11,2017,"H17SP3",88,NA,"Salix pulchra"
"109",NA,NA,NA,"Qikiqtaruk",NA,30.4,NA,"H17SP4",NA,NA,NA,2017-08-13,204,118,50,38,35,46,51,52,NA,41,49.6666666666667,161,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,9,29.8,10,2017,"H17SP4",89,NA,"Salix pulchra"
"110",NA,NA,NA,"Qikiqtaruk",NA,28.5,NA,"H17SP5",NA,NA,NA,2017-08-13,92,42,11,10,13,36,31,34,NA,11.3333333333333,33.6666666666667,67,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,6,30,6.5,2017,"H17SP5",90,NA,"Salix pulchra"
"111",NA,NA,NA,"Qikiqtaruk",NA,26.5,NA,"H17SP6",NA,NA,NA,2017-08-13,283,112,26,26,27,48,42,46,NA,26.3333333333333,45.3333333333333,197.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,11,40.7,6.8,2017,"H17SP6",91,NA,"Salix pulchra"
"112",NA,NA,NA,"Qikiqtaruk",NA,22,NA,"H17SP7",NA,NA,NA,2017-08-13,164,77,23,35,24,35,36,38,NA,27.3333333333333,36.3333333333333,120.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,6,28.5,7.4,2017,"H17SP7",92,NA,"Salix pulchra"
"113",NA,NA,NA,"Qikiqtaruk",NA,36,NA,"H17SP8",NA,NA,NA,2017-08-13,262,190,35,38,29,45,40,36,NA,34,40.3333333333333,226,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,12,41.9,11.9,2017,"H17SP8",93,NA,"Salix pulchra"
"114",NA,NA,NA,"Qikiqtaruk",NA,29,NA,"H17SP9",NA,NA,NA,2017-08-13,184,143,57,31,56,51,54,53,NA,48,52.6666666666667,163.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,8,28.9,10.8,2017,"H17SP9",94,NA,"Salix pulchra"
"115",NA,NA,NA,"Qikiqtaruk",NA,29,NA,"H17SP10",NA,NA,NA,2017-08-13,225,107,18,30,30,38,35,33,NA,26,35.3333333333333,166,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,10,27,9.4,2017,"H17SP10",95,NA,"Salix pulchra"
"116",NA,NA,NA,"Qikiqtaruk",NA,24,NA,"H17SP11",NA,NA,NA,2017-08-13,197,144,26,19,33,44,45,38,NA,26,42.3333333333333,170.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,8,36.8,12.2,2017,"H17SP11",96,NA,"Salix pulchra"
"117",NA,NA,NA,"Qikiqtaruk",NA,26.5,NA,"H17SP12",NA,NA,NA,2017-08-13,118,68,17,17,18,38,26,27,NA,17.3333333333333,30.3333333333333,93,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,11,29.8,6.7,2017,"H17SP12",97,NA,"Salix pulchra"
"118",NA,NA,NA,"Qikiqtaruk",NA,25,NA,"H17SP13",NA,NA,NA,2017-08-13,138,108,30,21,19,29,32,27,NA,23.3333333333333,29.3333333333333,123,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,8,37.2,8.3,2017,"H17SP13",98,NA,"Salix pulchra"
"119",NA,NA,NA,"Qikiqtaruk",NA,30,NA,"H17SP14",NA,NA,NA,2017-08-13,289,185,27,27,25,35,39,34,NA,26.3333333333333,36,237,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,9,33.3,8.1,2017,"H17SP14",99,NA,"Salix pulchra"
"120",NA,NA,NA,"Qikiqtaruk",NA,29,NA,"H17SP15",NA,NA,NA,2017-08-13,175,175,25,33,36,42,36,40,NA,31.3333333333333,39.3333333333333,175,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,7,26.8,8,2017,"H17SP15",100,NA,"Salix pulchra"
"121",NA,NA,NA,"Qikiqtaruk",NA,28,NA,"H17SP16",NA,NA,NA,2017-08-13,52,93,40,22,37,37,37,33,NA,33,35.6666666666667,72.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,8,35.9,9,2017,"H17SP16",101,NA,"Salix pulchra"
"122",NA,NA,NA,"Qikiqtaruk",NA,28,NA,"H17SP17",NA,NA,NA,2017-08-13,112,88,53,64,63,37,38,41,NA,60,38.6666666666667,100,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,8,40.2,9.6,2017,"H17SP17",102,NA,"Salix pulchra"
"123",NA,NA,NA,"Qikiqtaruk",NA,23,NA,"H17SP18",NA,NA,NA,2017-08-13,162,128,109,53,32,38,36,34,NA,64.6666666666667,36,145,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,6,28.5,7.6,2017,"H17SP18",103,NA,"Salix pulchra"
"124",NA,NA,NA,"Qikiqtaruk",NA,18,NA,"H17SP19",NA,NA,NA,2017-08-13,215,143,32,41,33,58,47,44,NA,35.3333333333333,49.6666666666667,179,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,8,46.5,8.8,2017,"H17SP19",104,NA,"Salix pulchra"
"125",NA,NA,NA,"Qikiqtaruk",NA,29,NA,"H17SP20",NA,NA,NA,2017-08-13,195,122,22,17,20,37,29,38,NA,19.6666666666667,34.6666666666667,158.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,12,30,9,2017,"H17SP20",105,NA,"Salix pulchra"
"126",NA,NA,NA,"Qikiqtaruk",NA,38,NA,"H17SR1",NA,NA,NA,2017-08-13,245,169,24,30,23,41,44,36,NA,25.6666666666667,40.3333333333333,207,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,18,35.5,11.5,2017,"H17SR1",106,NA,"Salix richardsonii"
"127",NA,NA,NA,"Qikiqtaruk",NA,23,NA,"H17SR2",NA,NA,NA,2017-08-13,204,165,26,15,23,40,40,37,NA,21.3333333333333,39,184.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,14,31.2,9.5,2017,"H17SR2",107,NA,"Salix richardsonii"
"128",NA,NA,NA,"Qikiqtaruk",NA,27,NA,"H17SR3",NA,NA,NA,2017-08-13,152,132,38,32,15,40,42,42,NA,28.3333333333333,41.3333333333333,142,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,9,32.7,10.7,2017,"H17SR3",108,NA,"Salix richardsonii"
"129",NA,NA,NA,"Qikiqtaruk",NA,49,NA,"H17SR4",NA,NA,NA,2017-08-13,NA,NA,33,29,32,44,40,41,NA,31.3333333333333,41.6666666666667,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,39,39,15.8,2017,"H17SR4",109,NA,"Salix richardsonii"
"130",NA,NA,NA,"Qikiqtaruk",NA,27,NA,"H17SR5",NA,NA,NA,2017-08-13,500,425,24,17,21,49,46,41,NA,20.6666666666667,45.3333333333333,462.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,15,35.2,10.5,2017,"H17SR5",110,NA,"Salix richardsonii"
"131",NA,NA,NA,"Qikiqtaruk",NA,23,NA,"H17SR6",NA,NA,NA,2017-08-13,192,167,21,22,31,47,45,47,NA,24.6666666666667,46.3333333333333,179.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,14,30.5,15,2017,"H17SR6",111,NA,"Salix richardsonii"
"132",NA,NA,NA,"Qikiqtaruk",NA,34,NA,"H17SR7",NA,NA,NA,2017-08-13,184,132,24,26,25,44,40,45,NA,25,43,158,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,9,30.5,12,2017,"H17SR7",112,NA,"Salix richardsonii"
"133",NA,NA,NA,"Qikiqtaruk",NA,32,NA,"H17SR8",NA,NA,NA,2017-08-13,305,195,27,21,25,44,39,37,NA,24.3333333333333,40,250,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,13,31.9,11.4,2017,"H17SR8",113,NA,"Salix richardsonii"
"134",NA,NA,NA,"Qikiqtaruk",NA,56,NA,"H17SR9",NA,NA,NA,2017-08-13,NA,NA,34,41,30,44,44,47,NA,35,45,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,32,37.7,12.1,2017,"H17SR9",114,NA,"Salix richardsonii"
"135",NA,NA,NA,"Qikiqtaruk",NA,42,NA,"H17SR10",NA,NA,NA,2017-08-13,186,154,22,17,36,43,39,40,NA,25,40.6666666666667,170,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,13,39.2,14,2017,"H17SR10",115,NA,"Salix richardsonii"
"136",NA,NA,NA,"Qikiqtaruk",NA,67,NA,"H17SR11",NA,NA,NA,2017-08-13,NA,412,58,34,47,48,46,58,NA,46.3333333333333,50.6666666666667,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,32,40.5,11.5,2017,"H17SR11",116,NA,"Salix richardsonii"
"137",NA,NA,NA,"Qikiqtaruk",NA,54,NA,"H17SR12",NA,NA,NA,2017-08-13,208,176,20,17,35,41,43,40,NA,24,41.3333333333333,192,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,25,29.3,11.5,2017,"H17SR12",117,NA,"Salix richardsonii"
"138",NA,NA,NA,"Qikiqtaruk",NA,35,NA,"H17SR13",NA,NA,NA,2017-08-13,261,174,40,29,36,43,50,46,NA,35,46.3333333333333,217.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,20,43.9,10.5,2017,"H17SR13",118,NA,"Salix richardsonii"
"139",NA,NA,NA,"Qikiqtaruk",NA,24,NA,"H17SR14",NA,NA,NA,2017-08-13,228,211,33,24,11,43,46,44,NA,22.6666666666667,44.3333333333333,219.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,12,28.5,13,2017,"H17SR14",119,NA,"Salix richardsonii"
"140",NA,NA,NA,"Qikiqtaruk",NA,38,NA,"H17SR15",NA,NA,NA,2017-08-13,300,219,32,37,21,35,35,40,NA,30,36.6666666666667,259.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,19,30.5,11.2,2017,"H17SR15",120,NA,"Salix richardsonii"
"141",NA,NA,NA,"Qikiqtaruk",NA,59,NA,"H17SR16",NA,NA,NA,2017-08-13,216,285,45,34,37,41,44,40,NA,38.6666666666667,41.6666666666667,250.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,26,33,15.6,2017,"H17SR16",121,NA,"Salix richardsonii"
"142",NA,NA,NA,"Qikiqtaruk",NA,48,NA,"H17SR17",NA,NA,NA,2017-08-13,208,159,57,52,45,56,49,49,NA,51.3333333333333,51.3333333333333,183.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,25,35.5,12.3,2017,"H17SR17",122,NA,"Salix richardsonii"
"143",NA,NA,NA,"Qikiqtaruk",NA,72,NA,"H17SR18",NA,NA,NA,2017-08-13,NA,NA,32,26,15,43,46,41,NA,24.3333333333333,43.3333333333333,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,36,44,12.1,2017,"H17SR18",123,NA,"Salix richardsonii"
"144",NA,NA,NA,"Qikiqtaruk",NA,43,NA,"H17SR19",NA,NA,NA,2017-08-13,148,153,16,30,27,34,31,32,NA,24.3333333333333,32.3333333333333,150.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,12,23.1,15.1,2017,"H17SR19",124,NA,"Salix richardsonii"
"145",NA,NA,NA,"Qikiqtaruk",NA,55,NA,"H17SR20",NA,NA,NA,2017-08-13,212,196,22,31,29,47,47,40,NA,27.3333333333333,44.6666666666667,204,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,21,37.8,10.1,2017,"H17SR20",125,NA,"Salix richardsonii"
"146",NA,NA,NA,"Qikiqtaruk",NA,52.5,NA,"H17SR21",NA,NA,NA,2017-08-14,482,402,46,36,32,50,48,48,NA,38,48.6666666666667,442,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,30,28.2,11,2017,"H17SR21",126,NA,"Salix richardsonii"
"147",NA,NA,NA,"Qikiqtaruk",NA,48,NA,"H17SR22",NA,NA,NA,2017-08-14,321,307,21,20,26,41,41,38,NA,22.3333333333333,40,314,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,24,35.3,9.4,2017,"H17SR22",127,NA,"Salix richardsonii"
"148",NA,NA,NA,"Qikiqtaruk",NA,54.5,NA,"H17SR23",NA,NA,NA,2017-08-14,NA,NA,44,53,25,41,40,42,NA,40.6666666666667,41,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,39.1,8,2017,"H17SR23",128,NA,"Salix richardsonii"
"149",NA,NA,NA,"Qikiqtaruk",NA,52.5,NA,"H17SR24",NA,NA,NA,2017-08-14,NA,NA,64,66,30,43,40,45,NA,53.3333333333333,42.6666666666667,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,30.4,10.7,2017,"H17SR24",129,NA,"Salix richardsonii"
"150",NA,NA,NA,"Qikiqtaruk",NA,47,NA,"H17SR25",NA,NA,NA,2017-08-14,NA,NA,31,38,39,42,40,47,NA,36,43,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,32.1,9.5,2017,"H17SR25",130,NA,"Salix richardsonii"
"151",NA,NA,NA,"Qikiqtaruk",NA,67.5,NA,"H17SR26",NA,NA,NA,2017-08-14,NA,NA,49,46,40,35,44,42,NA,45,40.3333333333333,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,42.3,10.7,2017,"H17SR26",131,NA,"Salix richardsonii"
"152",NA,NA,NA,"Qikiqtaruk",NA,52.5,NA,"H17SR27",NA,NA,NA,2017-08-14,NA,NA,30,37,32,38,37,44,NA,33,39.6666666666667,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,34.2,10.9,2017,"H17SR27",132,NA,"Salix richardsonii"
"153",NA,NA,NA,"Qikiqtaruk",NA,77,NA,"H17SR28",NA,NA,NA,2017-08-14,NA,NA,78,74,49,42,55,49,NA,67,48.6666666666667,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,39.7,10.9,2017,"H17SR28",133,NA,"Salix richardsonii"
"154",NA,NA,NA,"Qikiqtaruk",NA,64.5,NA,"H17SR29",NA,NA,NA,2017-08-14,NA,NA,30,28,20,39,38,38,NA,26,38.3333333333333,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,40.1,11.2,2017,"H17SR29",134,NA,"Salix richardsonii"
"155",NA,NA,NA,"Qikiqtaruk",NA,59.5,NA,"H17SR30",NA,NA,NA,2017-08-14,NA,NA,29,27,39,45,45,58,NA,31.6666666666667,49.3333333333333,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,41,10.4,2017,"H17SR30",135,NA,"Salix richardsonii"
"156",NA,NA,NA,"Qikiqtaruk",NA,34,NA,"H17SR31",NA,NA,NA,2017-08-14,NA,NA,22,25,21,41,38,38,NA,22.6666666666667,39,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,42.6,11.7,2017,"H17SR31",136,NA,"Salix richardsonii"
"157",NA,NA,NA,"Qikiqtaruk",NA,38,NA,"H17SR32",NA,NA,NA,2017-08-14,NA,NA,38,28,29,47,43,34,NA,31.6666666666667,41.3333333333333,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,31.5,9.8,2017,"H17SR32",137,NA,"Salix richardsonii"
"158",NA,NA,NA,"Qikiqtaruk",NA,39,NA,"H17SR33",NA,NA,NA,2017-08-14,NA,NA,28,17,18,38,39,43,NA,21,40,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,39,10.4,2017,"H17SR33",138,NA,"Salix richardsonii"
"159",NA,NA,NA,"Qikiqtaruk",NA,44,NA,"H17SR34",NA,NA,NA,2017-08-14,NA,NA,30,36,37,38,34,32,NA,34.3333333333333,34.6666666666667,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,36.2,11.1,2017,"H17SR34",139,NA,"Salix richardsonii"
"160",NA,NA,NA,"Qikiqtaruk",NA,46.5,NA,"H17SR35",NA,NA,NA,2017-08-14,392,339,110,78,111,55,51,59,NA,99.6666666666667,55,365.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,28,39.2,12.2,2017,"H17SR35",140,NA,"Salix richardsonii"
"161",NA,NA,NA,"Qikiqtaruk",NA,41,NA,"H17SR36",NA,NA,NA,2017-08-14,134,117,250,221,88,55,51,58,NA,186.333333333333,54.6666666666667,125.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,19,41.1,14.8,2017,"H17SR36",141,NA,"Salix richardsonii"
"162",NA,NA,NA,"Qikiqtaruk",NA,57,NA,"H17SR37",NA,NA,NA,2017-08-14,178,139,92,53,70,51,55,47,NA,71.6666666666667,51,158.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,23,40.9,8.3,2017,"H17SR37",142,NA,"Salix richardsonii"
"163",NA,NA,NA,"Qikiqtaruk",NA,26,NA,"H17SR38",NA,NA,NA,2017-08-14,NA,NA,18,21,26,44,46,47,NA,21.6666666666667,45.6666666666667,NA,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,NA,30.2,10.1,2017,"H17SR38",143,NA,"Salix richardsonii"
"164",NA,NA,NA,"Qikiqtaruk",NA,36,NA,"H17SR39",NA,NA,NA,2017-08-14,128,123,48,30,44,44,41,43,NA,40.6666666666667,42.6666666666667,125.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,11,35.9,13.6,2017,"H17SR39",144,NA,"Salix richardsonii"
"165",NA,NA,NA,"Qikiqtaruk",NA,32,NA,"H17SR40",NA,NA,NA,2017-08-14,151,124,24,28,24,36,33,33,NA,25.3333333333333,34,137.5,"#N/A","Qikiqtaruk",NA,2017-08-20,2017,12,31.6,13.1,2017,"H17SR40",145,NA,"Salix richardsonii"
"166",NA,NA,NA,"Kluane",NA,148,NA,"PC16PVSR1",NA,NA,NA,2016-06-29,147,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,"PC16PVSr1","Pika Camp",2016-07-02,2016-08-08,2016,34.1,29.9,10.3,2016,"PC16PVSR1",166,NA,"Salix richardsonii"
"167",NA,NA,NA,"Kluane",NA,124,NA,"PC16PVSR2",NA,NA,NA,2016-06-29,154,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.5,"PC16PVSr2","Pika Camp",2016-07-02,2016-08-08,2016,50.3,40.4,10.8,2016,"PC16PVSR2",167,NA,"Salix richardsonii"
"168",NA,NA,NA,"Kluane",NA,22,NA,"PC16PVSR3",NA,NA,NA,2016-06-29,46,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,"PC16PVSr3","Pika Camp",2016-07-02,2016-08-08,2016,10.4,30.5,7.5,2016,"PC16PVSR3",168,NA,"Salix richardsonii"
"169",NA,NA,NA,"Kluane",NA,174,NA,"PC16PVSR4",NA,NA,NA,2016-06-29,183,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.5,"PC16PVSr4","Pika Camp",2016-07-02,2016-08-08,2016,69.6,28.5,9.4,2016,"PC16PVSR4",169,NA,"Salix richardsonii"
"170",NA,NA,NA,"Kluane",NA,100,NA,"PC16PVSR5",NA,NA,NA,2016-06-29,224,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.5,"PC16PVSr5","Pika Camp",2016-07-02,2016-08-08,2016,47,43.5,10.6,2016,"PC16PVSR5",170,NA,"Salix richardsonii"
"171",NA,NA,NA,"Kluane",NA,108,NA,"PC16PVSR6",NA,NA,NA,2016-06-29,215,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.5,"PC16PVSr6","Pika Camp",NA,2016-07-02,2016,38.7,34.8,10.6,2016,"PC16PVSR6",171,NA,"Salix richardsonii"
"172",NA,NA,NA,"Kluane",NA,81,NA,"PC16PVSR7",NA,NA,NA,2016-06-29,222,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,"PC16PVSr7","Pika Camp",NA,2016-07-02,2016,33.3,33.5,11.6,2016,"PC16PVSR7",172,NA,"Salix richardsonii"
"173",NA,NA,NA,"Kluane",NA,76,NA,"PC16PVSR8",NA,NA,NA,2016-06-29,235,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.5,"PC16PVSr8","Pika Camp",NA,2016-07-02,2016,24.7,39.5,8.4,2016,"PC16PVSR8",173,NA,"Salix richardsonii"
