"","Species","Latitude","Longitude","Elevation","Site","SampleDate","Canopy_Height_cm","SampleID","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","Match","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleYear"
"1030",NA,NA,NA,NA,"QHI",2015-07-18,40,"H15sr3",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15Sr3",0015-07-18,0015-08-18,2015,2,28.9,7,2015
"1031",NA,NA,NA,NA,"QHI",2015-07-18,39,"H15sr30",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15Sr30",0015-07-18,0015-08-18,2015,1.1,34.1,6,2015
"1032",NA,NA,NA,NA,"QHI",2015-07-18,33,"H15sr4",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15Sr4",0015-07-18,0015-08-18,2015,1.2,39.2,7,2015
"1033",NA,NA,NA,NA,"QHI",2015-07-18,44,"H15sr5",366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15Sr5",0015-07-18,0015-08-18,2015,2.1,41.7,8,2015
"1034",NA,NA,NA,NA,"QHI",2015-07-18,48,"H15sr6",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15Sr6",0015-07-18,0015-08-18,2015,1.8,37,7,2015
"1035",NA,NA,NA,NA,"QHI",2015-07-18,29,"H15sr7",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15Sr7",0015-07-18,0015-08-18,2015,1.3,29.2,8,2015
"1036",NA,NA,NA,NA,"QHI",2015-07-18,59,"H15sr8",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15Sr8",0015-07-18,0015-08-18,2015,1.5,33.9,7,2015
"1037",NA,NA,NA,NA,"QHI",2015-07-18,31,"H15sr9",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15Sr9",0015-07-18,0015-08-18,2015,2,35.9,8,2015
"1038",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,62,"K15pbg10",423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-07-04,0015-08-19,2015,2.4,33,8,2015
"1039",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,82,"K15pbg11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-07-04,0015-08-19,2015,2.2,30,7,2015
"1040",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,67,"K15pbg12",483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PBg12",0015-07-04,0015-08-19,2015,1.7,34,9,2015
"1041",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,160,"K15pbg13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-07-04,0015-08-19,2015,3.8,31,11,2015
"1042",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,76,"K15pbg14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-07-04,0015-08-19,2015,2.7,39,8,2015
"1043",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,167,"K15pbg15",444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-07-04,0015-08-19,2015,3.9,37,9,2015
"1044",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,66,"K15pbg6",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-07-04,0015-08-19,2015,1.8,33,6,2015
"1045",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,38,"K15pbg7",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-07-04,0015-08-19,2015,1.3,33,7,2015
"1046",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,94,"K15pbg8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-07-04,0015-08-19,2015,1.6,29,6,2015
"1047",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,99,"K15pbg9",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-07-04,0015-08-19,2015,2,40,7,2015
"1048",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,84,"K15psp10",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp10",0015-07-04,0015-08-18,2015,2.3,34,10.1,2015
"1049",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,73,"K15psp6",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp6",0015-07-04,0015-08-18,2015,2,33.8,10,2015
"1050",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,44,"K15psp7",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp7",0015-07-04,0015-08-18,2015,0.9,32,9,2015
"1051",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,69,"K15psp8",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp8",0015-07-04,0015-08-18,2015,1.4,30.3,7.5,2015
"1052",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,78,"K15psp9",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp9",0015-07-04,0015-08-18,2015,2.4,36.7,9.9,2015
"1053",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,44,"Kpsp11",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSp11",0015-07-04,0015-08-18,2015,1.9,32.7,8.6,2015
"1054",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,76,"Kpsp12",304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP12",0015-07-04,0015-08-18,2015,5.4,26.9,6,2015
"1055",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,76,"Kpsp13",178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP13",0015-07-04,0015-08-18,2015,2.4,33.4,5.6,2015
"1056",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,137,"Kpsp14",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP14",0015-07-04,0015-08-18,2015,3.3,32.6,8.1,2015
"1057",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,132,"Kpsp15",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSP15",0015-07-04,0015-08-18,2015,10.4,37,8.9,2015
"1058",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,81,"K15psr10",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr10",0015-07-04,0015-08-18,2015,6.4,31.5,10.4,2015
"1059",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,63,"K15psr11",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr11",0015-07-04,0015-08-18,2015,3.6,27.2,11.7,2015
"1060",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,48,"K15psr12",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr12",0015-07-04,0015-08-18,2015,2.7,32.7,11.8,2015
"1061",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,43,"K15psr13",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR13",0015-07-04,0015-08-18,2015,2.8,26.1,9.8,2015
"1062",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,71,"K15psr14",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR14",0015-07-04,0015-08-18,2015,5,29.4,12.9,2015
"1063",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,NA,"K15psr15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR15",0015-07-04,0015-08-18,2015,NA,33.4,12.6,2015
"1064",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,88,"K15psr6",306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr6",0015-07-04,0015-08-18,2015,6.8,31.2,14.2,2015
"1065",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,66,"K15psr7",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr7",0015-07-04,0015-08-18,2015,2,34,11.3,2015
"1066",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,78,"K15psr8",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr8",0015-07-04,0015-08-18,2015,3.1,21.9,8.8,2015
"1067",NA,NA,NA,NA,"Kluane Plateau",2015-07-04,72,"K15psr9",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr9",0015-07-04,0015-08-18,2015,3.2,39.2,11,2015
"1068",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,43,"K15prbg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,2.4,30,8,2015
"1069",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,59,"K15prbg10",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,1.4,26,6,2015
"1070",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,43,"K15prbg2",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,2.1,28,9,2015
"1071",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,57,"K15prbg3",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,1.5,36,6,2015
"1072",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,84,"K15prbg4",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,1.2,29,6,2015
"1073",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,53,"K15prbg5",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,0.8,20,6,2015
"1074",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,73,"K15prbg6",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,1.1,28,6,2015
"1075",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,58,"K15prbg7",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,1.9,26,6,2015
"1076",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,64,"K15prbg8",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,1.6,31,6,2015
"1077",NA,NA,NA,NA,"Kluane Plateau",2015-06-28,59,"K15prbg9",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,0.9,43,6,2015
"1078",NA,NA,NA,NA,"Pika Camp",2015-06-28,54,"K15sbg1",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-28,0015-08-19,2015,1.2,33.2,7.5,2015
"1079",NA,NA,NA,NA,"Pika Camp",2015-06-28,34,"K15ssr1",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSr1",0015-06-28,0015-08-18,2015,1.3,22.8,9,2015
"1080",NA,NA,NA,NA,"Pika Camp",2015-06-28,50,"K15ssr10",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15Ssr10",0015-06-28,0015-08-18,2015,2.6,49.4,10.5,2015
"1081",NA,NA,NA,NA,"Pika Camp",2015-06-28,49,"K15ssr2",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSr2",0015-06-28,0015-08-18,2015,2.4,47.3,11.5,2015
"1082",NA,NA,NA,NA,"Pika Camp",2015-06-28,76,"K15ssr3",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSr3",0015-06-28,0015-08-18,2015,3.6,50.3,12.4,2015
"1083",NA,NA,NA,NA,"Pika Camp",2015-06-28,58,"K15ssr4",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSr4",0015-06-28,0015-08-18,2015,1.9,45.5,11.5,2015
"1084",NA,NA,NA,NA,"Pika Camp",2015-06-28,28,"K15ssr5",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSr5",0015-06-28,0015-08-18,2015,0.8,31.1,7.7,2015
"1085",NA,NA,NA,NA,"Pika Camp",2015-06-28,66,"K15ssr6",185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSr6",0015-06-28,0015-08-18,2015,2.9,42.5,10.5,2015
"1086",NA,NA,NA,NA,"Pika Camp",2015-06-28,71,"K15ssr7",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSr7",0015-06-28,0015-08-18,2015,2.3,41.4,11.5,2015
"1087",NA,NA,NA,NA,"Pika Camp",2015-06-28,64,"K15ssr8",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSr8",0015-06-28,0015-08-18,2015,1.4,59.8,10.3,2015
"1088",NA,NA,NA,NA,"Pika Camp",2015-06-28,51,"K15ssr9",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSr9",0015-06-28,0015-08-18,2015,3.4,61.1,9.1,2015
"1089",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,33,5,2015
"1090",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,38,7,2015
"1091",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,24,9,2015
"1092",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,39,7,2015
"1093",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,45,9,2015
"1094",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,39,7,2015
"1095",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,33,6,2015
"1096",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,44,7,2015
"1097",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,29,6,2015
"1098",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15cbg9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,NA,39,6,2015
"1099",NA,NA,NA,NA,"Pika Camp",2015-06-27,34,"K15ebg1",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-27,0015-08-19,2015,1,33,5,2015
"1100",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csp1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSp1",0015-06-27,0015-08-18,2015,NA,39.2,8.7,2015
"1101",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csp2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSp2",0015-06-27,0015-08-18,2015,NA,4,9.2,2015
"1102",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csp3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSp3",0015-06-27,0015-08-18,2015,NA,34.9,9.7,2015
"1103",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csp4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSp4",0015-06-27,0015-08-18,2015,NA,24.5,9.1,2015
"1104",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csp5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSp5",0015-06-27,0015-08-18,2015,NA,39,6.4,2015
"1105",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csp6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSp6",0015-06-27,0015-08-18,2015,NA,48.8,7.9,2015
"1106",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csp7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSp7",0015-06-27,0015-08-18,2015,NA,47.2,8,2015
"1107",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csp8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSp8",0015-06-27,0015-08-18,2015,NA,413,9.2,2015
"1108",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csp9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSp9",0015-06-27,0015-08-18,2015,NA,34.7,6.4,2015
"1109",NA,NA,NA,NA,"Pika Camp",2015-06-27,47,"K15esp1",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp1",0015-06-27,0015-08-18,2015,2.2,32,9.7,2015
"1110",NA,NA,NA,NA,"Pika Camp",2015-06-27,47,"K15esp10",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp10",0015-06-27,0015-08-18,2015,3.6,30.3,6.7,2015
"1111",NA,NA,NA,NA,"Pika Camp",2015-06-27,49,"K15esp2",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp2",0015-06-27,0015-08-18,2015,1.4,30,9.7,2015
"1112",NA,NA,NA,NA,"Pika Camp",2015-06-27,58,"K15esp3",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp3",0015-06-27,0015-08-18,2015,1.4,48.9,11.3,2015
"1113",NA,NA,NA,NA,"Pika Camp",2015-06-27,58,"K15esp4",193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp4",0015-06-27,0015-08-18,2015,1.8,50.6,9.2,2015
"1114",NA,NA,NA,NA,"Pika Camp",2015-06-27,43,"K15esp5",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp5",0015-06-27,0015-08-18,2015,2.5,42.1,9.4,2015
"1115",NA,NA,NA,NA,"Pika Camp",2015-06-27,36,"K15esp6",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp6",0015-06-27,0015-08-18,2015,1,23.4,9.8,2015
"1116",NA,NA,NA,NA,"Pika Camp",2015-06-27,44,"K15esp7",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp7",0015-06-27,0015-08-18,2015,2.1,24.1,11.1,2015
"1117",NA,NA,NA,NA,"Pika Camp",2015-06-27,40,"K15esp8",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp8",0015-06-27,0015-08-18,2015,2.2,29.9,9.1,2015
"1118",NA,NA,NA,NA,"Pika Camp",2015-06-27,28,"K15esp9",152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESp9",0015-06-27,0015-08-18,2015,1.4,22.8,10.2,2015
"1119",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csr1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr1",0015-06-27,0015-08-18,2015,NA,39.3,6.4,2015
"1120",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csr2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr2",0015-06-27,0015-08-18,2015,NA,38.9,11.4,2015
"1121",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csr3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr3",0015-06-27,0015-08-18,2015,NA,47.3,14.6,2015
"1122",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csr4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr4",0015-06-27,0015-08-18,2015,NA,32.8,9.8,2015
"1123",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csr5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr5",0015-06-27,0015-08-18,2015,NA,42.2,11.7,2015
"1124",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csr6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr6",0015-06-27,0015-08-18,2015,NA,24.2,9.9,2015
"1125",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csr7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr7",0015-06-27,0015-08-18,2015,NA,30.9,10.8,2015
"1126",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csr8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr8",0015-06-27,0015-08-18,2015,NA,41.9,9.4,2015
"1127",NA,NA,NA,NA,"Pika Camp",2015-06-27,NA,"K15csr9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSr9",0015-06-27,0015-08-18,2015,NA,40.6,7.9,2015
"1128",NA,NA,NA,NA,"Pika Camp",2015-06-27,32,"K15esr1",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESr1",0015-06-27,0015-08-20,2015,4.6,34.1,6.2,2015
"1129",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,98,"K15pbg1",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-20,0015-08-19,2015,3.5,42,19,2015
"1130",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,80,"K15pbg2",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-20,0015-08-19,2015,5,43,11,2015
"1131",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,67,"K15pbg3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-20,0015-08-19,2015,2.5,38,12,2015
"1132",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,67,"K15pbg3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-20,0015-08-19,2015,2.5,38,12,2015
"1133",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,66,"K15pbg4",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PBg4",0015-06-20,0015-08-19,2015,3,39,10,2015
"1134",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,49,"K15pbg5",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",0015-06-20,0015-08-19,2015,1,24,5.6,2015
"1135",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,196,"K15psp1",262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp1",0015-06-20,0015-08-19,2015,5,45.7,15.5,2015
"1136",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,205,"K15psp2",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp2",0015-06-20,0015-08-19,2015,6,29.7,7.2,2015
"1137",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,106,"K15psp3",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp3",0015-06-20,0015-08-19,2015,3,37.6,11.2,2015
"1138",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,61,"K15psp4",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp4",0015-06-20,0015-08-19,2015,1.5,39.8,12,2015
"1139",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,120,"K15psp5",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSp5",0015-06-20,0015-08-19,2015,3,39.3,13,2015
"1140",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,150,"K15psr1",525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr1",0015-06-20,0015-08-19,2015,7.5,37,16.2,2015
"1141",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,145,"K15psr2",440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr2",0015-06-20,0015-08-19,2015,8,33.1,18.3,2015
"1142",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,66,"K15psr3",310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr3",0015-06-20,0015-08-19,2015,2,38.4,13.3,2015
"1143",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,188,"K15psr4",490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr4",0015-06-20,0015-08-19,2015,4.5,29.9,14.8,2015
"1144",NA,NA,NA,NA,"Kluane Plateau",2015-06-20,102,"K15psr5",315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSr5",0015-06-20,0015-08-19,2015,5,34.9,11,2015
"1145",NA,NA,NA,NA,"Kluane Plateau",2014-08-27,107.4,"KP-SR 1",306.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0014-08-27,2014,6,59.9,NA,2014
"1146",NA,NA,NA,NA,"Kluane Plateau",2014-08-27,136.1,"KP-SR 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0014-08-27,2014,5.2,57.3,NA,2014
"1147",NA,NA,NA,NA,"Kluane Plateau",2014-08-27,142.7,"KP-SR 2",308.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0014-08-27,2014,4.2,55.8,NA,2014
"1148",NA,NA,NA,NA,"Kluane Plateau",2014-08-27,672.1,"KP-SR 3",193.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0014-08-27,2014,3.8,60.4,NA,2014
"1149",NA,NA,NA,NA,"Kluane Plateau",2014-08-27,76.2,"KP-SR 4",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A",NA,0014-08-27,2014,3.3,56.5,NA,2014
"1150",NA,NA,NA,NA,"Kluane Plateau",2014-08-27,98.2,"KP-SR 5",146.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP-SR 5",NA,0014-08-27,2014,2.5,62.3,NA,2014
