"Date","mean_temp","month"
2023-04-07,-2.4254853219697,"04"
2023-04-08,-2.43992660984848,"04"
2023-04-09,-2.40340909090909,"04"
2023-04-10,-2.33321496212121,"04"
2023-04-11,-2.40453361742424,"04"
2023-04-12,-2.42009943181818,"04"
2023-04-13,-2.43850615530303,"04"
2023-04-14,-2.42578125,"04"
2023-04-15,-2.35635653409091,"04"
2023-04-16,-2.32546164772727,"04"
2023-04-17,-2.27367424242424,"04"
2023-04-18,-2.22011126893939,"04"
2023-04-19,-2.20134943181818,"04"
2023-04-20,-2.16477272727273,"04"
2023-04-21,-2.1171875,"04"
2023-04-22,-2.08244554924242,"04"
2023-04-23,-2.05202414772727,"04"
2023-04-24,-2.02065577651515,"04"
2023-04-25,-2.00023674242424,"04"
2023-04-26,-1.98141571969697,"04"
2023-04-27,-1.95377604166667,"04"
2023-04-28,-1.92406486742424,"04"
2023-04-29,-1.90725615530303,"04"
2023-04-30,-1.88482481060606,"04"
2023-05-01,-1.849609375,"05"
2023-05-02,-1.81332859848485,"05"
2023-05-03,-1.76550662878788,"05"
2023-05-04,-1.74224668560606,"05"
2023-05-05,-1.72827888257576,"05"
2023-05-06,-1.72632575757576,"05"
2023-05-07,-1.71283143939394,"05"
2023-05-08,-1.69738399621212,"05"
2023-05-09,-1.68004261363636,"05"
2023-05-10,-1.66400331439394,"05"
2023-05-11,-1.56954308712121,"05"
2023-05-12,-1.439453125,"05"
2023-05-13,-1.33126183712121,"05"
2023-05-14,-1.30675899621212,"05"
2023-05-15,-1.28403172348485,"05"
2023-05-16,-1.21407433712121,"05"
2023-05-17,-0.973721590909091,"05"
2023-05-18,-0.828302556818182,"05"
2023-05-19,-0.577414772727273,"05"
2023-05-20,-0.486446496212121,"05"
2023-05-21,-0.410866477272727,"05"
2023-05-22,-0.366418087121212,"05"
2023-05-23,-0.352154356060606,"05"
2023-05-24,-0.32516571969697,"05"
2023-05-25,-0.299952651515151,"05"
2023-05-26,-0.285097064393939,"05"
2023-05-27,-0.283262310606061,"05"
2023-05-28,-0.275213068181818,"05"
2023-05-29,-0.269649621212121,"05"
2023-05-30,-0.269827178030303,"05"
2023-05-31,-0.265565814393939,"05"
2023-06-01,-0.262192234848485,"06"
2023-06-02,-0.240530303030303,"06"
2023-06-03,-0.187736742424242,"06"
2023-06-04,-0.145300662878788,"06"
2023-06-05,-0.111624053030303,"06"
2023-06-06,-0.0953480113636364,"06"
2023-06-07,0.0657552083333333,"06"
2023-06-08,0.154474431818182,"06"
2023-06-09,0.235617897727273,"06"
2023-06-10,0.260002367424242,"06"
2023-06-11,0.197443181818182,"06"
2023-06-12,0.206261837121212,"06"
2023-06-13,0.158617424242424,"06"
2023-06-14,0.27249053030303,"06"
2023-06-15,0.295158617424242,"06"
2023-06-16,0.39553740530303,"06"
