"","X","Bed","SampleID","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population"
"1075",1075,"IMS","KLSpE1",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,74.9,NA,NA,NA,31.63,37.79,40.93,6.26,7.49,6.6,"KLSPE1",NA,5,6.78333333333333,36.7833333333333,NA,"Southern"
"1076",1076,"CF","KLSpE10",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,35.4,NA,NA,NA,40.17,47.6,36.51,185,5.69,4.79,"KLSPE10",NA,5,65.16,41.4266666666667,NA,"Southern"
"1077",1077,"MG","KLSpE11",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,35.3,NA,NA,NA,42.9,49.63,50.22,200,256,215,"KLSPE11",NA,5,223.666666666667,47.5833333333333,NA,"Southern"
"1078",1078,"MG","KLSpE12",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,42.4,NA,NA,NA,30.71,31.25,26.81,78.36,84.05,45.76,"KLSPE12",NA,5,69.39,29.59,NA,"Southern"
"1079",1079,"MG","KLSpE14",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,45.4,NA,NA,NA,67.2,65.73,70.06,135,140,130,"KLSPE14",NA,5,135,67.6633333333333,NA,"Southern"
"1080",1080,"MG","KLSpE15",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,18.4,NA,NA,NA,42.22,33.69,40.31,170,100,160,"KLSPE15",NA,5,143.333333333333,38.74,NA,"Southern"
"1081",1081,"IMS","KLSpE2",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,47.5,NA,NA,NA,70.23,56.51,63.27,366,194,167,"KLSPE2",NA,5,242.333333333333,63.3366666666667,NA,"Southern"
"1082",1082,"IMS","KLSpE3",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,8.7,NA,NA,NA,27.69,23.95,24.46,3.47,2.6,1.9,"KLSPE3",NA,5,2.65666666666667,25.3666666666667,NA,"Southern"
"1083",1083,"IMS","KLSpE4",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,33.8,NA,NA,NA,71.21,56.19,60.34,321,262,293,"KLSPE4",NA,5,292,62.58,NA,"Southern"
"1084",1084,"IMS","KLSpE5",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,30.8,NA,NA,NA,58.86,49.02,54.94,174,200,130,"KLSPE5",NA,5,168,54.2733333333333,NA,"Southern"
"1085",1085,"CF","KLSpE6",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,101,NA,NA,NA,64.45,68.7,68.1,319,170,225,"KLSPE6",NA,5,238,67.0833333333333,NA,"Southern"
"1086",1086,"CF","KLSpE7",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,68,NA,NA,NA,59.04,60.55,58.39,240,250,450,"KLSPE7",NA,5,313.333333333333,59.3266666666667,NA,"Southern"
"1087",1087,"CF","KLSpE8",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,73,NA,NA,NA,39.85,44.2,47.16,230,240,235,"KLSPE8",NA,5,235,43.7366666666667,NA,"Southern"
"1088",1088,"CF","KLSpE9",2013,"Salix pulchra","Kluane","2018-08-18",8,18,2018,37.4,NA,NA,NA,27.78,24.83,27.37,9.58,9.28,7.63,"KLSPE9",NA,5,8.83,26.66,NA,"Southern"
"1089",1089,"IR","KLSrC10",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,95.9,NA,NA,NA,46.29,47.26,43.85,194,158,187,"KLSRC10",NA,5,179.666666666667,45.8,NA,"Southern"
"1090",1090,"AC","KLSrC11",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,41.6,NA,NA,NA,40.45,35.87,36.11,31.54,106.01,83.64,"KLSRC11",NA,5,73.73,37.4766666666667,NA,"Southern"
"1091",1091,"AC","KLSrC13",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,69.3,NA,NA,NA,56.48,55.94,45.05,17.8,18.4,21.2,"KLSRC13",NA,5,19.1333333333333,52.49,NA,"Southern"
"1092",1092,"LB","KLSrC2",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,103.2,NA,NA,NA,80.12,74.76,66.29,615,432,304,"KLSRC2",NA,5,450.333333333333,73.7233333333333,NA,"Southern"
"1093",1093,"IR","KLSrC6",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,80.2,NA,NA,NA,32.61,36.73,42.24,272,196,168,"KLSRC6",NA,5,212,37.1933333333333,NA,"Southern"
"1094",1094,"IR","KLSrC7",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,76.7,NA,NA,NA,48.37,42.59,41.23,152,173,166,"KLSRC7",NA,5,163.666666666667,44.0633333333333,NA,"Southern"
"1095",1095,"SW","KLSrE10",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,109.3,NA,NA,NA,58.31,67.52,63.61,254,257,352,"KLSRE10",NA,5,287.666666666667,63.1466666666667,NA,"Southern"
"1096",1096,"IR","KLSrE11",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,88.2,NA,NA,NA,40.76,47.99,53.6,205,194,254,"KLSRE11",NA,5,217.666666666667,47.45,NA,"Southern"
"1097",1097,"IR","KLSrE13",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,78.2,NA,NA,NA,31.11,38.33,46.63,356,87,162,"KLSRE13",NA,5,201.666666666667,38.69,NA,"Southern"
"1098",1098,"IR","KLSrE14",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,54.2,NA,NA,NA,54.82,47.26,41.13,69,62,54,"KLSRE14",NA,5,61.6666666666667,47.7366666666667,NA,"Southern"
"1099",1099,"IR","KLSrE15",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,104.2,NA,NA,NA,52.54,38.07,44.53,284,212,127,"KLSRE15",NA,5,207.666666666667,45.0466666666667,NA,"Southern"
"1100",1100,"LB","KLSrE4",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,99.5,NA,NA,NA,51.51,53.06,55.38,274,359,492,"KLSRE4",NA,5,375,53.3166666666667,NA,"Southern"
"1101",1101,"SW","KLSrE6",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,75,NA,NA,NA,52.68,48.93,47.14,198,152,168,"KLSRE6",NA,5,172.666666666667,49.5833333333333,NA,"Southern"
"1102",1102,"SW","KLSrE7",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,57.1,NA,NA,NA,37.39,40.09,32.71,247,279,218,"KLSRE7",NA,5,248,36.73,NA,"Southern"
"1103",1103,"SW","KLSrE9",2013,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,76.4,NA,NA,NA,47.98,49.31,56.04,274,248,278,"KLSRE9",NA,5,266.666666666667,51.11,NA,"Southern"
"1104",1104,"JA","KP16Sa1",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA1",NA,2,NA,NA,NA,"Southern"
"1105",1105,"SAB","KP16Sa10",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA10",NA,2,NA,NA,NA,"Southern"
"1106",1106,"SAB","KP16Sa11",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA11",NA,2,NA,NA,NA,"Southern"
"1107",1107,"SAB","KP16Sa12",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA12",NA,2,NA,NA,NA,"Southern"
"1108",1108,"SAB","KP16Sa13",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA13",NA,2,NA,NA,NA,"Southern"
"1109",1109,"SAB","KP16Sa14",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA14",NA,2,NA,NA,NA,"Southern"
"1110",1110,"SAB","KP16Sa15",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA15",NA,2,NA,NA,NA,"Southern"
"1111",1111,"SAB","KP16Sa16",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA16",NA,2,NA,NA,NA,"Southern"
"1112",1112,"SAB","KP16Sa17",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA17",NA,2,NA,NA,NA,"Southern"
"1113",1113,"SAB","KP16Sa18",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA18",NA,2,NA,NA,NA,"Southern"
"1114",1114,"SAB","KP16Sa19",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA19",NA,2,NA,NA,NA,"Southern"
"1115",1115,"SAB","KP16Sa20",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA20",NA,2,NA,NA,NA,"Southern"
"1116",1116,"JA","KP16Sa5",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,1.9,NA,NA,NA,11.87,16.86,15.81,1.64,2.22,2.01,"KP16SA5",NA,2,1.95666666666667,14.8466666666667,NA,"Southern"
"1117",1117,"SAB","KP16Sa6",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,3.1,NA,NA,NA,23.69,14.04,19.42,8.91,6.86,6.05,"KP16SA6",NA,2,7.27333333333333,19.05,NA,"Southern"
"1118",1118,"SAB","KP16Sa8",2016,"Salix arctica","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA8",NA,2,NA,NA,NA,"Southern"
"1119",1119,"CF","KP16Sp1",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP1",NA,2,NA,NA,NA,"Southern"
"1120",1120,"SL","KP16Sp11",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP11",NA,2,NA,NA,NA,"Southern"
"1121",1121,"SL","KP16Sp13",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP13",NA,2,NA,NA,NA,"Southern"
"1122",1122,"SL","KP16Sp14",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP14",NA,2,NA,NA,NA,"Southern"
"1123",1123,"JG","KP16Sp16",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP16",NA,2,NA,NA,NA,"Southern"
"1124",1124,"JG","KP16Sp17",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP17",NA,2,NA,NA,NA,"Southern"
"1125",1125,"JG","KP16Sp18",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP18",NA,2,NA,NA,NA,"Southern"
"1126",1126,"JG","KP16Sp19",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP19",NA,2,NA,NA,NA,"Southern"
"1127",1127,"CF","KP16Sp2",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP2",NA,2,NA,NA,NA,"Southern"
"1128",1128,"SL","KP16Sp21",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP21",NA,2,NA,NA,NA,"Southern"
"1129",1129,"SL","KP16Sp22",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP22",NA,2,NA,NA,NA,"Southern"
"1130",1130,"SL","KP16Sp23",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP23",NA,2,NA,NA,NA,"Southern"
"1131",1131,"SL","KP16Sp24",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,14.2,NA,NA,NA,52.61,40.81,36.09,7.53,5.14,3.59,"KP16SP24",NA,2,5.42,43.17,NA,"Southern"
"1132",1132,"SL","KP16Sp25",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP25",NA,2,NA,NA,NA,"Southern"
"1133",1133,"IMS","KP16Sp26",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP26",NA,2,NA,NA,NA,"Southern"
"1134",1134,"IMS","KP16Sp27",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP27",NA,2,NA,NA,NA,"Southern"
"1135",1135,"IMS","KP16Sp28",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP28",NA,2,NA,NA,NA,"Southern"
"1136",1136,"IMS","KP16Sp29",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP29",NA,2,NA,NA,NA,"Southern"
"1137",1137,"CF","KP16Sp3",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP3",NA,2,NA,NA,NA,"Southern"
"1138",1138,"IMS","KP16Sp30",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP30",NA,2,NA,NA,NA,"Southern"
"1139",1139,"AB","KP16Sp32",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP32",NA,2,NA,NA,NA,"Southern"
"1140",1140,"AB","KP16Sp33",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,22.9,NA,NA,NA,51.83,54.2,49.53,150,170,160,"KP16SP33",NA,2,160,51.8533333333333,NA,"Southern"
"1141",1141,"AB","KP16Sp34",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,13.1,NA,NA,NA,11.67,11.75,9.53,2.7,2.92,1.97,"KP16SP34",NA,2,2.53,10.9833333333333,NA,"Southern"
"1142",1142,"AB","KP16Sp35",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP35",NA,2,NA,NA,NA,"Southern"
"1143",1143,"JG","KP16Sp36",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP36",NA,2,NA,NA,NA,"Southern"
"1144",1144,"JG","KP16Sp37",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP37",NA,2,NA,NA,NA,"Southern"
"1145",1145,"JG","KP16Sp38",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP38",NA,2,NA,NA,NA,"Southern"
"1146",1146,"JG","KP16Sp39",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP39",NA,2,NA,NA,NA,"Southern"
"1147",1147,"IMS","KP16Sp41",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,11.1,NA,NA,NA,16.97,18.13,18.12,2.24,1.31,1.6,"KP16SP41",NA,2,1.71666666666667,17.74,NA,"Southern"
"1148",1148,"CF","KP16Sp42",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP42",NA,2,NA,NA,NA,"Southern"
"1149",1149,"CF","KP16Sp43",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,5,NA,NA,NA,45.68,38.8,40.39,6.03,4.12,4.14,"KP16SP43",NA,2,4.76333333333333,41.6233333333333,NA,"Southern"
"1150",1150,"CF","KP16Sp44",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP44",NA,2,NA,NA,NA,"Southern"
"1151",1151,"CF","KP16Sp45",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP45",NA,2,NA,NA,NA,"Southern"
"1152",1152,"CF","KP16Sp46",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,22.8,NA,NA,NA,32.1,39.81,44.36,56.36,9.47,8.34,"KP16SP46",NA,2,24.7233333333333,38.7566666666667,NA,"Southern"
"1153",1153,"MG","KP16Sp47",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP47",NA,2,NA,NA,NA,"Southern"
"1154",1154,"MG","KP16Sp48",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP48",NA,2,NA,NA,NA,"Southern"
"1155",1155,"CF","KP16Sp5",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP5",NA,2,NA,NA,NA,"Southern"
"1156",1156,"CF","KP16Sp51",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,26.4,NA,NA,NA,23.95,19.36,20.78,5.45,4.85,4.66,"KP16SP51",NA,2,4.98666666666667,21.3633333333333,NA,"Southern"
"1157",1157,"CF","KP16Sp52",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,22.5,NA,NA,NA,29.15,24.95,24.13,7.14,4.52,3.82,"KP16SP52",NA,2,5.16,26.0766666666667,NA,"Southern"
"1158",1158,"CF","KP16Sp53",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP53",NA,2,NA,NA,NA,"Southern"
"1159",1159,"CF","KP16Sp54",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP54",NA,2,NA,NA,NA,"Southern"
"1160",1160,"CF","KP16Sp55",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,25.7,NA,NA,NA,39.16,33.1,35.86,4.49,2.78,2.43,"KP16SP55",NA,2,3.23333333333333,36.04,NA,"Southern"
"1161",1161,"JG","KP16Sp56",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,12,NA,NA,NA,39.26,48.8,53.01,6.36,3.18,4.68,"KP16SP56",NA,2,4.74,47.0233333333333,NA,"Southern"
"1162",1162,"JG","KP16Sp57",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP57",NA,2,NA,NA,NA,"Southern"
"1163",1163,"JG","KP16Sp58",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP58",NA,2,NA,NA,NA,"Southern"
"1164",1164,"JG","KP16Sp59",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,17,NA,NA,NA,50.32,49.65,53.18,6.64,4.5,4.31,"KP16SP59",NA,2,5.15,51.05,NA,"Southern"
"1165",1165,"JG","KP16Sp60",2016,"Salix pulchra","Kluane","2018-08-18",8,18,2018,25.4,NA,NA,NA,38.27,47.47,50.42,9.34,7.3,6,"KP16SP60",NA,2,7.54666666666667,45.3866666666667,NA,"Southern"
"1166",1166,"LB","KP16Sr1",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,7,NA,NA,NA,26.96,26.32,27.78,7.46,15.37,17.16,"KP16SR1",NA,2,13.33,27.02,NA,"Southern"
"1167",1167,"EW","KP16Sr11",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR11",NA,2,NA,NA,NA,"Southern"
"1168",1168,"EW","KP16Sr12",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR12",NA,2,NA,NA,NA,"Southern"
"1169",1169,"EW","KP16Sr12",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR12",NA,2,NA,NA,NA,"Southern"
"1170",1170,"EW","KP16Sr13",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR13",NA,2,NA,NA,NA,"Southern"
"1171",1171,"EW","KP16Sr16",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR16",NA,2,NA,NA,NA,"Southern"
"1172",1172,"EW","KP16Sr17",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR17",NA,2,NA,NA,NA,"Southern"
"1173",1173,"EW","KP16Sr18",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR18",NA,2,NA,NA,NA,"Southern"
"1174",1174,"EW","KP16Sr19",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR19",NA,2,NA,NA,NA,"Southern"
"1175",1175,"EW","KP16Sr20",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR20",NA,2,NA,NA,NA,"Southern"
"1176",1176,"LB","KP16Sr21",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR21",NA,2,NA,NA,NA,"Southern"
"1177",1177,"LB","KP16Sr22",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR22",NA,2,NA,NA,NA,"Southern"
"1178",1178,"LB","KP16Sr23",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR23",NA,2,NA,NA,NA,"Southern"
"1179",1179,"LB","KP16Sr24",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR24",NA,2,NA,NA,NA,"Southern"
"1180",1180,"LB","KP16Sr25",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR25",NA,2,NA,NA,NA,"Southern"
"1181",1181,"IR","KP16Sr26",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,24.6,NA,NA,NA,27.23,30.46,24.52,25.39,8.51,17.02,"KP16SR26",NA,2,16.9733333333333,27.4033333333333,NA,"Southern"
"1182",1182,"IR","KP16Sr27",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,16.5,NA,NA,NA,49.41,54.18,55.1,49.68,76.81,21.08,"KP16SR27",NA,2,49.19,52.8966666666667,NA,"Southern"
"1183",1183,"IR","KP16Sr28",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR28",NA,2,NA,NA,NA,"Southern"
"1184",1184,"IR","KP16Sr29",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR29",NA,2,NA,NA,NA,"Southern"
"1185",1185,"IR","KP16Sr30",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR30",NA,2,NA,NA,NA,"Southern"
"1186",1186,"AC","KP16Sr31",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR31",NA,2,NA,NA,NA,"Southern"
"1187",1187,"AC","KP16Sr32",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR32",NA,2,NA,NA,NA,"Southern"
"1188",1188,"AC","KP16Sr33",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR33",NA,2,NA,NA,NA,"Southern"
"1189",1189,"AC","KP16Sr34",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR34",NA,2,NA,NA,NA,"Southern"
"1190",1190,"AC","KP16Sr35",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR35",NA,2,NA,NA,NA,"Southern"
"1191",1191,"GD","KP16Sr36",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,6.2,NA,NA,NA,37.98,26,20.48,20.03,2.94,3.27,"KP16SR36",NA,2,8.74666666666667,28.1533333333333,NA,"Southern"
"1192",1192,"GD","KP16Sr37",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,35.6,NA,NA,NA,48.41,36.74,46.11,189,82,184,"KP16SR37",NA,2,151.666666666667,43.7533333333333,NA,"Southern"
"1193",1193,"GD","KP16Sr38",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR38",NA,2,NA,NA,NA,"Southern"
"1194",1194,"GD","KP16Sr39",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR39",NA,2,NA,NA,NA,"Southern"
"1195",1195,"GD","KP16Sr40",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR40",NA,2,NA,NA,NA,"Southern"
"1196",1196,"LB","KP16Sr41",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,16.2,NA,NA,NA,34.01,34.67,35.54,5.2,109.44,70.73,"KP16SR41",NA,2,61.79,34.74,NA,"Southern"
"1197",1197,"LB","KP16Sr43",2016,"Salix richardsonii","Kluane","2018-08-18",8,18,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR43",NA,2,NA,NA,NA,"Southern"
