"Plot Title: QHI_HOBO_1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21419291, SEN S/N: 21414491)","Temp, °C (LGR S/N: 21419291, SEN S/N: 21414493)","Temp, °C (LGR S/N: 21419291, SEN S/N: 21420852)","RH, % (LGR S/N: 21419291, SEN S/N: 21420852)","Temp, °C (LGR S/N: 21419291, SEN S/N: 21420923)"
1111,08/11/22 03:25:02 PM,4.792,16.939,16.764,63.391,2.155
1112,08/11/22 03:55:02 PM,4.973,15.772,15.928,64.666,2.209
1113,08/11/22 04:25:02 PM,5.076,13.690,13.848,70.793,2.262
1114,08/11/22 04:55:02 PM,5.076,13.377,13.440,72.779,2.343
1115,08/11/22 05:25:02 PM,4.973,13.642,13.697,70.935,2.396
1116,08/11/22 05:55:02 PM,4.895,14.074,14.126,68.562,2.450
1117,08/11/22 06:25:02 PM,4.869,14.936,14.813,67.062,2.477
1118,08/11/22 06:55:02 PM,4.895,14.050,14.083,70.385,2.477
1119,08/11/22 07:25:02 PM,4.895,14.673,14.684,69.255,2.503
1120,08/11/22 07:55:02 PM,4.895,14.553,14.512,67.761,2.530
1121,08/11/22 08:25:02 PM,4.869,12.364,12.432,74.441,2.530
1122,08/11/22 08:55:02 PM,4.792,11.540,11.488,78.154,2.557
1123,08/11/22 09:25:02 PM,4.714,10.565,10.480,79.977,2.557
1124,08/11/22 09:55:02 PM,4.610,10.907,10.116,81.794,2.584
1125,08/11/22 10:25:02 PM,4.532,9.312,9.193,84.939,2.557
1126,08/11/22 10:55:02 PM,4.454,8.792,8.722,87.149,2.557
1127,08/11/22 11:25:02 PM,4.350,8.195,8.142,88.312,2.530
1128,08/11/22 11:55:02 PM,4.220,6.255,5.933,93.156,2.530
1129,08/12/22 12:25:02 AM,4.063,5.949,5.633,96.347,2.503
1130,08/12/22 12:55:02 AM,3.827,6.408,6.019,97.711,2.450
1131,08/12/22 01:25:02 AM,3.643,7.393,7.049,96.176,2.423
1132,08/12/22 01:55:02 AM,3.538,7.795,7.671,94.630,2.370
1133,08/12/22 02:25:02 AM,3.485,7.645,7.370,95.920,2.316
1134,08/12/22 02:55:02 AM,3.459,8.220,8.078,91.888,2.262
1135,08/12/22 03:25:02 AM,3.433,8.941,8.829,90.362,2.236
1136,08/12/22 03:55:02 AM,3.459,9.386,9.193,88.487,2.209
1137,08/12/22 04:25:02 AM,3.485,8.941,8.679,89.453,2.182
1138,08/12/22 04:55:02 AM,3.485,8.941,8.786,87.350,2.155
1139,08/12/22 05:25:02 AM,3.433,8.494,8.357,88.862,2.128
1140,08/12/22 05:55:02 AM,3.380,8.394,8.593,88.482,2.101
1141,08/12/22 06:25:02 AM,3.327,9.780,11.789,77.336,2.101
1142,08/12/22 06:55:02 AM,3.248,10.516,13.483,70.127,2.047
1143,08/12/22 07:25:02 AM,3.221,11.394,14.298,67.271,2.047
1144,08/12/22 07:55:02 AM,3.195,11.443,14.319,64.607,2.021
1145,08/12/22 08:25:02 AM,3.221,12.098,16.614,57.804,1.994
1146,08/12/22 08:55:02 AM,3.274,13.064,17.451,57.298,1.994
1147,08/12/22 09:25:02 AM,3.354,12.606,15.349,64.764,1.967
1148,08/12/22 09:55:02 AM,3.459,12.847,15.521,64.475,1.967
1149,08/12/22 10:25:02 AM,3.564,13.137,15.456,64.233,1.994
1150,08/12/22 10:55:02 AM,3.749,14.002,15.992,63.192,1.994
1151,08/12/22 11:25:02 AM,3.985,18.461,23.092,45.870,2.047
1152,08/12/22 11:55:02 AM,4.246,16.415,21.311,49.181,2.047
1153,08/12/22 12:25:02 PM,4.584,17.272,20.775,50.690,2.101
1154,08/12/22 12:55:02 PM,4.947,17.605,20.089,49.841,2.155
1155,08/12/22 01:25:02 PM,5.257,19.270,22.491,45.780,2.236
1156,08/12/22 01:55:02 PM,5.565,21.700,22.234,48.782,2.316
1157,08/12/22 02:25:02 PM,5.847,21.724,21.097,49.267,2.396
1158,08/12/22 02:55:02 PM,6.000,22.561,20.818,49.671,2.477
1159,08/12/22 03:25:02 PM,6.102,20.365,18.695,56.240,2.557
1160,08/12/22 03:55:02 PM,6.204,17.582,16.550,60.378,2.664
1161,08/12/22 04:25:02 PM,6.204,17.201,16.228,57.939,2.717
1162,08/12/22 04:55:02 PM,6.179,16.963,15.928,57.946,2.744
1163,08/12/22 05:25:02 PM,6.179,16.630,15.435,59.248,2.797
1164,08/12/22 05:55:02 PM,6.179,15.939,15.242,61.953,2.797
1165,08/12/22 06:25:02 PM,6.128,14.050,13.633,67.144,2.797
1166,08/12/22 06:55:02 PM,6.000,14.601,13.933,66.992,2.823
1167,08/12/22 07:25:02 PM,5.924,15.438,15.006,62.524,2.823
1168,08/12/22 07:55:02 PM,5.872,15.031,13.762,67.834,2.823
1169,08/12/22 08:25:02 PM,5.796,13.954,13.805,70.838,2.823
1170,08/12/22 08:55:02 PM,5.693,14.242,13.097,72.335,2.823
1171,08/12/22 09:25:02 PM,5.591,14.960,13.247,73.736,2.823
1172,08/12/22 09:55:02 PM,5.488,14.050,12.110,76.886,2.850
1173,08/12/22 10:25:02 PM,5.282,11.053,10.394,80.485,2.850
1174,08/12/22 10:55:02 PM,5.050,10.075,9.558,83.992,2.823
1175,08/12/22 11:25:02 PM,4.818,9.706,9.322,84.802,2.797
1176,08/12/22 11:55:02 PM,4.610,9.928,9.386,83.763,2.770
1177,08/13/22 12:25:02 AM,4.402,9.361,9.236,83.409,2.717
1178,08/13/22 12:55:02 AM,4.272,9.608,9.494,84.141,2.690
1179,08/13/22 01:25:02 AM,4.194,10.173,9.966,84.315,2.637
1180,08/13/22 01:55:02 AM,4.141,10.614,10.587,81.241,2.610
1181,08/13/22 02:25:02 AM,4.115,9.608,9.558,83.143,2.584
1182,08/13/22 02:55:02 AM,4.063,9.903,9.815,80.000,2.557
1183,08/13/22 03:25:02 AM,4.011,9.361,9.193,82.019,2.530
1184,08/13/22 03:55:02 AM,3.958,9.928,9.665,80.401,2.477
1185,08/13/22 04:25:02 AM,3.880,9.213,8.850,83.049,2.477
1186,08/13/22 04:55:02 AM,3.775,8.444,8.271,83.345,2.450
1187,08/13/22 05:25:02 AM,3.670,9.632,9.601,80.948,2.396
1188,08/13/22 05:55:02 AM,3.617,10.516,10.866,77.812,2.370
1189,08/13/22 06:25:02 AM,3.643,10.492,11.102,82.370,2.343
1190,08/13/22 06:55:02 AM,3.696,10.810,11.810,79.861,2.343
1191,08/13/22 07:25:02 AM,3.775,9.952,10.330,84.201,2.316
1192,08/13/22 07:55:02 AM,3.880,9.583,9.708,86.015,2.343
1193,08/13/22 08:25:02 AM,3.932,9.089,9.215,88.885,2.370
1194,08/13/22 08:55:02 AM,3.985,8.965,9.215,88.890,2.370
1195,08/13/22 09:25:02 AM,4.011,8.817,8.936,90.811,2.396
1196,08/13/22 09:55:02 AM,4.037,9.213,9.408,89.342,2.423
1197,08/13/22 10:25:02 AM,4.089,10.247,10.995,83.313,2.450
1198,08/13/22 10:55:02 AM,4.141,9.731,9.923,86.906,2.477
1199,08/13/22 11:25:02 AM,4.194,9.460,9.687,87.533,2.477
1200,08/13/22 11:55:02 AM,4.220,8.891,9.086,86.567,2.503
1201,08/13/22 12:25:02 PM,4.246,8.643,8.807,86.752,2.503
1202,08/13/22 12:55:02 PM,4.246,9.361,9.451,84.384,2.530
1203,08/13/22 01:25:02 PM,4.298,9.238,9.408,83.493,2.530
1204,08/13/22 01:55:02 PM,4.298,8.270,8.400,85.945,2.530
1205,08/13/22 02:25:02 PM,4.272,7.745,7.778,89.407,2.530
1206,08/13/22 02:55:02 PM,4.246,7.845,7.885,86.235,2.530
1207,08/13/22 03:25:02 PM,4.220,6.914,7.049,90.930,2.530
1208,08/13/22 03:55:02 PM,4.168,6.128,6.298,92.422,2.530
1209,08/13/22 04:25:02 PM,4.115,5.796,5.955,93.179,2.503
1210,08/13/22 04:55:02 PM,4.037,5.821,5.869,92.932,2.503
1211,08/13/22 05:25:02 PM,3.958,5.719,5.762,93.129,2.477
1212,08/13/22 05:55:02 PM,3.906,5.616,5.590,93.297,2.477
1213,08/13/22 06:25:02 PM,3.854,5.308,5.268,94.182,2.450
1214,08/13/22 06:55:02 PM,3.775,5.102,5.097,93.976,2.423
1215,08/13/22 07:25:02 PM,3.722,4.869,4.839,94.304,2.396
1216,08/13/22 07:55:02 PM,3.643,4.454,4.539,95.404,2.370
1217,08/13/22 08:25:02 PM,3.564,4.220,4.196,95.619,2.343
1218,08/13/22 08:55:02 PM,3.512,4.168,4.132,94.917,2.316
1219,08/13/22 09:25:02 PM,3.433,4.089,4.089,93.947,2.289
1220,08/13/22 09:55:02 PM,3.380,3.985,4.003,92.442,2.262
1221,08/13/22 10:25:02 PM,3.301,3.801,3.810,92.395,2.236
1222,08/13/22 10:55:02 PM,3.248,3.749,3.746,90.646,2.209
1223,08/13/22 11:25:02 PM,3.195,3.801,3.810,90.202,2.182
1224,08/13/22 11:55:02 PM,3.116,3.880,3.831,90.445,2.155
1225,08/14/22 12:25:02 AM,3.063,3.827,3.789,90.303,2.101
1226,08/14/22 12:55:02 AM,3.009,3.880,3.896,90.623,2.074
1227,08/14/22 01:25:02 AM,2.983,3.880,3.874,88.455,2.047
1228,08/14/22 01:55:02 AM,2.930,3.880,3.874,88.693,2.021
1229,08/14/22 02:25:02 AM,2.877,3.801,3.724,90.671,1.994
1230,08/14/22 02:55:02 AM,2.823,3.749,3.724,89.192,1.967
1231,08/14/22 03:25:02 AM,2.797,3.696,3.681,89.050,1.940
1232,08/14/22 03:55:02 AM,2.770,3.749,3.724,89.567,1.940
1233,08/14/22 04:25:02 AM,2.717,3.643,3.638,88.908,1.886
1234,08/14/22 04:55:02 AM,2.690,3.538,3.553,87.480,1.886
1235,08/14/22 05:25:02 AM,2.637,3.854,3.810,90.259,1.832
1236,08/14/22 05:55:02 AM,2.610,3.696,3.531,90.669,1.832
1237,08/14/22 06:25:02 AM,2.584,3.932,3.853,93.138,1.805
1238,08/14/22 06:55:02 AM,2.557,4.037,3.874,95.174,1.778
1239,08/14/22 07:25:02 AM,2.557,4.168,4.003,91.952,1.778
1240,08/14/22 07:55:02 AM,2.530,4.376,4.260,91.489,1.724
1241,08/14/22 08:25:02 AM,2.530,4.246,4.067,90.657,1.724
1242,08/14/22 08:55:02 AM,2.530,4.246,4.067,91.960,1.697
1243,08/14/22 09:25:02 AM,2.530,4.350,4.239,90.625,1.697
1244,08/14/22 09:55:02 AM,2.503,4.558,4.496,89.654,1.670
1245,08/14/22 10:25:02 AM,2.530,4.792,4.646,90.935,1.670
1246,08/14/22 10:55:02 AM,2.530,5.024,4.904,92.459,1.643
1247,08/14/22 11:25:02 AM,2.530,4.818,4.732,94.372,1.643
1248,08/14/22 11:55:02 AM,2.530,4.792,4.646,93.246,1.615
1249,08/14/22 12:25:02 PM,2.557,5.050,4.947,93.516,1.615
1250,08/14/22 12:55:02 PM,2.557,4.947,4.861,93.449,1.615
1251,08/14/22 01:25:02 PM,2.557,4.844,4.689,95.247,1.588
1252,08/14/22 01:55:02 PM,2.530,5.050,4.904,95.604,1.588
1253,08/14/22 02:25:02 PM,2.557,5.205,5.075,95.457,1.588
1254,08/14/22 02:55:02 PM,2.557,5.205,5.075,96.512,1.561
1255,08/14/22 03:25:02 PM,2.584,5.154,5.011,97.194,1.561
1256,08/14/22 03:55:02 PM,2.584,5.102,4.968,97.646,1.561
1257,08/14/22 04:25:02 PM,2.584,5.539,5.376,97.504,1.561
1258,08/14/22 04:55:02 PM,2.610,6.128,6.062,96.400,1.588
1259,08/14/22 05:25:02 PM,2.690,5.949,5.848,97.450,1.588
1260,08/14/22 05:55:02 PM,2.717,5.719,5.697,97.409,1.588
1261,08/14/22 06:25:02 PM,2.744,5.668,5.590,98.036,1.615
1262,08/14/22 06:55:02 PM,2.770,5.745,5.676,98.471,1.615
1263,08/14/22 07:25:02 PM,2.770,5.616,5.547,98.572,1.615
1264,08/14/22 07:55:02 PM,2.770,5.642,5.612,98.485,1.615
1265,08/14/22 08:25:02 PM,2.744,5.693,5.633,98.442,1.615
1266,08/14/22 08:55:02 PM,2.744,5.565,5.547,98.613,1.615
1267,08/14/22 09:25:02 PM,2.717,5.514,5.461,98.773,1.615
1268,08/14/22 09:55:02 PM,2.690,5.462,5.419,99.263,1.615
1269,08/14/22 10:25:02 PM,2.690,5.385,5.354,99.733,1.615
1270,08/14/22 10:55:02 PM,2.664,5.411,5.354,99.997,1.615
1271,08/14/22 11:25:02 PM,2.637,5.411,5.376,99.997,1.615
1272,08/14/22 11:55:02 PM,2.610,5.437,5.397,99.997,1.615
1273,08/15/22 12:25:02 AM,2.584,5.437,5.397,99.997,1.615
1274,08/15/22 12:55:02 AM,2.584,5.437,5.397,99.997,1.615
1275,08/15/22 01:25:02 AM,2.557,5.411,5.376,99.997,1.615
1276,08/15/22 01:55:02 AM,2.530,5.385,5.354,99.997,1.615
1277,08/15/22 02:25:02 AM,2.530,5.385,5.333,99.997,1.588
1278,08/15/22 02:55:02 AM,2.503,5.360,5.333,99.997,1.588
1279,08/15/22 03:25:02 AM,2.503,5.385,5.333,99.997,1.588
1280,08/15/22 03:55:02 AM,2.477,5.334,5.333,99.997,1.588
1281,08/15/22 04:25:02 AM,2.477,5.385,5.333,99.997,1.561
1282,08/15/22 04:55:02 AM,2.450,5.462,5.440,99.997,1.561
1283,08/15/22 05:25:02 AM,2.450,5.514,5.504,99.997,1.561
1284,08/15/22 05:55:02 AM,2.450,5.565,5.569,99.997,1.561
1285,08/15/22 06:25:02 AM,2.450,5.616,5.526,99.997,1.561
1286,08/15/22 06:55:02 AM,2.450,5.745,5.676,99.997,1.534
1287,08/15/22 07:25:02 AM,2.477,6.026,5.976,99.997,1.534
1288,08/15/22 07:55:02 AM,2.477,6.382,6.255,99.997,1.534
1289,08/15/22 08:25:02 AM,2.530,6.128,5.976,99.997,1.534
1290,08/15/22 08:55:02 AM,2.557,6.661,6.534,99.997,1.534
1291,08/15/22 09:25:02 AM,2.584,6.940,6.727,99.568,1.534
1292,08/15/22 09:55:02 AM,2.664,7.091,6.856,98.878,1.534
1293,08/15/22 10:25:02 AM,2.717,6.990,6.791,98.808,1.534
1294,08/15/22 10:55:02 AM,2.770,7.268,7.049,98.419,1.561
1295,08/15/22 11:25:02 AM,2.823,6.839,6.663,99.043,1.561
1296,08/15/22 11:55:02 AM,2.850,6.839,6.620,99.263,1.588
1297,08/15/22 12:25:02 PM,2.877,7.268,7.027,98.236,1.588
1298,08/15/22 12:55:02 PM,2.930,7.720,7.413,96.461,1.615
1299,08/15/22 01:25:02 PM,3.036,8.070,7.885,96.025,1.615
1300,08/15/22 01:55:02 PM,3.116,7.393,7.220,97.427,1.643
1301,08/15/22 02:25:02 PM,3.168,7.920,7.649,96.620,1.670
1302,08/15/22 02:55:02 PM,3.221,7.670,7.499,97.636,1.697
1303,08/15/22 03:25:02 PM,3.274,8.045,7.713,96.617,1.724
1304,08/15/22 03:55:02 PM,3.301,7.670,7.370,97.288,1.724
1305,08/15/22 04:25:02 PM,3.327,8.444,8.078,96.558,1.778
1306,08/15/22 04:55:02 PM,3.380,8.245,8.014,96.759,1.778
1307,08/15/22 05:25:02 PM,3.433,8.045,7.842,97.499,1.805
1308,08/15/22 05:55:02 PM,3.459,7.995,7.799,97.906,1.832
1309,08/15/22 06:25:02 PM,3.459,7.519,7.563,97.894,1.832
1310,08/15/22 06:55:02 PM,3.459,7.091,7.134,98.810,1.859
1311,08/15/22 07:25:02 PM,3.433,7.242,7.220,98.709,1.886
1312,08/15/22 07:55:02 PM,3.406,7.091,7.113,98.891,1.886
1313,08/15/22 08:25:02 PM,3.380,7.091,7.070,98.712,1.913
1314,08/15/22 08:55:02 PM,3.354,6.839,6.813,98.703,1.940
1315,08/15/22 09:25:02 PM,3.354,6.484,6.469,99.648,1.940
1316,08/15/22 09:55:02 PM,3.327,6.458,6.448,99.997,1.940
1317,08/15/22 10:25:02 PM,3.274,6.255,6.212,99.997,1.940
1318,08/15/22 10:55:02 PM,3.221,6.077,6.041,99.997,1.940
1319,08/15/22 11:25:02 PM,3.168,6.051,6.019,99.997,1.940
1320,08/15/22 11:55:02 PM,3.142,5.949,5.933,99.997,1.913
1321,08/16/22 12:25:02 AM,3.089,5.975,5.912,99.997,1.913
1322,08/16/22 12:55:02 AM,3.036,5.975,5.933,99.997,1.886
1323,08/16/22 01:25:02 AM,3.009,5.924,5.912,99.997,1.886
1324,08/16/22 01:55:02 AM,2.956,5.872,5.848,99.997,1.859
1325,08/16/22 02:25:02 AM,2.930,5.872,5.848,99.997,1.859
1326,08/16/22 02:55:02 AM,2.903,5.847,5.826,99.997,1.832
1327,08/16/22 03:25:02 AM,2.877,5.821,5.783,99.997,1.832
1328,08/16/22 03:55:02 AM,2.850,5.821,5.762,99.997,1.805
1329,08/16/22 04:25:02 AM,2.823,5.745,5.697,99.997,1.805
1330,08/16/22 04:55:02 AM,2.797,5.668,5.676,99.997,1.778
1331,08/16/22 05:25:02 AM,2.770,5.693,5.654,99.997,1.778
1332,08/16/22 05:55:02 AM,2.770,5.719,5.676,99.997,1.751
1333,08/16/22 06:25:02 AM,2.744,5.770,5.740,99.997,1.751
1334,08/16/22 06:55:02 AM,2.744,5.821,5.848,99.997,1.724
1335,08/16/22 07:25:02 AM,2.744,5.796,5.912,99.664,1.724
1336,08/16/22 07:55:02 AM,2.744,5.719,5.848,98.773,1.724
1337,08/16/22 08:25:02 AM,2.770,5.642,5.783,98.347,1.724
1338,08/16/22 08:55:02 AM,2.770,5.514,5.762,97.308,1.724
1339,08/16/22 09:25:02 AM,2.797,5.770,6.083,96.237,1.724
1340,08/16/22 09:55:02 AM,2.823,6.026,6.705,93.577,1.724
1341,08/16/22 10:25:02 AM,2.877,6.585,7.413,93.178,1.724
1342,08/16/22 10:55:02 AM,2.903,6.484,6.791,95.203,1.751
1343,08/16/22 11:25:02 AM,2.983,6.889,7.756,89.955,1.751
1344,08/16/22 11:55:02 AM,3.036,6.889,7.263,91.691,1.751
1345,08/16/22 12:25:02 PM,3.142,7.820,8.035,90.088,1.778
1346,08/16/22 12:55:02 PM,3.274,8.519,9.022,82.654,1.778
1347,08/16/22 01:25:02 PM,3.406,10.124,10.309,82.237,1.805
1348,08/16/22 01:55:02 PM,3.564,9.238,9.386,78.595,1.832
1349,08/16/22 02:25:02 PM,3.722,9.040,8.915,82.530,1.859
1350,08/16/22 02:55:02 PM,3.827,8.717,8.443,83.917,1.886
1351,08/16/22 03:25:02 PM,3.932,8.643,8.378,86.462,1.913
1352,08/16/22 03:55:02 PM,4.037,7.519,7.285,88.057,1.940
1353,08/16/22 04:25:02 PM,4.089,6.433,6.169,90.314,1.967
1354,08/16/22 04:55:02 PM,4.089,9.805,8.657,84.073,1.967
1355,08/16/22 05:25:02 PM,4.141,7.645,7.370,86.893,1.994
1356,08/16/22 05:55:02 PM,4.220,7.720,7.327,87.858,1.994
1357,08/16/22 06:25:02 PM,4.272,6.382,5.998,94.681,2.047
1358,08/16/22 06:55:02 PM,4.246,7.293,6.748,89.900,2.047
1359,08/16/22 07:25:02 PM,4.194,7.419,6.534,90.327,2.047
1360,08/16/22 07:55:02 PM,4.141,5.975,5.440,93.425,2.074
1361,08/16/22 08:25:02 PM,4.063,5.514,4.882,95.924,2.074
1362,08/16/22 08:55:02 PM,3.958,5.050,4.711,97.368,2.074
1363,08/16/22 09:25:02 PM,3.854,4.740,4.561,98.260,2.074
1364,08/16/22 09:55:02 PM,3.722,4.584,4.410,99.202,2.074
1365,08/16/22 10:25:02 PM,3.591,4.740,4.625,99.670,2.047
1366,08/16/22 10:55:02 PM,3.485,5.282,5.204,99.997,2.047
1367,08/16/22 11:25:02 PM,3.406,5.924,5.890,99.997,2.021
1368,08/16/22 11:55:02 PM,3.327,6.255,6.191,99.997,1.994
1369,08/17/22 12:25:02 AM,3.274,6.179,6.126,99.997,1.994
1370,08/17/22 12:55:02 AM,3.248,6.535,6.491,99.997,1.967
1371,08/17/22 01:25:02 AM,3.195,6.839,6.791,99.997,1.940
1372,08/17/22 01:55:02 AM,3.195,7.116,7.070,99.997,1.940
1373,08/17/22 02:25:02 AM,3.168,7.293,7.285,99.997,1.940
1374,08/17/22 02:55:02 AM,3.142,7.519,7.478,99.997,1.913
1375,08/17/22 03:25:02 AM,3.142,7.594,7.563,99.997,1.913
1376,08/17/22 03:55:02 AM,3.142,7.720,7.671,99.997,1.913
1377,08/17/22 04:25:02 AM,3.142,7.920,7.928,99.997,1.886
1378,08/17/22 04:55:02 AM,3.142,8.170,8.121,99.997,1.913
1379,08/17/22 05:25:02 AM,3.168,8.245,8.228,99.997,1.913
1380,08/17/22 05:55:02 AM,3.168,8.319,8.314,99.997,1.913
1381,08/17/22 06:25:02 AM,3.195,8.543,8.528,99.997,1.913
1382,08/17/22 06:55:02 AM,3.195,8.245,8.228,99.997,1.913
1383,08/17/22 07:25:02 AM,3.221,8.170,8.164,99.997,1.913
1384,08/17/22 07:55:02 AM,3.248,8.717,8.679,99.997,1.940
1385,08/17/22 08:25:02 AM,3.274,8.817,8.722,99.997,1.940
1386,08/17/22 08:55:02 AM,3.301,9.040,8.957,99.997,1.940
1387,08/17/22 09:25:02 AM,3.327,9.163,9.043,99.997,1.940
1388,08/17/22 09:55:02 AM,3.380,10.075,9.923,99.997,1.940
1389,08/17/22 10:25:02 AM,3.406,10.345,10.244,99.997,1.940
1390,08/17/22 10:55:02 AM,3.459,9.829,9.708,99.820,1.967
1391,08/17/22 11:25:02 AM,3.538,9.928,9.880,98.718,1.967
1392,08/17/22 11:55:02 AM,3.617,10.638,10.373,98.874,1.994
1393,08/17/22 12:25:02 PM,3.670,10.858,10.609,98.854,1.994
1394,08/17/22 12:55:02 PM,3.775,12.316,12.025,96.162,2.021
1395,08/17/22 01:25:02 PM,3.906,14.625,14.191,90.463,2.047
1396,08/17/22 01:55:02 PM,4.089,12.871,12.625,94.200,2.047
1397,08/17/22 02:25:02 PM,4.298,12.340,12.196,92.729,2.101
1398,08/17/22 02:55:02 PM,4.376,11.686,11.531,95.059,2.128
1399,08/17/22 03:25:02 PM,4.402,12.147,12.067,93.114,2.155
1400,08/17/22 03:55:02 PM,4.402,12.025,11.939,94.038,2.209
1401,08/17/22 04:25:02 PM,4.402,11.492,11.445,94.649,2.209
1402,08/17/22 04:55:02 PM,4.402,11.200,11.145,95.665,2.262
1403,08/17/22 05:25:02 PM,4.402,11.686,11.596,96.480,2.262
1404,08/17/22 05:55:02 PM,4.402,11.832,11.617,96.355,2.289
1405,08/17/22 06:25:02 PM,4.402,11.419,11.295,96.588,2.316
1406,08/17/22 06:55:02 PM,4.402,11.394,11.295,96.817,2.316
1407,08/17/22 07:25:02 PM,4.376,11.248,11.167,96.391,2.316
1408,08/17/22 07:55:02 PM,4.350,10.907,10.888,96.448,2.343
1409,08/17/22 08:25:02 PM,4.298,11.053,11.016,96.800,2.343
1410,08/17/22 08:55:02 PM,4.298,11.248,11.124,96.896,2.343
1411,08/17/22 09:25:02 PM,4.246,10.785,10.759,97.107,2.370
1412,08/17/22 09:55:02 PM,4.220,10.173,10.137,98.021,2.370
1413,08/17/22 10:25:02 PM,4.194,9.928,9.901,98.575,2.370
1414,08/17/22 10:55:02 PM,4.141,9.410,9.429,98.979,2.370
1415,08/17/22 11:25:02 PM,4.089,9.040,9.043,99.504,2.343
1416,08/17/22 11:55:02 PM,4.037,8.916,8.872,99.997,2.343
1417,08/18/22 12:25:02 AM,3.985,8.916,8.915,99.574,2.343
1418,08/18/22 12:55:02 AM,3.958,8.742,8.807,99.117,2.343
1419,08/18/22 01:25:02 AM,3.958,6.306,6.298,99.020,2.343
1420,08/18/22 01:55:02 AM,3.932,5.975,5.955,98.511,2.343
1421,08/18/22 02:25:02 AM,3.854,5.642,5.612,98.680,2.343
1422,08/18/22 02:55:02 AM,3.801,5.437,5.397,97.459,2.343
1423,08/18/22 03:25:02 AM,3.722,5.179,5.204,98.526,2.343
1424,08/18/22 03:55:02 AM,3.670,4.947,5.032,98.355,2.316
1425,08/18/22 04:25:02 AM,3.617,4.740,4.711,99.997,2.316
1426,08/18/22 04:55:02 AM,3.538,4.584,4.539,99.997,2.289
1427,08/18/22 05:25:02 AM,3.485,4.558,4.518,99.997,2.289
1428,08/18/22 05:55:02 AM,3.433,4.532,4.518,99.997,2.262
1429,08/18/22 06:25:02 AM,3.380,4.428,4.410,99.997,2.262
1430,08/18/22 06:55:02 AM,3.327,4.350,4.368,99.997,2.262
1431,08/18/22 07:25:02 AM,3.301,4.324,4.282,99.997,2.236
1432,08/18/22 07:55:02 AM,3.274,4.298,4.217,99.997,2.209
1433,08/18/22 08:25:02 AM,3.221,4.272,4.153,99.997,2.209
1434,08/18/22 08:55:02 AM,3.195,4.298,4.153,99.997,2.209
1435,08/18/22 09:25:02 AM,3.195,4.480,4.303,99.997,2.209
1436,08/18/22 09:55:02 AM,3.168,4.272,4.217,99.997,2.182
1437,08/18/22 10:25:02 AM,3.195,4.636,4.496,99.997,2.209
1438,08/18/22 10:55:02 AM,3.195,4.376,4.282,99.997,2.209
1439,08/18/22 11:25:02 AM,3.195,4.792,4.625,99.997,2.236
1440,08/18/22 11:55:02 AM,3.221,4.818,4.625,99.683,2.236
1441,08/18/22 12:25:02 PM,3.221,5.076,4.968,99.588,2.209
1442,08/18/22 12:55:02 PM,3.221,4.973,4.818,99.678,2.182
1443,08/18/22 01:25:02 PM,3.221,5.024,4.861,99.423,2.155
1444,08/18/22 01:55:02 PM,3.221,4.921,4.775,99.074,2.155
1445,08/18/22 02:25:02 PM,3.195,4.844,4.754,98.927,2.128
1446,08/18/22 02:55:02 PM,3.168,4.869,4.775,98.471,2.101
1447,08/18/22 03:25:02 PM,3.142,4.792,4.711,98.053,2.074
1448,08/18/22 03:55:02 PM,3.116,4.999,4.947,99.106,2.074
1449,08/18/22 04:25:02 PM,3.116,5.437,5.311,98.808,2.047
1450,08/18/22 04:55:02 PM,3.116,5.282,5.247,96.928,2.047
1451,08/18/22 05:25:02 PM,3.142,5.205,5.140,98.064,2.021
1452,08/18/22 05:55:02 PM,3.116,4.999,4.904,97.971,2.021
1453,08/18/22 06:25:02 PM,3.116,5.024,4.947,99.945,1.994
1454,08/18/22 06:55:02 PM,3.063,4.999,4.925,99.286,1.994
1455,08/18/22 07:25:02 PM,3.036,4.973,4.904,99.515,1.994
1456,08/18/22 07:55:02 PM,3.009,4.895,4.882,99.078,1.967
1457,08/18/22 08:25:02 PM,2.983,4.740,4.689,99.199,1.967
1458,08/18/22 08:55:02 PM,2.956,4.662,4.625,99.997,1.940
1459,08/18/22 09:25:02 PM,2.930,4.558,4.539,99.997,1.940
1460,08/18/22 09:55:02 PM,2.903,4.532,4.496,99.997,1.913
1461,08/18/22 10:25:02 PM,2.877,4.480,4.432,99.997,1.913
1462,08/18/22 10:55:02 PM,2.823,4.428,4.410,99.997,1.886
1463,08/18/22 11:25:02 PM,2.797,4.454,4.410,99.997,1.886
1464,08/18/22 11:55:02 PM,2.770,4.454,4.410,99.997,1.886
1465,08/19/22 12:25:02 AM,2.744,4.402,4.368,99.997,1.859
1466,08/19/22 12:55:02 AM,2.717,4.298,4.282,99.997,1.832
1467,08/19/22 01:25:02 AM,2.664,4.115,4.089,99.997,1.832
1468,08/19/22 01:55:02 AM,2.637,4.063,4.046,99.997,1.805
1469,08/19/22 02:25:02 AM,2.610,3.880,3.874,99.997,1.778
1470,08/19/22 02:55:02 AM,2.584,3.801,3.746,99.997,1.778
1471,08/19/22 03:25:02 AM,2.557,3.749,3.724,99.997,1.778
1472,08/19/22 03:55:02 AM,2.530,3.670,3.660,99.997,1.751
1473,08/19/22 04:25:02 AM,2.477,3.538,3.531,99.997,1.724
