"","Match","Species","Sample_location","Sample_location_full","Date_sampled","Date_propagated","Date_planted","Year_planted","Mother_height","Mother_CW_1","Mother_CW_2","Mother_LS","Mother_LL1","Mother_LL2","Mother_LL3","Mother_SE1","Mother_SE2","Mother_SE3","Mother_Sex","Cutting_length","Cutting_diameter","Cutting_age","Year_dead","Survived_2014","Survived_2015","Survived_2016","Survived_2017","Survived_2018","Survived_2019","Survived_2020","Survived_2021","Bed","Row","Column","Notes","Field_notes","Data_notes","SampleID","SampleID_standard","population","Survived_2023","Survived_2022"
"4406","#N/A","Salix pulchra","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,83,"222","131",25,50,47,50,56,64,"51","Unknown",34.5,"11.9",NA,"Alive",NA,NA,NA,NA,1,1,1,1,14,1,5,NA,NA,NA,"PC17Sp9","PC17SP9","Southern","1","1"
"4407","#N/A","Salix pulchra","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,83,"222","131",25,50,47,50,56,64,"51","Unknown",34.5,"11.9",NA,"Alive",NA,NA,NA,NA,1,1,1,1,14,1,5,NA,NA,NA,"PC17Sp9","PC17SP9","Southern","1","1"
"4408","#N/A","Salix pulchra","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,83,"222","131",25,50,47,50,56,64,"51","Unknown",34.5,"11.9",NA,"Alive",NA,NA,NA,NA,1,1,1,1,14,1,5,NA,NA,NA,"PC17Sp9","PC17SP9","Southern","1","1"
"4409","#N/A","Salix pulchra","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,83,"222","131",25,50,47,50,56,64,"51","Unknown",34.5,"11.9",NA,"Alive",NA,NA,NA,NA,1,1,1,1,14,1,5,NA,NA,NA,"PC17Sp9","PC17SP9","Southern","1","1"
"4410","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4411","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4412","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4413","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4414","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4415","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4416","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4417","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4418","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4419","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4420","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4421","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,38.8,"47","24",20.3,49,40,41,75,70,"60","Unknown",32.4,"12.2",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,3,NA,NA,NA,"PC17Sr1","PC17SR1","Southern","1","1"
"4422","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4423","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4424","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4425","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4426","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4427","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4428","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4429","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4430","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4431","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4432","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4433","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,78,"109","89",51.7,62,53,51,82,65,"46","Female",35.3,"11.7",NA,"Alive",NA,NA,NA,NA,1,1,1,1,2,1,1,NA,NA,NA,"PC17Sr10","PC17SR10","Southern","0","0"
"4434","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4435","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4436","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4437","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4438","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4439","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4440","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4441","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4442","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4443","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4444","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4445","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,41,"45","60",8.9,54,53,51,36,90,"51","Male",38,"8.4",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,1,NA,NA,NA,"PC17Sr12","PC17SR12","Southern","1","1"
"4446","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4447","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4448","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4449","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4450","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4451","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4452","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4453","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4454","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4455","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4456","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4457","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2014",NA,"17/08/2016",2017,77,"136","65",17.7,58,54,54,52,45,"71","Male",29.3,"11.3",NA,"Alive",NA,NA,NA,NA,1,1,1,1,6,1,2,NA,NA,NA,"PC17Sr13","PC17SR13","Southern","1","1"
"4458","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"71","48",25.9,44,44,39,42,55,"40","Unknown",31.2,"11.5",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,4,NA,NA,NA,"PC17Sr2","PC17SR2","Southern","1","1"
"4459","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"71","48",25.9,44,44,39,42,55,"40","Unknown",31.2,"11.5",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,4,NA,NA,NA,"PC17Sr2","PC17SR2","Southern","1","1"
"4460","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"71","48",25.9,44,44,39,42,55,"40","Unknown",31.2,"11.5",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,4,NA,NA,NA,"PC17Sr2","PC17SR2","Southern","1","1"
"4461","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"71","48",25.9,44,44,39,42,55,"40","Unknown",31.2,"11.5",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,4,NA,NA,NA,"PC17Sr2","PC17SR2","Southern","1","1"
"4462","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"71","48",25.9,44,44,39,42,55,"40","Unknown",31.2,"11.5",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,4,NA,NA,NA,"PC17Sr2","PC17SR2","Southern","1","1"
"4463","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"71","48",25.9,44,44,39,42,55,"40","Unknown",31.2,"11.5",NA,"Alive",NA,NA,NA,NA,1,1,1,1,5,4,4,NA,NA,NA,"PC17Sr2","PC17SR2","Southern","1","1"
"4464","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4465","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4466","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4467","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4468","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4469","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4470","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4471","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4472","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4473","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4474","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4475","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,31,"45","36",9.4,42,38,41,48,32,"33","Unknown",35.5,"11.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,5,6,NA,NA,NA,"PC17Sr4","PC17SR4","Southern","1","1"
"4476","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4477","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4478","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4479","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4480","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4481","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4482","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4483","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4484","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4485","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4486","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4487","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,66,"112","96",47.5,54,46,56,37,39,"50","Unknown",33.8,"11.8",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,4,6,NA,NA,NA,"PC17Sr5","PC17SR5","Southern","1","1"
"4488","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,56,"128","52",25.6,52,52,46,65,60,"70","Unknown",28.3,"12.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,3,6,NA,NA,NA,"PC17Sr6","PC17SR6","Southern","1","1"
"4489","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,56,"128","52",25.6,52,52,46,65,60,"70","Unknown",28.3,"12.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,3,6,NA,NA,NA,"PC17Sr6","PC17SR6","Southern","1","1"
"4490","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,56,"128","52",25.6,52,52,46,65,60,"70","Unknown",28.3,"12.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,3,6,NA,NA,NA,"PC17Sr6","PC17SR6","Southern","1","1"
"4491","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,56,"128","52",25.6,52,52,46,65,60,"70","Unknown",28.3,"12.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,3,6,NA,NA,NA,"PC17Sr6","PC17SR6","Southern","1","1"
"4492","#N/A","Salix richardsonii","Kluane","Pika Camp","17/08/2013",NA,"17/08/2016",2017,56,"128","52",25.6,52,52,46,65,60,"70","Unknown",28.3,"12.1",NA,"Alive",NA,NA,NA,NA,1,1,1,1,13,3,6,NA,NA,NA,"PC17Sr6","PC17SR6","Southern","1","1"
