"","...1","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"106",793,793,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",1.7,NA,NA,NA,15.95,11.31,10.65,2.47,2.06,2.63,"H15SA20",NA,"3",2.38666666666667,12.6366666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",794,794,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",3.4,NA,NA,NA,35.27,11,20.44,4.65,5.49,2.7,"H15SA3",NA,"3",4.28,22.2366666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",795,795,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA4",NA,"3",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",796,796,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA5",NA,"3",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",797,797,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",3.8,NA,NA,NA,40.7,36.02,30.78,8.13,5.38,6.01,"H15SA7",NA,"3",6.50666666666667,35.8333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",798,798,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA8",NA,"3",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",799,799,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",1.5,NA,NA,NA,14.12,17.47,10.84,2.77,1.82,1.19,"H15SA9",NA,"3",1.92666666666667,14.1433333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",851,851,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SA1",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",852,852,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",2,NA,NA,NA,13.38,14.31,9.36,5.51,4.28,1.89,"H17SA10",NA,"1",3.89333333333333,12.35,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",853,853,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SA11",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",854,854,"SAB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",2.3,NA,NA,NA,21.88,27.95,16.02,4,3.45,4,"H17SA12",NA,"1",3.81666666666667,21.95,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",855,855,"SAB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SA13",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",856,856,"SAB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",3.1,NA,NA,NA,19.64,16.67,15.56,7.45,5.73,5.2,"H17SA14",NA,"1",6.12666666666667,17.29,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",857,857,"SAB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",2.2,NA,NA,NA,15.08,9.93,12.33,3.72,2.8,2.43,"H17SA15",NA,"1",2.98333333333333,12.4466666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",858,858,"SAB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SA16",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",859,859,"JB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",3.4,NA,NA,NA,27.34,16.27,14.65,3.89,2.39,3.89,"H17SA17",NA,"1",3.39,19.42,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",860,860,"JB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",9.6,NA,NA,NA,22.8,24.27,16.01,5.85,4.72,6.8,"H17SA18",NA,"1",5.79,21.0266666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",861,861,"JB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SA19",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",862,862,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SA2",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",863,863,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",1.8,NA,NA,NA,22.18,11.43,NA,6.07,3.42,NA,"H17SA3",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",864,864,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SA4",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",865,865,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SA5",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",866,866,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",4.9,NA,NA,NA,22.74,18.93,23.89,4.41,5.11,4.05,"H17SA6",NA,"1",4.52333333333333,21.8533333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",867,867,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SA7",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",868,868,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",1.2,NA,NA,NA,13.24,11.95,11.06,1.42,2.88,2.12,"H17SA8",NA,"1",2.14,12.0833333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",869,869,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",7.2,NA,NA,NA,20.68,17.18,13.71,2.78,2.22,2.04,"H17SA9",NA,"1",2.34666666666667,17.19,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",932,932,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA10",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",933,933,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",3.2,NA,NA,NA,21.11,16.8,14.23,2.52,2.4,3.49,"HE16SA14",NA,"2",2.80333333333333,17.38,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",934,934,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA17",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",935,935,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA19",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",936,936,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA20",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",937,937,"JA",2016,"Salix arctica","Common_garden",NA,8,18,"2018",0.2,NA,NA,NA,8.93,20.5,12.26,2.88,3.39,2.5,"HE16SA3",NA,"2",2.92333333333333,13.8966666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",938,938,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",4.5,NA,NA,NA,15.04,11.81,7.41,4.09,2.68,3.3,"HE16SA6",NA,"2",3.35666666666667,11.42,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",939,939,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",2.1,NA,NA,NA,23.8,20.7,17.48,3.52,3.12,2.63,"HE16SA7",NA,"2",3.09,20.66,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",940,940,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA8",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",1028,1028,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",1.9,NA,NA,NA,12.64,NA,NA,3.97,NA,NA,"K15PSA10",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1029,1029,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",5.7,NA,NA,NA,28.74,30.14,29.05,13.83,12.09,13.28,"K15PSA11",NA,"3",13.0666666666667,29.31,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",1030,1030,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",5.6,NA,NA,NA,30.38,27.44,29.82,7.21,7.76,8.8,"K15PSA12",NA,"3",7.92333333333333,29.2133333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",1031,1031,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",3,NA,NA,NA,27.18,25.83,27.29,4.2,5.4,6.67,"K15PSA13",NA,"3",5.42333333333333,26.7666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",1032,1032,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",3.8,NA,NA,NA,37.73,38.97,28.73,10.71,8.93,6.08,"K15PSA15",NA,"3",8.57333333333333,35.1433333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",1033,1033,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",5.5,NA,NA,NA,39.1,33.05,27.3,16.05,16.52,8.4,"K15PSA2",NA,"3",13.6566666666667,33.15,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",1034,1034,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",2.8,NA,NA,NA,25.76,23.88,26.61,21.67,9.93,11.94,"K15PSA6",NA,"3",14.5133333333333,25.4166666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",1035,1035,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",3.5,NA,NA,NA,48.73,46.01,40.12,21.87,26.35,26.36,"K15PSA7",NA,"3",24.86,44.9533333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",1036,1036,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",7.8,NA,NA,NA,37.57,20.67,34.46,73.83,39.47,18.01,"K15PSA8",NA,"3",43.77,30.9,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",1037,1037,"JB",2015,"Salix arctica","Common_garden",NA,8,18,"2018",6.5,NA,NA,NA,36.3,40.78,32.29,11.15,8.68,10.75,"K15PSA9",NA,"3",10.1933333333333,36.4566666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",1054,1054,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SA1",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",1055,1055,"JB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",2.2,NA,NA,NA,10.02,15.72,10.2,4.98,1.64,1.68,"K17SA10",NA,"1",2.76666666666667,11.98,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",1056,1056,"JB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SA20",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",1057,1057,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",1.5,NA,NA,NA,16.17,12.79,13.28,4.04,3.51,3.82,"K17SA5",NA,"1",3.79,14.08,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1104,1104,"JA",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA1",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",1105,1105,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA10",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",1106,1106,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA11",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",1107,1107,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA12",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",1108,1108,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA13",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",1109,1109,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA14",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",1110,1110,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA15",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",1111,1111,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA16",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",1112,1112,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA17",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",1113,1113,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA18",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",1114,1114,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA19",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",1115,1115,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA20",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",1116,1116,"JA",2016,"Salix arctica","Common_garden",NA,8,18,"2018",1.9,NA,NA,NA,11.87,16.86,15.81,1.64,2.22,2.01,"KP16SA5",NA,"2",1.95666666666667,14.8466666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",1117,1117,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",3.1,NA,NA,NA,23.69,14.04,19.42,8.91,6.86,6.05,"KP16SA6",NA,"2",7.27333333333333,19.05,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",1118,1118,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA8",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",1212,1212,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",1.6,NA,NA,NA,21.35,18.76,17.19,4.43,4.37,4.14,"KP17SA2",NA,"1",4.31333333333333,19.1,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",1213,1213,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SA3",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",1214,1214,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",1.9,NA,NA,NA,18.68,12.11,12.35,4.75,3.68,2.05,"KP17SA4",NA,"1",3.49333333333333,14.38,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",1215,1215,"SAB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",2.4,NA,NA,NA,20.01,21.74,20.87,7.84,6.71,6.66,"KP17SA6",NA,"1",7.07,20.8733333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",1216,1216,"SAB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP17SA7",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",1217,1217,"JB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",2.4,NA,NA,NA,24.25,19.45,18.87,3.86,5.56,4.29,"KP17SA8",NA,"1",4.57,20.8566666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",1218,1218,"JB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",4.1,NA,NA,NA,24.67,17.95,20.38,4.54,5.55,7.36,"KP17SA9",NA,"1",5.81666666666667,21,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",1244,1244,"JA",2016,"Salix arctica","Common_garden",NA,8,18,"2018",2.4,NA,NA,NA,23.84,23.2,26.88,10.44,7.28,5.63,"PC16CESA2",NA,"2",7.78333333333333,24.64,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",1253,1253,"JA",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16CWSA1",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",1265,1265,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA1",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",1266,1266,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA2",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",1267,1267,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA3",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",1268,1268,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA4",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",1269,1269,"SAB",2016,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC16PVSA5",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",1280,1280,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",3.5,NA,NA,NA,14.73,17.24,9.39,6.35,3.4,3.62,"PC17SA1",NA,"1",4.45666666666667,13.7866666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",1281,1281,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA10",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",1282,1282,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA2",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",1283,1283,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA3",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",1284,1284,"JB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SA4",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",1285,1285,"JB",2017,"Salix arctica","Common_garden",NA,8,18,"2018",0.8,NA,NA,NA,13.05,NA,NA,2.02,NA,NA,"PC17SA5",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",1286,1286,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",0.9,NA,NA,NA,21.86,18.33,17.63,3.21,4.4,3.81,"PC17SA6",NA,"1",3.80666666666667,19.2733333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",1287,1287,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",1.7,NA,NA,NA,14.94,18.16,15.92,3.55,4.81,2.61,"PC17SA7",NA,"1",3.65666666666667,16.34,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",1288,1288,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",1.7,NA,NA,NA,5.91,3.92,3.06,1.49,0.88,0.7,"PC17SA8",NA,"1",1.02333333333333,4.29666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",1289,1289,"JA",2017,"Salix arctica","Common_garden",NA,8,18,"2018",1.5,NA,NA,NA,15.63,8.42,12.58,5.35,3.72,3.33,"PC17SA9",NA,"1",4.13333333333333,12.21,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",1315,1315,"JA",2016,"Salix arctica","Common_garden",NA,8,18,"2018",0.5,NA,NA,NA,6.78,9.53,6.44,2.16,1.51,1.09,"PP16MSA1",NA,"2",1.58666666666667,7.58333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",1316,1316,"JA",2016,"Salix arctica","Common_garden",NA,8,18,"2018",1.8,NA,NA,NA,17.68,13.93,15.92,5.79,4.86,4.1,"PP16MSA5",NA,"2",4.91666666666667,15.8433333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",1337,1337,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA1",NA,"4",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",1338,1338,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",3.2,NA,NA,NA,26.29,28.79,26.07,14.98,22.95,30.38,"H15SA10",NA,"4",22.77,27.05,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",1339,1339,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",1.6,NA,NA,NA,NA,NA,NA,7.57,10.35,7.88,"H15SA11",NA,"4",8.6,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",1340,1340,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",5,NA,NA,NA,39.37,31.84,27.5,6.58,7.92,11.26,"H15SA12",NA,"4",8.58666666666667,32.9033333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",1341,1341,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",1.1,NA,NA,NA,NA,NA,NA,11.81,8.53,9.52,"H15SA14",NA,"4",9.95333333333333,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",1342,1342,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",1,NA,NA,NA,13.09,7.4,8.87,6.13,3.22,3.5,"H15SA15",NA,"4",4.28333333333333,9.78666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",1343,1343,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA16",NA,"4",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",1344,1344,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA17",NA,"4",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",1345,1345,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",3.5,NA,NA,NA,8.28,10.51,9.14,5.03,4.8,4.18,"H15SA18",NA,"4",4.67,9.31,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",1346,1346,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",4,NA,NA,NA,25.92,19.89,21.9,23.56,14.04,17.59,"H15SA19",NA,"4",18.3966666666667,22.57,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",1347,1347,"JB",2015,"Salix arctica","Common_garden",NA,8,23,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA20",NA,"4",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
