"","SampleID","Match","SampleSite","SampleDate","Date_propagated","Date_planted","Year_planted","Canopy_Height_cm","Width_cm","Width_2_cm","Mother_LS","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Cutting_length","Cutting_diameter","biovolume","Site","SampleYear","mean_stem_elong","mean_leaf_length","mean_width","SampleID_standard"
"367","K15psa10","K15PSa10","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,23,63,NA,0.7,NA,NA,NA,NA,NA,NA,23,6,NA,"Kluane",2015,NA,NA,NA,"K15PSA10"
"368","K15psa11","K15PSa11","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,30,144,NA,0.8,NA,NA,NA,NA,NA,NA,38,9,NA,"Kluane",2015,NA,NA,NA,"K15PSA11"
"369","K15psa12","K15PSa12","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,34,112,NA,1.2,NA,NA,NA,NA,NA,NA,30,6,NA,"Kluane",2015,NA,NA,NA,"K15PSA12"
"370","K15psa14","K15PSa14","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,20.5,167,NA,1.3,NA,NA,NA,NA,NA,NA,25,11,NA,"Kluane",2015,NA,NA,NA,"K15PSA14"
"371","K15psa15","K15PSa15","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,23,137,NA,1.4,NA,NA,NA,NA,NA,NA,26,11,NA,"Kluane",2015,NA,NA,NA,"K15PSA15"
"372","K15psa3","K15PSa3","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,17.6,64,NA,0.9,NA,NA,NA,NA,NA,NA,17,6,NA,"Kluane",2015,NA,NA,NA,"K15PSA3"
"373","K15psa4","K15PSa4","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,23.5,31.4,NA,0.6,NA,NA,NA,NA,NA,NA,21,7,NA,"Kluane",2015,NA,NA,NA,"K15PSA4"
"374","K15psa5","K15PSa5","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,17.4,37,NA,1,NA,NA,NA,NA,NA,NA,16,7,NA,"Kluane",2015,NA,NA,NA,"K15PSA5"
"375","K15psa6","K15PSa6","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,28.1,38.4,NA,1.1,NA,NA,NA,NA,NA,NA,29,10,NA,"Kluane",2015,NA,NA,NA,"K15PSA6"
"376","K15psa7","K15PSa7","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,20.5,46,NA,0.7,NA,NA,NA,NA,NA,NA,23,6,NA,"Kluane",2015,NA,NA,NA,"K15PSA7"
"377","K15psa9","K15PSa9","Kluane Plateau",2015-08-18,2015-08-18,2015-08-20,2015,26,162,NA,0.8,NA,NA,NA,NA,NA,NA,28,7,NA,"Kluane",2015,NA,NA,NA,"K15PSA9"
"378","H15sa10","H15Sa10","QHI",2015-07-22,2015-07-22,2015-08-20,2015,7,NA,NA,1.1,NA,NA,NA,NA,NA,NA,42,11,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SA10"
"379","H15sa6","H15Sa6","QHI",2015-07-22,2015-07-22,2015-08-20,2015,7,NA,NA,0.8,NA,NA,NA,NA,NA,NA,37,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SA6"
"380","H15sa7","H15Sa7","QHI",2015-07-22,2015-07-22,2015-08-20,2015,8.5,NA,NA,0.7,NA,NA,NA,NA,NA,NA,42,4,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SA7"
"381","H15sa8","H15Sa8","QHI",2015-07-22,2015-07-22,2015-08-20,2015,9,NA,NA,1.5,NA,NA,NA,NA,NA,NA,33,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SA8"
"382","H15sa9","H15Sa9","QHI",2015-07-22,2015-07-22,2015-08-20,2015,6,NA,NA,1,NA,NA,NA,NA,NA,NA,31,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SA9"
"392","H15sa3","H15Sa3","QHI",2015-07-21,2015-07-21,2015-08-20,2015,7,NA,NA,0.7,NA,NA,NA,NA,NA,NA,44,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SA3"
"393","H15sa4","H15Sa4","QHI",2015-07-21,2015-07-21,2015-08-20,2015,4,NA,NA,0.5,NA,NA,NA,NA,NA,NA,34,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SA4"
"394","H15sa5","H15Sa5","QHI",2015-07-21,2015-07-21,2015-08-20,2015,13,NA,NA,1.2,NA,NA,NA,NA,NA,NA,43,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SA5"
"416","H15sp1","H15Sp1","QHI",2015-07-18,2015-07-18,2015-08-18,2015,16,NA,NA,0.9,NA,NA,NA,NA,NA,NA,46.7,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP1"
"417","H15sp10","H15Sp10","QHI",2015-07-18,2015-07-18,2015-08-18,2015,35,NA,NA,1.2,NA,NA,NA,NA,NA,NA,83.1,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP10"
"418","H15sp11","H15Sp11","QHI",2015-07-18,2015-07-18,2015-08-18,2015,25,NA,NA,0.8,NA,NA,NA,NA,NA,NA,39.8,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP11"
"419","H15sp12","H15Sp12","QHI",2015-07-18,2015-07-18,2015-08-18,2015,38,NA,NA,0.6,NA,NA,NA,NA,NA,NA,53.6,4,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP12"
"420","H15sp13","H15Sp13","QHI",2015-07-18,2015-07-18,2015-08-18,2015,33,NA,NA,1.7,NA,NA,NA,NA,NA,NA,61,11,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP13"
"421","H15sp14","H15Sp14","QHI",2015-07-18,2015-07-18,2015-08-18,2015,38,NA,NA,1.5,NA,NA,NA,NA,NA,NA,34.6,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP14"
"422","H15sp15","H15Sp15","QHI",2015-07-18,2015-07-18,2015-08-18,2015,28,NA,NA,0.9,NA,NA,NA,NA,NA,NA,35,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP15"
"423","H15sp16","H15Sp16","QHI",2015-07-18,2015-07-18,2015-08-18,2015,24,NA,NA,1.3,NA,NA,NA,NA,NA,NA,49.6,12,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP16"
"424","H15sp17","H15Sp17","QHI",2015-07-18,2015-07-18,2015-08-18,2015,43,NA,NA,1.6,NA,NA,NA,NA,NA,NA,52.8,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP17"
"425","H15sp18","H15Sp18","QHI",2015-07-18,2015-07-18,2015-08-18,2015,35,NA,NA,0.9,NA,NA,NA,NA,NA,NA,48,11,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP18"
"426","H15sp19","H15Sp19","QHI",2015-07-18,2015-07-18,2015-08-18,2015,47,NA,NA,1.2,NA,NA,NA,NA,NA,NA,52,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP19"
"427","H15sp2","H15Sp2","QHI",2015-07-18,2015-07-18,2015-08-18,2015,21,NA,NA,0.9,NA,NA,NA,NA,NA,NA,50.7,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP2"
"428","H15sp20","H15Sp20","QHI",2015-07-18,2015-07-18,2015-08-18,2015,25,NA,NA,1.5,NA,NA,NA,NA,NA,NA,34,17,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP20"
"429","H15sp21","H15Sp21","QHI",2015-07-18,2015-07-18,2015-08-18,2015,30,NA,NA,0.9,NA,NA,NA,NA,NA,NA,51.8,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP21"
"430","H15sp22","H15Sp22","QHI",2015-07-18,2015-07-18,2015-08-18,2015,42,NA,NA,0.8,NA,NA,NA,NA,NA,NA,42.1,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP22"
"431","H15sp23","H15Sp23","QHI",2015-07-18,2015-07-18,2015-08-18,2015,26,NA,NA,0.8,NA,NA,NA,NA,NA,NA,38.9,5,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP23"
"432","H15sp24","H15Sp24","QHI",2015-07-18,2015-07-18,2015-08-18,2015,24,NA,NA,0.6,NA,NA,NA,NA,NA,NA,39.9,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP24"
"433","H15sp25","H15SP25","QHI",2015-07-18,2015-07-18,2015-08-18,2015,24,NA,NA,0.7,NA,NA,NA,NA,NA,NA,33.6,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP25"
"434","H15sp26","H15sp26","QHI",2015-07-18,2015-07-18,2015-08-18,2015,29,NA,NA,0.6,NA,NA,NA,NA,NA,NA,34,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP26"
"435","H15sp27","H15Sp27","QHI",2015-07-18,2015-07-18,2015-08-18,2015,24,NA,NA,1,NA,NA,NA,NA,NA,NA,490,10,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP27"
"436","H15sp28","H15SP28","QHI",2015-07-18,2015-07-18,2015-08-18,2015,19,NA,NA,1.1,NA,NA,NA,NA,NA,NA,255,12,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP28"
"437","H15sp29","H15Sp29","QHI",2015-07-18,2015-07-18,2015-08-18,2015,32,NA,NA,0.9,NA,NA,NA,NA,NA,NA,373,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP29"
"438","H15sp3","H15Sp3","QHI",2015-07-18,2015-07-18,2015-08-18,2015,29,NA,NA,0.6,NA,NA,NA,NA,NA,NA,32.2,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP3"
"439","H15sp30","H15Sp30","QHI",2015-07-18,2015-07-18,2015-08-18,2015,26,NA,NA,1.1,NA,NA,NA,NA,NA,NA,32,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP30"
"440","H15sp4","H15Sp4","QHI",2015-07-18,2015-07-18,2015-08-18,2015,23,NA,NA,0.6,NA,NA,NA,NA,NA,NA,35.8,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP4"
"441","H15sp5","H15Sp5","QHI",2015-07-18,2015-07-18,2015-08-18,2015,13,NA,NA,0.8,NA,NA,NA,NA,NA,NA,38,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP5"
"442","H15sp6","H15Sp6","QHI",2015-07-18,2015-07-18,2015-08-18,2015,22,NA,NA,0.9,NA,NA,NA,NA,NA,NA,47,11,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP6"
"443","H15sp7","H15Sp7","QHI",2015-07-18,2015-07-18,2015-08-18,2015,39,NA,NA,0.8,NA,NA,NA,NA,NA,NA,39,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP7"
"444","H15sp8","H15Sp8","QHI",2015-07-18,2015-07-18,2015-08-18,2015,21,NA,NA,1,NA,NA,NA,NA,NA,NA,47.8,10,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP8"
"445","H15sp9","H15Sp9","QHI",2015-07-18,2015-07-18,2015-08-18,2015,22,NA,NA,0.9,NA,NA,NA,NA,NA,NA,58.1,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SP9"
"446","H15sr1","H15Sr1","QHI",2015-07-18,2015-07-18,2015-08-18,2015,73.5,372,NA,3,NA,NA,NA,NA,NA,NA,35.4,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR1"
"447","H15sr10","H15Sr10","QHI",2015-07-18,2015-07-18,2015-08-18,2015,42,209,NA,1.6,NA,NA,NA,NA,NA,NA,39.5,11,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR10"
"448","H15sr11","H15Sr11","QHI",2015-07-18,2015-07-18,2015-08-18,2015,26,157,NA,2.3,NA,NA,NA,NA,NA,NA,27.4,11,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR11"
"449","H15sr12","H15Sr12","QHI",2015-07-18,2015-07-18,2015-08-18,2015,36,280,NA,1.7,NA,NA,NA,NA,NA,NA,43.5,12,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR12"
"450","H15sr13","H15Sr13","QHI",2015-07-18,2015-07-18,2015-08-18,2015,22,226,NA,1.8,NA,NA,NA,NA,NA,NA,27.8,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR13"
"451","H15sr14","H15Sr14","QHI",2015-07-18,2015-07-18,2015-08-18,2015,26,160,NA,1.7,NA,NA,NA,NA,NA,NA,32.6,12,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR14"
"452","H15sr15","H15Sr15","QHI",2015-07-18,2015-07-18,2015-08-18,2015,42,340,NA,2.1,NA,NA,NA,NA,NA,NA,36.1,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR15"
"453","H15sr16","H15Sr16","QHI",2015-07-18,2015-07-18,2015-08-18,2015,54,348,NA,2.3,NA,NA,NA,NA,NA,NA,40.3,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR16"
"454","H15sr17","H15Sr17","QHI",2015-07-18,2015-07-18,2015-08-18,2015,59,281,NA,2.4,NA,NA,NA,NA,NA,NA,49.8,11,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR17"
"455","H15sr18","H15Sr18","QHI",2015-07-18,2015-07-18,2015-08-18,2015,54,NA,NA,1.9,NA,NA,NA,NA,NA,NA,40.5,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR18"
"456","H15sr19","H15Sr19","QHI",2015-07-18,2015-07-18,2015-08-18,2015,38,181,NA,1.9,NA,NA,NA,NA,NA,NA,35,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR19"
"457","H15sr2","H15Sr2","QHI",2015-07-18,2015-07-18,2015-08-18,2015,45,380,NA,0.8,NA,NA,NA,NA,NA,NA,42.5,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR2"
"458","H15sr20","H15Sr20","QHI",2015-07-18,2015-07-18,2015-08-18,2015,36,201,NA,1.6,NA,NA,NA,NA,NA,NA,40.5,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR20"
"459","H15sr21","H15Sr21","QHI",2015-07-18,2015-07-18,2015-08-18,2015,48,193,NA,1.5,NA,NA,NA,NA,NA,NA,39.5,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR21"
"460","H15sr22","H15Sr22","QHI",2015-07-18,2015-07-18,2015-08-18,2015,34,380,NA,1.9,NA,NA,NA,NA,NA,NA,29.6,12,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR22"
"461","H15sr23","H15Sr23","QHI",2015-07-18,2015-07-18,2015-08-18,2015,31,379,NA,1.6,NA,NA,NA,NA,NA,NA,36.5,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR23"
"462","H15sr24","H15Sr24","QHI",2015-07-18,2015-07-18,2015-08-18,2015,44,NA,NA,2.4,NA,NA,NA,NA,NA,NA,36.7,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR24"
"463","H15sr25","H15Sr25","QHI",2015-07-18,2015-07-18,2015-08-18,2015,40,208,NA,1.4,NA,NA,NA,NA,NA,NA,30,10,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR25"
"464","H15sr26","H15Sr26","QHI",2015-07-18,2015-07-18,2015-08-18,2015,59,412,NA,3.4,NA,NA,NA,NA,NA,NA,60.8,10,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR26"
"465","H15sr27","H15Sr27","QHI",2015-07-18,2015-07-18,2015-08-18,2015,41,178,NA,1.7,NA,NA,NA,NA,NA,NA,38.9,10,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR27"
"466","H15sr28","H15Sr28","QHI",2015-07-18,2015-07-18,2015-08-18,2015,48,229,NA,1.6,NA,NA,NA,NA,NA,NA,44.2,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR28"
"467","H15sr29","H15SR29","QHI",2015-07-18,2015-07-18,2015-08-18,2015,51,400,NA,1.2,NA,NA,NA,NA,NA,NA,52.6,9,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR29"
"468","H15sr3","H15Sr3","QHI",2015-07-18,2015-07-18,2015-08-18,2015,40,161,NA,2,NA,NA,NA,NA,NA,NA,28.9,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR3"
"469","H15sr30","H15Sr30","QHI",2015-07-18,2015-07-18,2015-08-18,2015,39,106,NA,1.1,NA,NA,NA,NA,NA,NA,34.1,6,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR30"
"470","H15sr4","H15Sr4","QHI",2015-07-18,2015-07-18,2015-08-18,2015,33,327,NA,1.2,NA,NA,NA,NA,NA,NA,39.2,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR4"
"471","H15sr5","H15Sr5","QHI",2015-07-18,2015-07-18,2015-08-18,2015,44,366,NA,2.1,NA,NA,NA,NA,NA,NA,41.7,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR5"
"472","H15sr6","H15Sr6","QHI",2015-07-18,2015-07-18,2015-08-18,2015,48,208,NA,1.8,NA,NA,NA,NA,NA,NA,37,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR6"
"473","H15sr7","H15Sr7","QHI",2015-07-18,2015-07-18,2015-08-18,2015,29,218,NA,1.3,NA,NA,NA,NA,NA,NA,29.2,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR7"
"474","H15sr8","H15Sr8","QHI",2015-07-18,2015-07-18,2015-08-18,2015,59,261,NA,1.5,NA,NA,NA,NA,NA,NA,33.9,7,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR8"
"475","H15sr9","H15Sr9","QHI",2015-07-18,2015-07-18,2015-08-18,2015,31,246,NA,2,NA,NA,NA,NA,NA,NA,35.9,8,NA,"Qikiqtaruk",2015,NA,NA,NA,"H15SR9"
"486","K15psp10","K15PSp10","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,84,196,NA,2.3,NA,NA,NA,NA,NA,NA,34,10.1,NA,"Kluane",2015,NA,NA,NA,"K15PSP10"
"487","K15psp6","K15PSp6","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,73,161,NA,2,NA,NA,NA,NA,NA,NA,33.8,10,NA,"Kluane",2015,NA,NA,NA,"K15PSP6"
"488","K15psp7","K15PSp7","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,44,68,NA,0.9,NA,NA,NA,NA,NA,NA,32,9,NA,"Kluane",2015,NA,NA,NA,"K15PSP7"
"489","K15psp8","K15PSp8","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,69,142,NA,1.4,NA,NA,NA,NA,NA,NA,30.3,7.5,NA,"Kluane",2015,NA,NA,NA,"K15PSP8"
"490","K15psp9","K15PSp9","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,78,150,NA,2.4,NA,NA,NA,NA,NA,NA,36.7,9.9,NA,"Kluane",2015,NA,NA,NA,"K15PSP9"
"491","Kpsp11","KPSp11","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,44,155,NA,1.9,NA,NA,NA,NA,NA,NA,32.7,8.6,NA,"Kluane",2015,NA,NA,NA,"KPSP11"
"492","Kpsp12","KPSP12","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,76,304,NA,5.4,NA,NA,NA,NA,NA,NA,26.9,6,NA,"Kluane",2015,NA,NA,NA,"KPSP12"
"493","Kpsp13","KPSP13","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,76,178,NA,2.4,NA,NA,NA,NA,NA,NA,33.4,5.6,NA,"Kluane",2015,NA,NA,NA,"KPSP13"
"494","Kpsp14","KPSP14","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,137,197,NA,3.3,NA,NA,NA,NA,NA,NA,32.6,8.1,NA,"Kluane",2015,NA,NA,NA,"KPSP14"
"495","Kpsp15","KPSP15","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,132,253,NA,10.4,NA,NA,NA,NA,NA,NA,37,8.9,NA,"Kluane",2015,NA,NA,NA,"KPSP15"
"496","K15psr10","K15PSr10","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,81,1981,NA,6.4,NA,NA,NA,NA,NA,NA,31.5,10.4,NA,"Kluane",2015,NA,NA,NA,"K15PSR10"
"497","K15psr11","K15PSr11","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,63,165,NA,3.6,NA,NA,NA,NA,NA,NA,27.2,11.7,NA,"Kluane",2015,NA,NA,NA,"K15PSR11"
"498","K15psr12","K15PSr12","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,48,167,NA,2.7,NA,NA,NA,NA,NA,NA,32.7,11.8,NA,"Kluane",2015,NA,NA,NA,"K15PSR12"
"499","K15psr14","K15PSR14","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,71,171,NA,5,NA,NA,NA,NA,NA,NA,29.4,12.9,NA,"Kluane",2015,NA,NA,NA,"K15PSR14"
"500","K15psr6","K15PSr6","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,88,306,NA,6.8,NA,NA,NA,NA,NA,NA,31.2,14.2,NA,"Kluane",2015,NA,NA,NA,"K15PSR6"
"501","K15psr8","K15PSr8","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,78,167,NA,3.1,NA,NA,NA,NA,NA,NA,21.9,8.8,NA,"Kluane",2015,NA,NA,NA,"K15PSR8"
"502","K15psr9","K15PSr9","Kluane Plateau",2015-07-04,2015-07-04,2015-08-18,2015,72,212,NA,3.2,NA,NA,NA,NA,NA,NA,39.2,11,NA,"Kluane",2015,NA,NA,NA,"K15PSR9"
"514","K15ssr1","K15SSr1","Pika Camp",2015-06-28,2015-06-28,2015-08-18,2015,34,46,NA,1.3,NA,NA,NA,NA,NA,NA,22.8,9,NA,"Kluane",2015,NA,NA,NA,"K15SSR1"
"515","K15ssr2","K15SSr2","Pika Camp",2015-06-28,2015-06-28,2015-08-18,2015,49,127,NA,2.4,NA,NA,NA,NA,NA,NA,47.3,11.5,NA,"Kluane",2015,NA,NA,NA,"K15SSR2"
"516","K15ssr3","K15SSr3","Pika Camp",2015-06-28,2015-06-28,2015-08-18,2015,76,167,NA,3.6,NA,NA,NA,NA,NA,NA,50.3,12.4,NA,"Kluane",2015,NA,NA,NA,"K15SSR3"
"517","K15ssr4","K15SSr4","Pika Camp",2015-06-28,2015-06-28,2015-08-18,2015,58,106,NA,1.9,NA,NA,NA,NA,NA,NA,45.5,11.5,NA,"Kluane",2015,NA,NA,NA,"K15SSR4"
"518","K15ssr5","K15SSr5","Pika Camp",2015-06-28,2015-06-28,2015-08-18,2015,28,64,NA,0.8,NA,NA,NA,NA,NA,NA,31.1,7.7,NA,"Kluane",2015,NA,NA,NA,"K15SSR5"
"519","K15ssr6","K15SSr6","Pika Camp",2015-06-28,2015-06-28,2015-08-18,2015,66,185,NA,2.9,NA,NA,NA,NA,NA,NA,42.5,10.5,NA,"Kluane",2015,NA,NA,NA,"K15SSR6"
"520","K15ssr7","K15SSr7","Pika Camp",2015-06-28,2015-06-28,2015-08-18,2015,71,117,NA,2.3,NA,NA,NA,NA,NA,NA,41.4,11.5,NA,"Kluane",2015,NA,NA,NA,"K15SSR7"
"521","K15ssr9","K15SSr9","Pika Camp",2015-06-28,2015-06-28,2015-08-18,2015,51,129,NA,3.4,NA,NA,NA,NA,NA,NA,61.1,9.1,NA,"Kluane",2015,NA,NA,NA,"K15SSR9"
"523","K15esp1","K15ESp1","Pika Camp",2015-06-27,2015-06-27,2015-08-18,2015,47,290,NA,2.2,NA,NA,NA,NA,NA,NA,32,9.7,NA,"Kluane",2015,NA,NA,NA,"K15ESP1"
"524","K15esp10","K15ESp10","Pika Camp",2015-06-27,2015-06-27,2015-08-18,2015,47,247,NA,3.6,NA,NA,NA,NA,NA,NA,30.3,6.7,NA,"Kluane",2015,NA,NA,NA,"K15ESP10"
"525","K15esp2","K15ESp2","Pika Camp",2015-06-27,2015-06-27,2015-08-18,2015,49,345,NA,1.4,NA,NA,NA,NA,NA,NA,30,9.7,NA,"Kluane",2015,NA,NA,NA,"K15ESP2"
"526","K15esp3","K15ESp3","Pika Camp",2015-06-27,2015-06-27,2015-08-18,2015,58,177,NA,1.4,NA,NA,NA,NA,NA,NA,48.9,11.3,NA,"Kluane",2015,NA,NA,NA,"K15ESP3"
"527","K15esp4","K15ESp4","Pika Camp",2015-06-27,2015-06-27,2015-08-18,2015,58,193,NA,1.8,NA,NA,NA,NA,NA,NA,50.6,9.2,NA,"Kluane",2015,NA,NA,NA,"K15ESP4"
"528","K15esp5","K15ESp5","Pika Camp",2015-06-27,2015-06-27,2015-08-18,2015,43,259,NA,2.5,NA,NA,NA,NA,NA,NA,42.1,9.4,NA,"Kluane",2015,NA,NA,NA,"K15ESP5"
"529","K15esp7","K15ESp7","Pika Camp",2015-06-27,2015-06-27,2015-08-18,2015,44,202,NA,2.1,NA,NA,NA,NA,NA,NA,24.1,11.1,NA,"Kluane",2015,NA,NA,NA,"K15ESP7"
"530","K15esp8","K15ESp8","Pika Camp",2015-06-27,2015-06-27,2015-08-18,2015,40,258,NA,2.2,NA,NA,NA,NA,NA,NA,29.9,9.1,NA,"Kluane",2015,NA,NA,NA,"K15ESP8"
"531","K15esp9","K15ESp9","Pika Camp",2015-06-27,2015-06-27,2015-08-18,2015,28,152,NA,1.4,NA,NA,NA,NA,NA,NA,22.8,10.2,NA,"Kluane",2015,NA,NA,NA,"K15ESP9"
"538","K15psp1","K15PSp1","Kluane Plateau",2015-06-20,2015-06-20,2015-08-19,2015,196,262,NA,5,NA,NA,NA,NA,NA,NA,45.7,15.5,NA,"Kluane",2015,NA,NA,NA,"K15PSP1"
"539","K15psp2","K15PSp2","Kluane Plateau",2015-06-20,2015-06-20,2015-08-19,2015,205,210,NA,6,NA,NA,NA,NA,NA,NA,29.7,7.2,NA,"Kluane",2015,NA,NA,NA,"K15PSP2"
"540","K15psp3","K15PSp3","Kluane Plateau",2015-06-20,2015-06-20,2015-08-19,2015,106,130,NA,3,NA,NA,NA,NA,NA,NA,37.6,11.2,NA,"Kluane",2015,NA,NA,NA,"K15PSP3"
"541","K15psp5","K15PSp5","Kluane Plateau",2015-06-20,2015-06-20,2015-08-19,2015,120,70,NA,3,NA,NA,NA,NA,NA,NA,39.3,13,NA,"Kluane",2015,NA,NA,NA,"K15PSP5"
"542","K15psr1","K15PSr1","Kluane Plateau",2015-06-20,2015-06-20,2015-08-19,2015,150,525,NA,7.5,NA,NA,NA,NA,NA,NA,37,16.2,NA,"Kluane",2015,NA,NA,NA,"K15PSR1"
"543","K15psr2","K15PSr2","Kluane Plateau",2015-06-20,2015-06-20,2015-08-19,2015,145,440,NA,8,NA,NA,NA,NA,NA,NA,33.1,18.3,NA,"Kluane",2015,NA,NA,NA,"K15PSR2"
"544","K15psr3","K15PSr3","Kluane Plateau",2015-06-20,2015-06-20,2015-08-19,2015,66,310,NA,2,NA,NA,NA,NA,NA,NA,38.4,13.3,NA,"Kluane",2015,NA,NA,NA,"K15PSR3"
"545","K15psr4","K15PSr4","Kluane Plateau",2015-06-20,2015-06-20,2015-08-19,2015,188,490,NA,4.5,NA,NA,NA,NA,NA,NA,29.9,14.8,NA,"Kluane",2015,NA,NA,NA,"K15PSR4"
