"","Bed","SampleID","Bed_old","SampleID_old","Year_planted","Species","Site","Plant_ID_fulcrum","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Fresh_mass","Dry_mass","LA","LDMC","SLA","Notes_canopy_height_prev_cm","August_2021_notes","July_2021_notes"
"878","SW","K15SSr6",NA,"K15SSr6",2015,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dead",NA,NA
"879","SW","K15SSr6",NA,"K15SSr6",2015,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Possible early dead growth",NA,NA
"880","SW","K15SSr6",NA,"K15SSr6",2015,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","SW","K15SSr7",NA,"K15SSr7",2015,"Salix richardsonii","Kluane",NA,"11/08/2016","8","11",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","SW","K15SSr7",NA,"K15SSr7",2015,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dead",NA,NA
"883","SW","K15SSr7",NA,"K15SSr7",2015,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Possible early dead growth",NA,NA
"884","SW","K15SSr7",NA,"K15SSr7",2015,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","SW","K15SSr8",NA,"K15SSr8",2015,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,1.5,NA,NA,NA,26,28,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","SW","K15SSr8",NA,"K15SSr8",2015,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,1.7,NA,NA,NA,22.3,28.8,21.7,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","SW","K15SSr8",NA,"K15SSr8",2015,"Salix richardsonii","Kluane",NA,"11/08/2016","8","11",2016,2.3,NA,NA,NA,28,24,22,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","SW","K15SSr8",NA,"K15SSr8",2015,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,25,27,22,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","SW","K15SSr9",NA,"K15SSr9",2015,"Salix richardsonii","Kluane",NA,"11/08/2016","8","11",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","SW","K15SSr9",NA,"K15SSr9",2015,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dead",NA,NA
"891","SW","K15SSr9",NA,"K15SSr9",2015,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Possible early dead growth",NA,NA
"892","SW","K15SSr9",NA,"K15SSr9",2015,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","SW","K15SSr9",NA,"K15SSr9",2015,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","IMS","KLSPC1",NA,"KLSpC1",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,27.4,NA,NA,NA,49,49,49.1,63.8,68.5,67.4,NA,NA,NA,NA,NA,NA,NA,NA
"895","IMS","KLSPC1",NA,"KLSpC1",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,28.3,NA,NA,NA,50,45,60,71,80,84,NA,NA,NA,NA,NA,NA,NA,NA
"896","IMS","KLSPC1",NA,"KLSpC1",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,28.9,NA,NA,NA,49,50,52,95,76,75,NA,NA,NA,NA,NA,NA,NA,NA
"897","IMS","KLSPC1",NA,"KLSpC1",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,51,52,49,76,64,69,NA,NA,NA,NA,NA,NA,NA,NA
"898","MG","KLSPC10",NA,"KLSpC10",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,31.2,NA,NA,NA,57,46,45,14,52,43,NA,NA,NA,NA,NA,NA,NA,NA
"899","MG","KLSPC10",NA,"KLSpC10",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,32.8,NA,NA,NA,41,39,42,41,43,38,NA,NA,NA,NA,NA,"Brown leaves",NA,NA
"900","MG","KLSPC10",NA,"KLSpC10",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,33,NA,NA,NA,46,48,47,43,41,28,NA,NA,NA,NA,NA,NA,NA,NA
"901","MG","KLSPC10",NA,"KLSpC10",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,41,45,44,33,41,39,NA,NA,NA,NA,NA,NA,NA,NA
"902","AB","KLSPC13",NA,"KLSpC13",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,34.1,NA,NA,NA,53.9,50.2,51.8,108.5,58.7,85.6,NA,NA,NA,NA,NA,NA,NA,NA
"903","AB","KLSPC13",NA,"KLSpC13",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,35.1,NA,NA,NA,39,42,45,62,66,111,NA,NA,NA,NA,NA,NA,NA,NA
"904","AB","KLSPC13",NA,"KLSpC13",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,36.4,NA,NA,NA,55,46,54,100,141,82,NA,NA,NA,NA,NA,NA,NA,NA
"905","AB","KLSPC13",NA,"KLSpC13",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,53,46,43,115,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","IMS","KLSPC2",NA,"KLSpC2",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,18.3,NA,NA,NA,53,43,45,36,36,37,NA,NA,NA,NA,NA,NA,NA,NA
"907","IMS","KLSPC2",NA,"KLSpC2",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,23.1,NA,NA,NA,46,47,45,43,35,32,NA,NA,NA,NA,NA,NA,NA,NA
"908","IMS","KLSPC2",NA,"KLSpC2",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,24.5,NA,NA,NA,51.5,46.6,54.4,37.3,30.2,31.9,NA,NA,NA,NA,NA,NA,NA,NA
"909","IMS","KLSPC2",NA,"KLSpC2",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,45,45,43,32,29,28,NA,NA,NA,NA,NA,NA,NA,NA
"910","IMS","KLSPC3",NA,"KLSpC3",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,23.8,NA,NA,NA,40,32,38,41,38,39,NA,NA,NA,NA,NA,NA,NA,NA
"911","IMS","KLSPC3",NA,"KLSpC3",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,24.4,NA,NA,NA,35,36,42,39,33,30,NA,NA,NA,NA,NA,NA,NA,NA
"912","IMS","KLSPC3",NA,"KLSpC3",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,25.8,NA,NA,NA,37.8,41,51.7,39.5,29.2,34.8,NA,NA,NA,NA,NA,NA,NA,NA
"913","IMS","KLSPC3",NA,"KLSpC3",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,31,26,39,29,29,24,NA,NA,NA,NA,NA,NA,NA,NA
"914","MG","KLSPC8",NA,"KLSpC8",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,12.8,NA,NA,NA,50,45,38,70,75,57,NA,NA,NA,NA,NA,NA,NA,NA
"915","MG","KLSPC8",NA,"KLSpC8",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,16.1,NA,NA,NA,74,65,75,314,317,275,NA,NA,NA,NA,NA,"Copper rust on leaves",NA,NA
"916","MG","KLSPC8",NA,"KLSpC8",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,17.5,NA,NA,NA,76,80,69,205,165,210,NA,NA,NA,NA,NA,NA,NA,NA
"917","MG","KLSPC8",NA,"KLSpC8",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,40,45,43,52,43,41,NA,NA,NA,NA,NA,"yellowing bigger leaves, the most apical ones",NA,NA
"918","MG","KLSPC9",NA,"KLSpC9",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,39.5,NA,NA,NA,62,64,64,600,472,420,NA,NA,NA,NA,NA,NA,NA,NA
"919","MG","KLSPC9",NA,"KLSpC9",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,40.5,NA,NA,NA,50,42,48,355,485,390,NA,NA,NA,NA,NA,NA,NA,NA
"920","MG","KLSPC9",NA,"KLSpC9",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,41.2,NA,NA,NA,47,41,40,345,295,190,NA,NA,NA,NA,NA,NA,NA,NA
"921","MG","KLSPC9",NA,"KLSpC9",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,43,39,42,196,163,155,NA,NA,NA,NA,NA,NA,NA,NA
"922","IMS","KLSpE1",NA,"KLSpE1",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,24.7,NA,NA,NA,45.4,46.9,46.4,75.2,136.2,91.2,NA,NA,NA,NA,NA,"Some herbivory ",NA,NA
"923","IMS","KLSpE1",NA,"KLSpE1",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,37.5,NA,NA,NA,61,65,68,110,141,111,NA,NA,NA,NA,NA,NA,NA,NA
"924","IMS","KLSpE1",NA,"KLSpE1",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,53.1,NA,NA,NA,72,64,65,38.4,39.1,35.4,NA,NA,NA,NA,NA,NA,NA,NA
"925","IMS","KLSpE1",NA,"KLSpE1",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,42,47,44,68,125,99,NA,NA,NA,NA,NA,NA,NA,NA
"926","CF","KLSpE10",NA,"KLSpE10",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,24.6,NA,NA,NA,43,46,41,111,108,94,NA,NA,NA,NA,NA,NA,NA,NA
"927","CF","KLSpE10",NA,"KLSpE10",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,26,NA,NA,NA,40,33,38,128,145,112,NA,NA,NA,NA,NA,NA,NA,NA
"928","CF","KLSpE10",NA,"KLSpE10",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,28.9,NA,NA,NA,63,58,55,312,103,111,NA,NA,NA,NA,NA,"Herbivory",NA,NA
"929","CF","KLSpE10",NA,"KLSpE10",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,41,39,42,61,36,56,NA,NA,NA,NA,NA,NA,NA,NA
"930","MG","KLSpE11",NA,"KLSpE11",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,26.8,NA,NA,NA,54,53,51,158,115,224,NA,NA,NA,NA,NA,NA,NA,NA
"931","MG","KLSpE11",NA,"KLSpE11",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,32.3,NA,NA,NA,81,75,66,235,275,145,NA,NA,NA,NA,NA,NA,NA,NA
"932","MG","KLSpE11",NA,"KLSpE11",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,35.8,NA,NA,NA,74,72,75,380,330,290,NA,NA,NA,NA,NA,"Copper rust on leaves",NA,NA
"933","MG","KLSpE11",NA,"KLSpE11",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,54,57,58,60,110,87,NA,NA,NA,NA,NA,NA,NA,NA
"934","MG","KLSpE12",NA,"KLSpE12",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,42.1,NA,NA,NA,59,69,67,618,423,330,NA,NA,NA,NA,NA,NA,NA,NA
"935","MG","KLSpE14",NA,"KLSpE14",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,31,NA,NA,NA,57,76,74,237,230,240,NA,NA,NA,NA,NA,NA,NA,NA
"936","MG","KLSpE14",NA,"KLSpE14",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,39.8,NA,NA,NA,73,89,82,225,270,355,NA,NA,NA,NA,NA,NA,NA,NA
"937","MG","KLSpE14",NA,"KLSpE14",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,44.1,NA,NA,NA,81,85,85,391,403,331,NA,NA,NA,NA,NA,NA,NA,NA
"938","MG","KLSpE14",NA,"KLSpE14",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,51,52,54,NA,NA,NA,NA,NA,NA,NA,NA,"red bottom of terminal leaves, especially the new growth, one dieting stem, one deformed stem",NA,NA
"939","MG","KLSpE15",NA,"KLSpE15",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,15.6,NA,NA,NA,56,57,62,106,107,80,NA,NA,NA,NA,NA,NA,NA,NA
"940","MG","KLSpE15",NA,"KLSpE15",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,16.5,NA,NA,NA,43,41,33,77,56,54,NA,NA,NA,NA,NA,NA,NA,NA
"941","MG","KLSpE15",NA,"KLSpE15",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,17,NA,NA,NA,49,52,56,80,100,7,NA,NA,NA,NA,NA,NA,NA,NA
"942","MG","KLSpE15",NA,"KLSpE15",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,32,44,41,65,57,58,NA,NA,NA,NA,NA,NA,NA,NA
"943","IMS","KLSpE2",NA,"KLSpE2",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,22.3,NA,NA,NA,61,60,58,451,512,525,NA,NA,NA,NA,NA,NA,NA,NA
"944","IMS","KLSpE2",NA,"KLSpE2",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,27.1,NA,NA,NA,58,67,58,264,186,98,NA,NA,NA,NA,NA,NA,NA,NA
"945","IMS","KLSpE2",NA,"KLSpE2",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,29.5,NA,NA,NA,48.8,55.9,62.4,371,350,378,NA,NA,NA,NA,NA,NA,NA,NA
"946","IMS","KLSpE2",NA,"KLSpE2",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,30.1,NA,NA,NA,65,65,67,420,330,300,NA,NA,NA,NA,NA,NA,NA,NA
"947","IMS","KLSpE2",NA,"KLSpE2",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,41.3,NA,NA,NA,66,67,64,802,682,660,NA,NA,NA,NA,NA,NA,NA,NA
"948","IMS","KLSpE2",NA,"KLSpE2",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,43,48,51,138,140,177,NA,NA,NA,NA,NA,NA,NA,NA
"949","IMS","KLSpE2",NA,"KLSpE2",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,41,41,42,66,61,86,NA,NA,NA,NA,NA,NA,NA,NA
"950","IMS","KLSpE3",NA,"KLSpE3",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,2.2,NA,NA,NA,14.6,16.7,15.4,8,8.9,5.4,NA,NA,NA,NA,NA,NA,NA,NA
"951","IMS","KLSpE3",NA,"KLSpE3",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,3.2,NA,NA,NA,30,30,26,23,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","IMS","KLSpE3",NA,"KLSpE3",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,3.4,NA,NA,NA,20,22,29,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","IMS","KLSpE3",NA,"KLSpE3",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,16,17,18,6,7,11,NA,NA,NA,NA,NA,NA,NA,NA
"954","IMS","KLSpE4",NA,"KLSpE4",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,42.4,NA,NA,NA,69.4,74.4,78.3,374,380,290,NA,NA,NA,NA,NA,NA,NA,NA
"955","IMS","KLSpE4",NA,"KLSpE4",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,48.2,NA,NA,NA,73,75,85,420,564,579,NA,NA,NA,NA,NA,NA,NA,NA
"956","IMS","KLSpE4",NA,"KLSpE4",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,53,NA,NA,NA,79,84,76,1010,1000,980,NA,NA,NA,NA,NA,NA,NA,NA
"957","IMS","KLSpE4",NA,"KLSpE4",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,53,54,56,154,151,115,NA,NA,NA,NA,NA,NA,NA,NA
"958","IMS","KLSpE5",NA,"KLSpE5",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,25.5,NA,NA,NA,25,29,31,98,27,30,NA,NA,NA,NA,NA,NA,NA,NA
"959","IMS","KLSpE5",NA,"KLSpE5",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,28,NA,NA,NA,31.6,30.2,33.4,29.5,30.5,24.2,NA,NA,NA,NA,NA,"Slight browning ",NA,NA
"960","IMS","KLSpE5",NA,"KLSpE5",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,30.1,NA,NA,NA,42,60,59,70,110,82,NA,NA,NA,NA,NA,NA,NA,NA
"961","IMS","KLSpE5",NA,"KLSpE5",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,28,30,31,16,21,30,NA,NA,NA,NA,NA,NA,NA,NA
"962","CF","KLSpE6",NA,"KLSpE6",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,24.1,NA,NA,NA,76,68,80,356,450,504,NA,NA,NA,NA,NA,NA,NA,NA
"963","CF","KLSpE6",NA,"KLSpE6",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,26.5,NA,NA,NA,70,65,64,286,325,342,NA,NA,NA,NA,NA,"Bits of herbivory, tumour, otherwise healthy",NA,NA
"964","CF","KLSpE6",NA,"KLSpE6",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,36.1,NA,NA,NA,81,77,83,715,715,69.8,NA,NA,NA,NA,NA,"Herbivory",NA,NA
"965","CF","KLSpE6",NA,"KLSpE6",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,50,47,49,111,75,108,NA,NA,NA,NA,NA,NA,NA,NA
"966","CF","KLSpE7",NA,"KLSpE7",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,20.2,NA,NA,NA,42,54,45,141,145,92,NA,NA,NA,NA,NA,NA,NA,NA
"967","CF","KLSpE7",NA,"KLSpE7",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,29.8,NA,NA,NA,65,71,72,269,301,250,NA,NA,NA,NA,NA,NA,NA,NA
"968","CF","KLSpE7",NA,"KLSpE7",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,33.8,NA,NA,NA,62,61,61,313,267,378,NA,NA,NA,NA,NA,"Herbivory",NA,NA
"969","CF","KLSpE7",NA,"KLSpE7",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,38,49,42,80,76,93,NA,NA,NA,NA,NA,"yellow leaves, outer leaves, N limitation?",NA,NA
"970","CF","KLSpE8",NA,"KLSpE8",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,29.5,NA,NA,NA,65,67,72,431,276,294,NA,NA,NA,NA,NA,NA,NA,NA
"971","CF","KLSpE8",NA,"KLSpE8",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,44.2,NA,NA,NA,95,74,77,453,514,337,NA,NA,NA,NA,NA,NA,NA,NA
"972","CF","KLSpE8",NA,"KLSpE8",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,46.3,NA,NA,NA,101,81,73,842,561,382,NA,NA,NA,NA,NA,"Herbivory",NA,NA
"973","CF","KLSpE8",NA,"KLSpE8",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,67,64,63,100,102,201,NA,NA,NA,NA,NA,"some yellowing of leaves",NA,NA
"974","CF","KLSpE9",NA,"KLSpE9",2013,"Salix pulchra","Kluane",NA,"11/08/2016","8","11",2016,32.7,NA,NA,NA,87,84,81,460,384,474,NA,NA,NA,NA,NA,"Herbivory",NA,NA
"975","CF","KLSpE9",NA,"KLSpE9",2013,"Salix pulchra","Kluane",NA,"26/06/2016","6","26",2016,33,NA,NA,NA,59,60,59,204,203,209,NA,NA,NA,NA,NA,NA,NA,NA
"976","CF","KLSpE9",NA,"KLSpE9",2013,"Salix pulchra","Kluane",NA,"09/07/2016","7","9",2016,33.1,NA,NA,NA,70,68,82,295,335,253,NA,NA,NA,NA,NA,NA,NA,NA
"977","CF","KLSpE9",NA,"KLSpE9",2013,"Salix pulchra","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,57,70,61,124,98,105,NA,NA,NA,NA,NA,NA,NA,NA
"978","IR","KLSrC10",NA,"KLSrC10",2013,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,34,NA,NA,NA,45,48,50,281,212,259,NA,NA,NA,NA,NA,NA,NA,NA
"979","IR","KLSrC10",NA,"KLSrC10",2013,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,51.8,NA,NA,NA,67,62,67,480,370,425,NA,NA,NA,NA,NA,NA,NA,NA
"980","IR","KLSrC10",NA,"KLSrC10",2013,"Salix richardsonii","Kluane",NA,"11/08/2016","8","11",2016,53.4,NA,NA,NA,74,76,80,515,445,433,NA,NA,NA,NA,NA,NA,NA,NA
"981","IR","KLSrC10",NA,"KLSrC10",2013,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,54,56,48,174,176,156,NA,NA,NA,NA,NA,NA,NA,NA
"982","AC","KLSrC11",NA,"KLSrC11",2013,"Salix richardsonii","Kluane",NA,"11/08/2016","8","11",2016,17,NA,NA,NA,42,46,45,107,100,94,NA,NA,NA,NA,NA,NA,NA,NA
"983","AC","KLSrC11",NA,"KLSrC11",2013,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,26.2,NA,NA,NA,48,41,45,50,55,60,NA,NA,NA,NA,NA,NA,NA,NA
"984","AC","KLSrC11",NA,"KLSrC11",2013,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,26.2,NA,NA,NA,41.1,42.6,45.3,57,54.2,74.2,NA,NA,NA,NA,NA,NA,NA,NA
"985","AC","KLSrC11",NA,"KLSrC11",2013,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,46,43,35,48,48,51,NA,NA,NA,NA,NA,NA,NA,NA
"986","AC","KLSrC13",NA,"KLSrC13",2013,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,30.1,NA,NA,NA,61.7,64.5,51.8,310,242,148,NA,NA,NA,NA,NA,NA,NA,NA
"987","AC","KLSrC13",NA,"KLSrC13",2013,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,45,NA,NA,NA,67,63,65,395,455,225,NA,NA,NA,NA,NA,NA,NA,NA
"988","AC","KLSrC13",NA,"KLSrC13",2013,"Salix richardsonii","Kluane",NA,"11/08/2016","8","11",2016,47.3,NA,NA,NA,67,78,84,31,44.4,43.8,NA,NA,NA,NA,NA,NA,NA,NA
"989","AC","KLSrC13",NA,"KLSrC13",2013,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,49,57,59,180,135,131,NA,NA,NA,NA,NA,NA,NA,NA
"990","LB","KLSrC2",NA,"KLSrC2",2013,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,39.6,NA,NA,NA,56.5,52.2,57.8,214,331,262,NA,NA,NA,NA,NA,NA,NA,NA
"991","LB","KLSrC2",NA,"KLSrC2",2013,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,53.5,NA,NA,NA,60,63,65,436,408,396,NA,NA,NA,NA,NA,NA,NA,NA
"992","LB","KLSrC2",NA,"KLSrC2",2013,"Salix richardsonii","Kluane",NA,"11/08/2016","8","11",2016,56.9,NA,NA,NA,67,71,89,603,392,382,NA,NA,NA,NA,NA,NA,NA,NA
"993","LB","KLSrC2",NA,"KLSrC2",2013,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,75,71,69,163,162,165,NA,NA,NA,NA,NA,NA,NA,NA
"994","IR","KLSrC6",NA,"KLSrC6",2013,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,30.4,NA,NA,NA,45,36,45,206,162,148,NA,NA,NA,NA,NA,NA,NA,NA
"995","IR","KLSrC6",NA,"KLSrC6",2013,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,44.1,NA,NA,NA,63,56,56,320,220,265,NA,NA,NA,NA,NA,NA,NA,NA
"996","IR","KLSrC6",NA,"KLSrC6",2013,"Salix richardsonii","Kluane",NA,"11/08/2016","8","11",2016,46.1,NA,NA,NA,55,54,61,285,340,295,NA,NA,NA,NA,NA,NA,NA,NA
"997","IR","KLSrC6",NA,"KLSrC6",2013,"Salix richardsonii","Kluane",NA,"05/06/2016","6","5",2016,NA,NA,NA,NA,35,36,36,91,95,104,NA,NA,NA,NA,NA,NA,NA,NA
"998","IR","KLSrC7",NA,"KLSrC7",2013,"Salix richardsonii","Kluane",NA,"26/06/2016","6","26",2016,38.5,NA,NA,NA,40,40,41,192,194,171,NA,NA,NA,NA,NA,NA,NA,NA
"999","IR","KLSrC7",NA,"KLSrC7",2013,"Salix richardsonii","Kluane",NA,"09/07/2016","7","9",2016,57,NA,NA,NA,52,60,62,230,360,330,NA,NA,NA,NA,NA,NA,NA,NA
"1000","IR","KLSrC7",NA,"KLSrC7",2013,"Salix richardsonii","Kluane",NA,"11/08/2016","8","11",2016,71,NA,NA,NA,66,61,62,515,412,475,NA,NA,NA,NA,NA,NA,NA,NA
