"Date","mean_moist","month"
2022-07-28,44.8745933915425,"07"
2022-07-29,44.8129544778742,"07"
2022-07-30,44.4949325998612,"07"
2022-07-31,45.5329386640716,"07"
2022-08-01,46.5598221285108,"08"
2022-08-02,47.9496965642149,"08"
2022-08-03,53.8974152767641,"08"
2022-08-04,51.3336701087593,"08"
2022-08-05,48.1501849448995,"08"
2022-08-06,47.2557026554573,"08"
2022-08-07,46.8881218518819,"08"
2022-08-08,46.7441475414268,"08"
2022-08-09,46.2542744573298,"08"
2022-08-10,48.146383550041,"08"
2022-08-11,48.5452202668973,"08"
2022-08-12,47.4794499409798,"08"
2022-08-13,46.9105923192676,"08"
2022-08-14,46.374595644221,"08"
2022-08-15,44.6155008390937,"08"
2022-08-16,41.6865465538525,"08"
2022-08-17,42.1045591958839,"08"
2022-08-18,42.3108200650574,"08"
2022-08-19,41.5834020400256,"08"
2022-08-20,41.2958757963218,"08"
2022-08-21,41.0285955000496,"08"
2022-08-22,40.7389292118329,"08"
2022-08-23,40.2296549347174,"08"
2022-08-24,40.1801804845962,"08"
2022-08-25,39.9998817343822,"08"
2022-08-26,40.1394351634093,"08"
2022-08-27,39.8640733832527,"08"
2022-08-28,39.7323761702664,"08"
2022-08-29,39.3992050297804,"08"
2022-08-30,39.9597558997648,"08"
2022-08-31,39.8917531695186,"08"
2022-09-01,39.2082905324431,"09"
2022-09-02,39.2671417565485,"09"
2022-09-03,39.5599899530542,"09"
2022-09-04,40.0300394669262,"09"
2022-09-05,39.9056634588526,"09"
2022-09-06,39.8983704124204,"09"
2022-09-07,39.7202680236802,"09"
2022-09-08,39.6084225393993,"09"
2022-09-09,39.3239655700628,"09"
2022-09-10,40.1347608556574,"09"
2022-09-11,39.9029884032114,"09"
2022-09-12,39.7825827408789,"09"
2022-09-13,39.6407203164563,"09"
2022-09-14,39.6127026284252,"09"
2022-09-15,39.6914055812361,"09"
2022-09-16,39.0990637868426,"09"
2022-09-17,38.8525081321691,"09"
2022-09-18,38.8398368159742,"09"
2022-09-19,38.7963601221853,"09"
2022-09-20,38.500611602195,"09"
2022-09-21,38.5131702844682,"09"
2022-09-22,38.5826935726579,"09"
2022-09-23,38.6366733796484,"09"
2022-09-24,38.4299056578272,"09"
2022-09-25,38.0491185269285,"09"
2022-09-26,39.5098115409222,"09"
2022-09-27,41.5511042629687,"09"
2022-09-28,41.2884701159679,"09"
2022-09-29,41.2989450706891,"09"
2022-09-30,41.4934356950414,"09"
2022-10-01,41.2111750871787,"10"
2022-10-02,41.0918112886222,"10"
2022-10-03,40.933532470107,"10"
2022-10-04,40.6906655763703,"10"
2022-10-05,40.6620284017697,"10"
2022-10-06,40.9146944466971,"10"
2022-10-07,41.6945154038151,"10"
2022-10-08,45.2214495535191,"10"
2022-10-09,49.4862485244956,"10"
2022-10-10,45.8802453617351,"10"
2022-10-11,43.7025811189504,"10"
2022-10-12,42.5810006848142,"10"
2022-10-13,47.9669858712009,"10"
2022-10-14,45.0860072626353,"10"
2022-10-15,44.2321295019779,"10"
2022-10-16,45.7145045459051,"10"
2022-10-17,47.1401120932789,"10"
2022-10-18,45.1147007541967,"10"
2022-10-19,44.6047506735509,"10"
2022-10-20,44.3006109263915,"10"
2022-10-21,43.9891499743195,"10"
2022-10-22,43.650234503825,"10"
2022-10-23,43.3639190747799,"10"
2022-10-24,43.119672415502,"10"
2022-10-25,42.8825498517738,"10"
2022-10-26,42.6676724875877,"10"
2022-10-27,42.4461497220195,"10"
2022-10-28,42.213954892367,"10"
2022-10-29,42.0034420926482,"10"
2022-10-30,41.8353359644617,"10"
2022-10-31,41.6535448147848,"10"
2022-11-01,41.4483539678678,"11"
2022-11-02,41.2328289586318,"11"
2022-11-03,41.0103769632093,"11"
2022-11-04,40.7916137287235,"11"
2022-11-05,40.4257505924544,"11"
2022-11-06,39.6793537516107,"11"
2022-11-07,38.7525537947722,"11"
2022-11-08,37.7709479383487,"11"
2022-11-09,37.428113745994,"11"
2022-11-10,37.1570109360029,"11"
2022-11-11,36.9822298358766,"11"
2022-11-12,37.1602960920534,"11"
2022-11-13,37.0037630993251,"11"
2022-11-14,36.9117975022302,"11"
2022-11-15,36.7797905459591,"11"
2022-11-16,36.5567753809279,"11"
2022-11-17,36.1800149127312,"11"
2022-11-18,35.7132880995504,"11"
2022-11-19,35.3113539498464,"11"
2022-11-20,35.0740061182746,"11"
2022-11-21,34.9249351228611,"11"
2022-11-22,34.7753854332802,"11"
2022-11-23,34.5461190855928,"11"
2022-11-24,34.3492913073645,"11"
2022-11-25,34.2844141684463,"11"
2022-11-26,34.2029798430334,"11"
2022-11-27,34.0765201074077,"11"
2022-11-28,33.9141583092297,"11"
2022-11-29,33.6851172293857,"11"
2022-11-30,33.3470183548239,"11"
2022-12-01,33.0091165896251,"12"
2022-12-02,32.767263401184,"12"
2022-12-03,32.5647194514277,"12"
2022-12-04,32.4721062092828,"12"
2022-12-05,32.415113444886,"12"
2022-12-06,32.3163053370457,"12"
2022-12-07,32.1483400012615,"12"
2022-12-08,32.0015780012435,"12"
2022-12-09,31.9018969805098,"12"
2022-12-10,31.8056794528695,"12"
2022-12-11,31.6914404977518,"12"
2022-12-12,31.5433550491534,"12"
2022-12-13,31.3817253714667,"12"
2022-12-14,31.1909798250119,"12"
2022-12-15,31.0317999351229,"12"
2022-12-16,30.8813210156877,"12"
2022-12-17,30.6269373034538,"12"
2022-12-18,30.1718962596527,"12"
2022-12-19,29.5375420124528,"12"
2022-12-20,28.8411827913389,"12"
2022-12-21,28.2585556726948,"12"
2022-12-22,27.8587052505429,"12"
2022-12-23,27.558366898242,"12"
2022-12-24,27.2532416042675,"12"
2022-12-25,26.9547053947143,"12"
2022-12-26,26.7403630416565,"12"
2022-12-27,26.6611813946783,"12"
2022-12-28,26.6480032258355,"12"
2022-12-29,26.6368806260644,"12"
2022-12-30,26.58264739275,"12"
2022-12-31,26.4982564268916,"12"
2023-01-01,26.4351532722407,"01"
2023-01-02,26.4424463186729,"01"
2023-01-03,26.469168716604,"01"
2023-01-04,26.4070511087683,"01"
2023-01-05,26.3206045738383,"01"
2023-01-06,26.2470827814271,"01"
2023-01-07,26.2110962434334,"01"
2023-01-08,26.199044413808,"01"
2023-01-09,26.1847962227088,"01"
2023-01-10,26.1209046306058,"01"
2023-01-11,26.0286011317456,"01"
2023-01-12,25.9515595292803,"01"
2023-01-13,25.8782066877517,"01"
2023-01-14,25.7991939916561,"01"
2023-01-15,25.7206318312474,"01"
2023-01-16,25.6582044801269,"01"
2023-01-17,25.6453923715297,"01"
2023-01-18,25.676085115202,"01"
2023-01-19,25.6892914425252,"01"
2023-01-20,25.6886156389948,"01"
2023-01-21,25.7244332261058,"01"
2023-01-22,25.7643619513602,"01"
2023-01-23,25.7802151758441,"01"
2023-01-24,25.7852555438416,"01"
2023-01-25,25.8173562115355,"01"
2023-01-26,25.8751092549041,"01"
2023-01-27,25.8871329260491,"01"
2023-01-28,25.8471760423143,"01"
2023-01-29,25.8314072932717,"01"
2023-01-30,25.8428114778472,"01"
2023-01-31,25.8340823489129,"01"
2023-02-01,25.842867794808,"02"
2023-02-02,25.8421356743168,"02"
2023-02-03,25.804713053821,"02"
2023-02-04,25.7491000549654,"02"
2023-02-05,25.6865319114427,"02"
2023-02-06,25.6164454536444,"02"
2023-02-07,25.5314350012164,"02"
2023-02-08,25.4793699708954,"02"
2023-02-09,25.3818571531551,"02"
2023-02-10,25.2720953964264,"02"
2023-02-11,25.1584759278782,"02"
2023-02-12,25.1271073806756,"02"
2023-02-13,25.1210533073825,"02"
2023-02-14,25.0821101289433,"02"
2023-02-15,25.0154308472774,"02"
2023-02-16,24.973221285108,"02"
2023-02-17,24.9303640778886,"02"
2023-02-18,24.9038106308401,"02"
2023-02-19,24.8795661791871,"02"
2023-02-20,24.8953349282297,"02"
2023-02-21,24.9209591454239,"02"
2023-02-22,24.9429509186423,"02"
2023-02-23,24.9357423476514,"02"
2023-02-24,24.9405574478054,"02"
2023-02-25,24.9701238522603,"02"
2023-02-26,25.0074056803539,"02"
2023-02-27,25.0451380441345,"02"
2023-02-28,25.0658345272529,"02"
2023-03-01,25.0623147171987,"03"
2023-03-02,25.060315465088,"03"
2023-03-03,25.0619486569531,"03"
2023-03-04,25.0558664251795,"03"
2023-03-05,25.0401821515782,"03"
2023-03-06,25.0105031132016,"03"
2023-03-07,25.0056598545671,"03"
2023-03-08,25.0310306454374,"03"
2023-03-09,25.0826169815911,"03"
2023-03-10,25.1287405725407,"03"
2023-03-11,25.1686411393146,"03"
2023-03-12,25.1920408365547,"03"
2023-03-13,25.1912523991025,"03"
2023-03-14,25.1645581596518,"03"
2023-03-15,25.1320632732319,"03"
2023-03-16,25.0928948269492,"03"
2023-03-17,25.0711564800548,"03"
2023-03-18,25.0769852855045,"03"
2023-03-19,25.0969496481316,"03"
2023-03-20,25.1261218338605,"03"
2023-03-21,25.1554629704719,"03"
2023-03-22,25.1663039854387,"03"
2023-03-23,25.1706685499058,"03"
2023-03-24,25.1711190855928,"03"
2023-03-25,25.1682187621081,"03"
2023-03-26,25.1458046116833,"03"
2023-03-27,25.1053127168203,"03"
2023-03-28,25.0931764117536,"03"
2023-03-29,25.0809556312456,"03"
2023-03-30,25.0730149397634,"03"
2023-03-31,25.0809274727651,"03"
2023-04-01,25.0933453626362,"04"
2023-04-02,25.1193356400761,"04"
2023-04-03,25.1480009731571,"04"
2023-04-04,25.1619394209715,"04"
2023-04-05,25.1700772218167,"04"
2023-04-06,25.1823824777661,"04"
2023-04-07,25.1973346308761,"04"
2023-04-08,25.2101185809928,"04"
2023-04-09,25.2239443948855,"04"
2023-04-10,25.2522718262014,"04"
2023-04-11,25.2574529866011,"04"
2023-04-12,25.2636196938159,"04"
2023-04-13,25.274150965498,"04"
2023-04-14,25.279219491976,"04"
2023-04-15,25.2944250714099,"04"
2023-04-16,25.3107851485416,"04"
2023-04-17,25.3337624685751,"04"
2023-04-18,25.3605411834671,"04"
2023-04-19,25.3828426999703,"04"
2023-04-20,25.4060171293668,"04"
2023-04-21,25.431050018472,"04"
2023-04-22,25.4568995035097,"04"
2023-04-23,25.4835655844799,"04"
2023-04-24,25.511583272511,"04"
2023-04-25,25.5410088845637,"04"
2023-04-26,25.5650562268537,"04"
2023-04-27,25.5918912587066,"04"
2023-04-28,25.6189797168834,"04"
2023-04-29,25.6411967579452,"04"
2023-04-30,25.6682288991611,"04"
2023-05-01,25.7022443435245,"05"
2023-05-02,25.7497195415349,"05"
2023-05-03,25.8044314690167,"05"
2023-05-04,25.8596220906658,"05"
2023-05-05,25.9041406482307,"05"
2023-05-06,25.9383813604376,"05"
2023-05-07,25.9626258120906,"05"
2023-05-08,25.9882781877653,"05"
2023-05-09,26.0139868804008,"05"
2023-05-10,26.083932545797,"05"
2023-05-11,27.8217050072536,"05"
2023-05-12,29.1790845565377,"05"
2023-05-13,29.6740824840736,"05"
2023-05-14,29.8504672055073,"05"
2023-05-15,30.0310193820453,"05"
2023-05-16,31.252337153876,"05"
2023-05-17,33.0662501464241,"05"
2023-05-18,36.9811799980176,"05"
2023-05-19,40.4067717766424,"05"
2023-05-20,40.836948882221,"05"
2023-05-21,40.5409187774264,"05"
2023-05-22,39.7078219753287,"05"
2023-05-23,39.3616979338433,"05"
2023-05-24,39.6722296560611,"05"
2023-05-25,39.8348730390434,"05"
2023-05-26,40.0750648771389,"05"
2023-05-27,39.2236369042792,"05"
2023-05-28,39.8229056848593,"05"
2023-05-29,39.8518244442642,"05"
2023-05-30,39.7093143747916,"05"
2023-05-31,39.2196384000577,"05"
2023-06-01,39.4159311671578,"06"
2023-06-02,39.0196287135404,"06"
2023-06-03,39.3415646203336,"06"
2023-06-04,40.1390972616441,"06"
2023-06-05,41.4434825507528,"06"
2023-06-06,43.3961042179151,"06"
2023-06-07,46.9881407743807,"06"
2023-06-08,48.717437533227,"06"
2023-06-09,48.9195591057768,"06"
2023-06-10,48.69423494535,"06"
2023-06-11,48.7517627208751,"06"
2023-06-12,48.4821734292073,"06"
2023-06-13,48.2519215347048,"06"
2023-06-14,48.1573935158904,"06"
2023-06-15,48.3936994836861,"06"
2023-06-16,50.8153006424639,"06"
2023-06-17,53.4701103361897,"06"
2023-06-18,59.3894171419818,"06"
2023-06-19,59.6853346128547,"06"
2023-06-20,59.2373050306815,"06"
2023-06-21,58.6171989745808,"06"
2023-06-22,58.2182777822831,"06"
2023-06-23,57.4752599590914,"06"
2023-06-24,56.130861469287,"06"
2023-06-25,54.7663859829337,"06"
2023-06-26,52.6624124834428,"06"
2023-06-27,51.1170469187864,"06"
2023-06-28,49.1004491840799,"06"
2023-06-29,46.9213207003127,"06"
2023-06-30,45.7576433379288,"06"
2023-07-01,51.2160239775093,"07"
2023-07-02,53.6900280683733,"07"
2023-07-03,48.393108155597,"07"
2023-07-04,46.4766982942719,"07"
2023-07-05,45.8029503329459,"07"
2023-07-06,44.7829093792519,"07"
2023-07-07,43.7970528208039,"07"
2023-07-08,42.5095907784356,"07"
2023-07-09,41.5425159264365,"07"
2023-07-10,39.1388021020501,"07"
2023-07-11,37.2999339965219,"07"
2023-07-12,37.8471659052614,"07"
2023-07-13,59.7402436496995,"07"
2023-07-14,47.7630621559034,"07"
2023-07-15,45.0173850458195,"07"
2023-07-16,35.6754149433677,"07"
2023-07-17,31.6508641274475,"07"
2023-07-18,34.896720325467,"07"
2023-07-19,34.8571013434974,"07"
2023-07-20,33.430677200191,"07"
2023-07-21,32.7641096513755,"07"
2023-07-22,33.2794380017841,"07"
2023-07-23,37.8819979455573,"07"
2023-07-24,44.991028708134,"07"
2023-07-25,47.0377841753845,"07"
2023-07-26,45.6396311464331,"07"
2023-07-27,43.5810209589202,"07"
2023-07-28,42.520057469827,"07"
2023-07-29,41.3140943331621,"07"
2023-07-30,40.6623663035349,"07"
2023-07-31,40.3533269807801,"07"
2023-08-01,39.8718732823327,"08"
2023-08-02,40.2103663756206,"08"
2023-08-03,40.6340951891799,"08"
2023-08-04,39.6663726921309,"08"
